district_id,district_name,taluk_id,taluk_name,gp_id,gp_name,village_id,village_name,police_station_name,police_station_latitude,police_station_longitude
531,Chamarajanagar,5576,Gundlupet,216734.0,Padaguru,619522,Shyanadrahalli,Chamarajanagar Traffic PS,11.94529,76.94934
531,Chamarajanagar,5576,Gundlupet,216737.0,Shivapura,619585,Siddapura,Chamarajanagar Traffic PS,11.92863,76.92433
531,Chamarajanagar,5579,Kollegal,216772.0,Siddaiahnapura,619844,Siddayyanapura,Chamarajanagar Traffic PS,11.92393,76.91315
531,Chamarajanagar,5579,Kollegal,216773.0,Singanalluru,619829,Singanallur,Chamarajanagar Traffic PS,11.9081,76.93876
531,Chamarajanagar,5577,Chamarajanagar,216689.0,Kempanapura,619622,Singanapura,Chamarajanagar Traffic PS,11.93844,76.92398
531,Chamarajanagar,7077,Hanur,216743.0,Chikkamalapura,619863,Siragodu,Chamarajanagar Traffic PS,11.92664,76.93115
531,Chamarajanagar,5576,Gundlupet,216738.0,Somahalli,619460,Somahalli,Chamarajanagar Traffic PS,11.9412,76.91957
531,Chamarajanagar,5576,Gundlupet,216729.0,Kodasoge,619540,Somanapura,Chamarajanagar Traffic PS,11.92621,76.93597
531,Chamarajanagar,5577,Chamarajanagar,216700.0,Nanjedevanapura,619700,Somanapura,Chamarajanagar Traffic PS,11.91152,76.91499
531,Chamarajanagar,5577,Chamarajanagar,216672.0,Badanaguppe,619663,Somasamudra,Chamarajanagar Traffic PS,11.91908,76.91854
531,Chamarajanagar,5577,Chamarajanagar,,,938736,Somavarapete,Chamarajanagar Traffic PS,11.93799,76.93023
531,Chamarajanagar,5577,Chamarajanagar,216671.0,Attugulipura,619747,Srirangapura,Chamarajanagar Traffic PS,11.90752,76.94584
531,Chamarajanagar,7077,Hanur,216774.0,Suleripalya,619894,Suleri Palya,Chamarajanagar Traffic PS,11.93222,76.9495
531,Chamarajanagar,5577,Chamarajanagar,216679.0,Erasavadi,619627,Suthur,Chamarajanagar Traffic PS,11.91875,76.92525
531,Chamarajanagar,5579,Kollegal,216775.0,Tagarapura,619833,Tagarapura,Chamarajanagar Traffic PS,11.92066,76.92731
531,Chamarajanagar,5576,Gundlupet,216735.0,Raghvapura,619458,Taggalur,Chamarajanagar Traffic PS,11.9306,76.94324
531,Chamarajanagar,5579,Kollegal,216776.0,Thellanuru,619817,Tellanur,Chamarajanagar Traffic PS,11.91384,76.9143
531,Chamarajanagar,5576,Gundlupet,216739.0,Terakanambi,619532,Terakanambi,Chamarajanagar Traffic PS,11.93273,76.93539
531,Chamarajanagar,5579,Kollegal,216757.0,Kunthur,619837,Teramballi,Chamarajanagar Traffic PS,11.93505,76.93583
531,Chamarajanagar,5576,Gundlupet,216714.0,Bannithalapura,619502,Thalale,Chamarajanagar Traffic PS,11.9248,76.92192
531,Chamarajanagar,5577,Chamarajanagar,216700.0,Nanjedevanapura,619704,Thammadahalli,Chamarajanagar Traffic PS,11.92146,76.9407
531,Chamarajanagar,5577,Chamarajanagar,216704.0,Santhemaralli,619607,Thelanur,Chamarajanagar Traffic PS,11.91963,76.92628
531,Chamarajanagar,5579,Kollegal,272870.0,Thimmaraajipura,619849,Thimmarajipura,Chamarajanagar Traffic PS,11.94561,76.93806
531,Chamarajanagar,5577,Chamarajanagar,216697.0,Masanapura,619640,Thimmegowdanapalya,Chamarajanagar Traffic PS,11.91763,76.95004
531,Chamarajanagar,5576,Gundlupet,216729.0,Kodasoge,619542,Thodipura,Chamarajanagar Traffic PS,11.93916,76.94693
531,Chamarajanagar,5576,Gundlupet,216722.0,Chikati,619449,Thondavadi,Chamarajanagar Traffic PS,11.90901,76.9362
531,Chamarajanagar,5576,Gundlupet,216733.0,Nitre,619450,Thoravalli,Chamarajanagar Traffic PS,11.91783,76.91749
531,Chamarajanagar,5576,Gundlupet,216728.0,Kelasur,619531,Triyambakapura,Chamarajanagar Traffic PS,11.91772,76.92868
531,Chamarajanagar,7077,Hanur,216743.0,Chikkamalapura,619861,Uddanur,Chamarajanagar Traffic PS,11.9453,76.91396
531,Chamarajanagar,5577,Chamarajanagar,216706.0,Udigala,619703,Udigala,Chamarajanagar Traffic PS,11.93541,76.92633
531,Chamarajanagar,5577,Chamarajanagar,216690.0,Kothalavadi,619710,Uganedahundi,Chamarajanagar Traffic PS,11.91827,76.93324
531,Chamarajanagar,5579,Kollegal,216744.0,Dhanagere,619816,Uganiya,Chamarajanagar Traffic PS,11.93264,76.9168
531,Chamarajanagar,5577,Chamarajanagar,216707.0,Umatturu,619611,Ummathur,Chamarajanagar Traffic PS,11.93298,76.92357
531,Chamarajanagar,5578,Yelandur,216781.0,Gumballi,619804,Uppinamole,Chamarajanagar Traffic PS,11.91987,76.94744
531,Chamarajanagar,5577,Chamarajanagar,216705.0,Shivapura,619670,Uthavalli,Chamarajanagar Traffic PS,11.93547,76.94219
531,Chamarajanagar,5579,Kollegal,216756.0,Kunagalli,619843,Uttamballi,Chamarajanagar Traffic PS,11.9437,76.94918
531,Chamarajanagar,5578,Yelandur,216780.0,Gowdahalli,619810,Vadagere,Chamarajanagar Traffic PS,11.92377,76.93498
531,Chamarajanagar,5577,Chamarajanagar,216686.0,Honnalli,619740,Vaddagalapura,Chamarajanagar Traffic PS,11.93922,76.94941
531,Chamarajanagar,5576,Gundlupet,272868.0,Vaddagere,619551,Vaddagere,Chamarajanagar Traffic PS,11.93031,76.9361
531,Chamarajanagar,5576,Gundlupet,272864.0,Puttanapura,619571,Vaddana Hosahalli,Chamarajanagar Traffic PS,11.90854,76.94049
531,Chamarajanagar,5577,Chamarajanagar,216709.0,Yaraganahalli,619734,Vaddarahalli,Chamarajanagar Traffic PS,11.91482,76.93591
531,Chamarajanagar,5576,Gundlupet,216714.0,Bannithalapura,619490,Vaddarahalli,Chamarajanagar Traffic PS,11.90898,76.94336
531,Chamarajanagar,5576,Gundlupet,216720.0,Bommalapura,619580,Vadeyanapura,Chamarajanagar Traffic PS,11.90967,76.93968
531,Chamarajanagar,5577,Chamarajanagar,216668.0,Alur,619760,Vagarapura,Chamarajanagar Traffic PS,11.92014,76.91464
531,Chamarajanagar,5576,Gundlupet,216732.0,Nenekatte,619489,Vasthilinganapura,Chamarajanagar Traffic PS,11.91889,76.94737
531,Chamarajanagar,5576,Gundlupet,216732.0,Nenekatte,619492,Veeranapura,Chamarajanagar Traffic PS,11.91868,76.92062
531,Chamarajanagar,5577,Chamarajanagar,216700.0,Nanjedevanapura,619701,Veeranapura,Chamarajanagar Traffic PS,11.93842,76.91928
531,Chamarajanagar,5577,Chamarajanagar,216708.0,Venkataiana Chatra,619720,Venkataiahna Chatra,Chamarajanagar Traffic PS,11.9196,76.93227
531,Chamarajanagar,5576,Gundlupet,272865.0,Mookhahalli,619508,Vijayapura,Chamarajanagar Traffic PS,11.92033,76.93639
531,Chamarajanagar,5576,Gundlupet,216712.0,Annur,619510,Vijayapurada Amanikere,Chamarajanagar Traffic PS,11.91603,76.94546
531,Chamarajanagar,5576,Gundlupet,216720.0,Bommalapura,619581,Vodeyanapura Amani,Chamarajanagar Traffic PS,11.91858,76.91168
531,Chamarajanagar,5577,Chamarajanagar,216705.0,Shivapura,619667,Yadapura,Chamarajanagar Traffic PS,11.90642,76.94364
531,Chamarajanagar,5576,Gundlupet,216730.0,Kotekere,619444,Yadavanahalli,Chamarajanagar Traffic PS,11.93581,76.92915
531,Chamarajanagar,5577,Chamarajanagar,216691.0,Kuderu,619643,Yalakkur,Chamarajanagar Traffic PS,11.93272,76.9385
531,Chamarajanagar,5576,Gundlupet,216731.0,Mangala,619599,Yalapatti,Chamarajanagar Traffic PS,11.9314,76.9136
531,Chamarajanagar,5577,Chamarajanagar,216670.0,Arakalavadi,619733,Yanagahalli,Chamarajanagar Traffic PS,11.93379,76.94711
531,Chamarajanagar,5577,Chamarajanagar,216709.0,Yaraganahalli,619731,Yanagumba,Chamarajanagar Traffic PS,11.92677,76.91426
531,Chamarajanagar,5577,Chamarajanagar,216709.0,Yaraganahalli,619729,Yaraganhalli,Chamarajanagar Traffic PS,11.94102,76.9283
531,Chamarajanagar,5577,Chamarajanagar,216696.0,Mangala,924901,Ydiyooru,Chamarajanagar Traffic PS,11.92028,76.94376
531,Chamarajanagar,5577,Chamarajanagar,216686.0,Honnalli,619742,Yelachagere,Chamarajanagar Traffic PS,11.93545,76.94655
531,Chamarajanagar,5578,Yelandur,216787.0,Yeragamballi,619811,Yeragamballi,Chamarajanagar Traffic PS,11.91202,76.93195
531,Chamarajanagar,5576,Gundlupet,272868.0,Vaddagere,619552,Yeriyur,Chamarajanagar Traffic PS,11.90953,76.91414
531,Chamarajanagar,5578,Yelandur,216786.0,Yariyuru,619803,Yeriyur,Chamarajanagar Traffic PS,11.93555,76.92725
630,Chikkaballapura,5598,Bagepalli,218767.0,Ghantumvaripalli,623832,Abakavaripalli,Chelur PS,13.26865,76.53983
630,Chikkaballapura,5599,Sidlaghatta,219018.0,Ablodu,624163,Abbaludu,Nandi Giridhama PS,13.3689,77.71584
630,Chikkaballapura,7407,Chelur,272728.0,Polinayakanapalli,623909,Achaganapalli,Peresandra PS,13.603307,77.78825
630,Chikkaballapura,5598,Bagepalli,218786.0,Yellampalli,623889,Achepalli,Chelur PS,13.27664,76.54486
630,Chikkaballapura,5596,Chikkaballapura,218842.0,Patrena Halli,623568,Adavigollavarahalli,Nandi Giridhama PS,13.39797,77.70734
630,Chikkaballapura,5596,Chikkaballapura,272729.0,Addagallu,623489,Addagal,Peresandra PS,13.595297,77.77562
630,Chikkaballapura,7404,Manchenahalli,218892.0,Gowdagere,623418,Addekoppa,Chelur PS,13.26816,76.53221
630,Chikkaballapura,5600,Chintamani,218862.0,Kotagal,624547,Adepalli,Nandi Giridhama PS,13.38812,77.71254
630,Chikkaballapura,5598,Bagepalli,218767.0,Ghantumvaripalli,623833,Adiganapalli,Peresandra PS,13.574767,77.79826
630,Chikkaballapura,5597,Gudibanda,218918.0,Hampasandra,623695,Adinarayanahalli,Chelur PS,13.27683,76.55542
630,Chikkaballapura,5596,Chikkaballapura,218824.0,Agalagurki,623640,Agalagurki,Nandi Giridhama PS,13.39247,77.71264
630,Chikkaballapura,5598,Bagepalli,218785.0,Thollapalli,623920,Agatamdike,Peresandra PS,13.602527,77.79509
630,Chikkaballapura,5600,Chintamani,218848.0,Bhommisettihalli,624476,Agrahara,Chelur PS,13.25034,76.53658
630,Chikkaballapura,5600,Chintamani,218865.0,Mitta Halli,624347,Agraharahalli,Nandi Giridhama PS,13.38429,77.69524
630,Chikkaballapura,5595,Gauribidanur,218914.0,Taridalu,623362,Agraharahosahalli,Peresandra PS,13.571327,77.77423
630,Chikkaballapura,5599,Sidlaghatta,219025.0,Doddateka Halli,624109,Ajjakadirenahalli,Chelur PS,13.27731,76.56198
630,Chikkaballapura,5596,Chikkaballapura,218825.0,Ajjiwara,623651,Ajjavara,Nandi Giridhama PS,13.39365,77.6895
630,Chikkaballapura,5596,Chikkaballapura,218833.0,Harobande,623573,Akalathimmanahalli,Peresandra PS,13.582927,77.76466
630,Chikkaballapura,5600,Chintamani,218874.0,Santekalla Halli,624607,Akkimangala,Chelur PS,13.2654,76.55628
630,Chikkaballapura,5600,Chintamani,218874.0,Santekalla Halli,624615,Akkimangala Bussanahalli,Nandi Giridhama PS,13.38649,77.69847
630,Chikkaballapura,5599,Sidlaghatta,219040.0,Thimmanayakana Halli,624080,Alagurki,Peresandra PS,13.607967,77.7839
630,Chikkaballapura,5595,Gauribidanur,218880.0,Alakapura,623348,Alakapura,Chelur PS,13.28286,76.53177
630,Chikkaballapura,5600,Chintamani,218867.0,Munaganahalli,624684,Alambagiri,Nandi Giridhama PS,13.39199,77.68683
630,Chikkaballapura,5600,Chintamani,218848.0,Bhommisettihalli,624447,Alapalli,Peresandra PS,13.602567,77.77385
630,Chikkaballapura,7404,Manchenahalli,272731.0,Shyampura,623425,Alas Thimmanahalli,Chelur PS,13.25257,76.54004
630,Chikkaballapura,5597,Gudibanda,218921.0,Ullodu,623719,Aligadirenahalli,Nandi Giridhama PS,13.38668,77.70708
630,Chikkaballapura,5595,Gauribidanur,,,623430,Allipura (Ct),Peresandra PS,13.595337,77.78323
630,Chikkaballapura,5599,Sidlaghatta,219043.0,Venkatapura,624275,Amani Balladakere,Chelur PS,13.25184,76.54411
630,Chikkaballapura,5597,Gudibanda,272732.0,Dapparti,623708,Amani Byrasagara,Nandi Giridhama PS,13.40654,77.6969
630,Chikkaballapura,5599,Sidlaghatta,,,624156,Amani Dasenahalli,Peresandra PS,13.576847,77.76622
630,Chikkaballapura,5596,Chikkaballapura,218830.0,Doddamarali,623633,Amani Doddamaralikere,Chelur PS,13.2581,76.53907
630,Chikkaballapura,5596,Chikkaballapura,218842.0,Patrena Halli,623653,Amani Gopalakrishnakere,Nandi Giridhama PS,13.37209,77.71496
630,Chikkaballapura,5596,Chikkaballapura,218824.0,Agalagurki,623565,Amani Kandavarakere,Peresandra PS,13.589427,77.80401
630,Chikkaballapura,5600,Chintamani,218856.0,Kagathi,624586,Amani Keelukuntekere,Chelur PS,13.25143,76.53925
630,Chikkaballapura,5596,Chikkaballapura,218838.0,Manchana Bele,623562,Amani Manchanabelekere,Nandi Giridhama PS,13.37691,77.70623
630,Chikkaballapura,5596,Chikkaballapura,218833.0,Harobande,623559,Amani Mavukere,Peresandra PS,13.570017,77.78305
630,Chikkaballapura,5596,Chikkaballapura,218831.0,Doddapayalagurki,623524,Amani Poornasagarakere,Chelur PS,13.26747,76.54685
630,Chikkaballapura,5596,Chikkaballapura,218831.0,Doddapayalagurki,623461,Amani Reddihallikere,Nandi Giridhama PS,13.37546,77.71209
630,Chikkaballapura,7407,Chelur,218849.0,Buradagunte,624331,Amani Thimmasanikere,Peresandra PS,13.588707,77.79843
630,Chikkaballapura,5599,Sidlaghatta,219031.0,Kumbigana Halli,624304,Amaravathi,Chelur PS,13.24711,76.53541
630,Chikkaballapura,5599,Sidlaghatta,219031.0,Kumbigana Halli,624300,Ambiganahalli,Nandi Giridhama PS,13.39372,77.68813
630,Chikkaballapura,5600,Chintamani,218865.0,Mitta Halli,624365,Amitahalli,Peresandra PS,13.578257,77.80303
630,Chikkaballapura,5600,Chintamani,218877.0,Upparapet,624569,Amitiganahalli,Chelur PS,13.26059,76.5332
630,Chikkaballapura,5599,Sidlaghatta,219020.0,Basettyhalli,624071,Ammagarahalli,Nandi Giridhama PS,13.38267,77.70294
630,Chikkaballapura,5599,Sidlaghatta,219027.0,Handiganala,624210,Ammanakere,Peresandra PS,13.593217,77.77572
630,Chikkaballapura,5600,Chintamani,218878.0,Yagavakote,624437,Ampalli,Chelur PS,13.2502,76.54368
630,Chikkaballapura,5595,Gauribidanur,218886.0,Darinayakanapalya,623317,Anagattahalli,Nandi Giridhama PS,13.39652,77.71873
630,Chikkaballapura,5600,Chintamani,218855.0,Kadadanamari,624372,Anakalamadagu,Peresandra PS,13.573447,77.79722
630,Chikkaballapura,5600,Chintamani,218875.0,Settyhalli,624523,Anakallu,Chelur PS,13.2624,76.55746
630,Chikkaballapura,5596,Chikkaballapura,218842.0,Patrena Halli,623563,Anakanur,Nandi Giridhama PS,13.37985,77.7039
630,Chikkaballapura,5596,Chikkaballapura,218842.0,Patrena Halli,623655,Andarlahalli,Peresandra PS,13.607457,77.77671
630,Chikkaballapura,5596,Chikkaballapura,218832.0,Gollahalli,623491,Anemadagu,Chelur PS,13.24396,76.556
630,Chikkaballapura,5599,Sidlaghatta,219025.0,Doddateka Halli,624097,Anemadagu,Nandi Giridhama PS,13.38834,77.70093
630,Chikkaballapura,5596,Chikkaballapura,218826.0,Angarekhanahalli,623587,Angarekanahalli,Peresandra PS,13.584077,77.80237
630,Chikkaballapura,5596,Chikkaballapura,218837.0,Kuppa Halli,623624,Angatta,Chelur PS,13.26309,76.55157
630,Chikkaballapura,5596,Chikkaballapura,218845.0,Thippanahalli,623545,Ankanagondi,Nandi Giridhama PS,13.38462,77.70328
630,Chikkaballapura,5599,Sidlaghatta,219034.0,Mallur,624252,Ankathatti,Peresandra PS,13.576107,77.78581
630,Chikkaballapura,7407,Chelur,218849.0,Buradagunte,624335,Annapalli,Chelur PS,13.26762,76.53731
630,Chikkaballapura,5600,Chintamani,218869.0,Nandiganahalli,624493,Annepalli,Nandi Giridhama PS,13.37233,77.71369
630,Chikkaballapura,5600,Chintamani,218846.0,Anur,624682,Anoor,Peresandra PS,13.573387,77.77599
630,Chikkaballapura,5599,Sidlaghatta,219019.0,Anur,624208,Anur,Chelur PS,13.25372,76.52929
630,Chikkaballapura,5599,Sidlaghatta,219019.0,Anur,624206,Anur Hunasenahalli,Nandi Giridhama PS,13.3787,77.70631
630,Chikkaballapura,5599,Sidlaghatta,219020.0,Basettyhalli,624070,Anur Thimmanahalli,Peresandra PS,13.597557,77.78095
630,Chikkaballapura,5600,Chintamani,218865.0,Mitta Halli,624346,Appasanihalli,Chelur PS,13.27701,76.55399
630,Chikkaballapura,5599,Sidlaghatta,219027.0,Handiganala,624215,Appegowdanahalli,Nandi Giridhama PS,13.40797,77.71461
630,Chikkaballapura,5597,Gudibanda,218922.0,Varlakonda,623768,Appireddihalli,Peresandra PS,13.571007,77.78914
630,Chikkaballapura,7404,Manchenahalli,218911.0,Pura,623390,Arasalbande,Chelur PS,13.27378,76.5274
630,Chikkaballapura,5596,Chikkaballapura,218837.0,Kuppa Halli,623628,Arasanahalli,Nandi Giridhama PS,13.37728,77.69162
630,Chikkaballapura,5598,Bagepalli,218771.0,Kanagamakala Palli,623880,Arigepalli,Peresandra PS,13.584407,77.80256
630,Chikkaballapura,7407,Chelur,218782.0,Racheravu,623936,Arigevarigutta,Chelur PS,13.25176,76.53184
630,Chikkaballapura,5599,Sidlaghatta,219022.0,Cheemangala,624256,Arikere,Nandi Giridhama PS,13.39143,77.702
630,Chikkaballapura,5596,Chikkaballapura,218828.0,Avagurki,623543,Arikere,Peresandra PS,13.593857,77.79952
630,Chikkaballapura,7404,Manchenahalli,218911.0,Pura,623393,Arkunda,Chelur PS,13.2472,76.54652
630,Chikkaballapura,5596,Chikkaballapura,218827.0,Aruuru,623466,Aroor,Nandi Giridhama PS,13.38029,77.68677
630,Chikkaballapura,5595,Gauribidanur,218902.0,Kurudi,623198,Asudi,Peresandra PS,13.594627,77.79196
630,Chikkaballapura,5599,Sidlaghatta,272733.0,Talakayalabetta,624053,Atagollahalli,Chelur PS,13.2499,76.55042
630,Chikkaballapura,5599,Sidlaghatta,219022.0,Cheemangala,624263,Athiganahalli,Nandi Giridhama PS,13.37966,77.698
630,Chikkaballapura,5600,Chintamani,218876.0,Talagawara,624604,Atturu,Peresandra PS,13.596537,77.76513
630,Chikkaballapura,5596,Chikkaballapura,218828.0,Avagurki,623540,Avalagurki,Chelur PS,13.25732,76.54459
630,Chikkaballapura,5596,Chikkaballapura,218826.0,Angarekhanahalli,623583,Avalahalli,Nandi Giridhama PS,13.37069,77.69649
630,Chikkaballapura,5599,Sidlaghatta,219020.0,Basettyhalli,624106,Avalakondarayanahalli,Peresandra PS,13.584757,77.77972
630,Chikkaballapura,5595,Gauribidanur,218882.0,B.Bommasandra,623333,B.Bommasandra,Chelur PS,13.27637,76.55091
630,Chikkaballapura,5595,Gauribidanur,218893.0,Halaganahalli,623233,Babenahalli,Nandi Giridhama PS,13.38594,77.69338
630,Chikkaballapura,5598,Bagepalli,218763.0,Billur,623928,Babenayakanapalli,Peresandra PS,13.578487,77.79509
630,Chikkaballapura,5596,Chikkaballapura,218840.0,Muddena Halli,623611,Bachahalli,Chelur PS,13.28177,76.54386
630,Chikkaballapura,5599,Sidlaghatta,219030.0,Kothanur,624205,Bachahalli,Nandi Giridhama PS,13.38268,77.68988
630,Chikkaballapura,5599,Sidlaghatta,219024.0,Dibburahalli,624075,Bachanahalli,Peresandra PS,13.603027,77.80018
630,Chikkaballapura,5595,Gauribidanur,218886.0,Darinayakanapalya,623319,Bachareddyhalli,Chelur PS,13.25695,76.5559
630,Chikkaballapura,5596,Chikkaballapura,218839.0,Mandikal,623471,Bachenahalli,Nandi Giridhama PS,13.39142,77.69212
630,Chikkaballapura,5600,Chintamani,218874.0,Santekalla Halli,624608,Bachhappanahalli,Peresandra PS,13.602417,77.79458
630,Chikkaballapura,5600,Chintamani,218856.0,Kagathi,624650,Bachuvarihalli,Chelur PS,13.25688,76.52786
630,Chikkaballapura,5600,Chintamani,218856.0,Kagathi,624639,Badagavarahalli,Nandi Giridhama PS,13.39004,77.71849
630,Chikkaballapura,5596,Chikkaballapura,218826.0,Angarekhanahalli,623585,Badaniganahalli,Peresandra PS,13.591827,77.76458
630,Chikkaballapura,5595,Gauribidanur,,,623244,Badimaralur,Chelur PS,13.2762,76.55453
630,Chikkaballapura,5598,Bagepalli,,,623846,Bagepalli (Rural),Nandi Giridhama PS,13.38449,77.71236
630,Chikkaballapura,5596,Chikkaballapura,218841.0,Nandi,939386,Bairanayakanahalli (Naremmanahalli),Peresandra PS,13.596297,77.76966
630,Chikkaballapura,5598,Bagepalli,218770.0,Joolapalya,623907,Baiyannagaripalli,Chelur PS,13.26134,76.5463
630,Chikkaballapura,5599,Sidlaghatta,219021.0,Bhakthara Halli,624243,Baktharahalli,Nandi Giridhama PS,13.39731,77.68291
630,Chikkaballapura,5595,Gauribidanur,218898.0,Idagur,623196,Balagere,Peresandra PS,13.586077,77.77548
630,Chikkaballapura,5596,Chikkaballapura,218834.0,Hosa Hudya,623676,Balajigapade,Chelur PS,13.24962,76.52747
630,Chikkaballapura,5596,Chikkaballapura,218844.0,Poshottahalli,623600,Balakuntahalli,Nandi Giridhama PS,13.40178,77.68221
630,Chikkaballapura,5600,Chintamani,218868.0,Muragamalla,624474,Balampalli,Peresandra PS,13.595477,77.77317
630,Chikkaballapura,5600,Chintamani,218846.0,Anur,624680,Balapalahalli,Chelur PS,13.27729,76.53248
630,Chikkaballapura,7407,Chelur,218879.0,Yenigadele,624324,Balareddihalli,Nandi Giridhama PS,13.38651,77.69751
630,Chikkaballapura,7404,Manchenahalli,218899.0,Jarabandanahalli,623400,Balareddihalli,Peresandra PS,13.591807,77.79163
630,Chikkaballapura,5598,Bagepalli,218766.0,Devaragudipalli,623876,Balareddipalli,Chelur PS,13.27567,76.54205
630,Chikkaballapura,5599,Sidlaghatta,219026.0,Ganjigunte,624064,Balegowdanahalli,Nandi Giridhama PS,13.38838,77.69977
630,Chikkaballapura,5597,Gudibanda,218917.0,Beechaganahally,926148,Balenahally(M),Peresandra PS,13.583077,77.8033
630,Chikkaballapura,5596,Chikkaballapura,218832.0,Gollahalli,623525,Ballagere,Chelur PS,13.26549,76.55736
630,Chikkaballapura,5599,Sidlaghatta,219043.0,Venkatapura,624270,Baluvanahalli,Nandi Giridhama PS,13.37395,77.70255
630,Chikkaballapura,5600,Chintamani,,,624622,Banahalli,Peresandra PS,13.603607,77.77216
630,Chikkaballapura,5596,Chikkaballapura,218840.0,Muddena Halli,623496,Bandahalli,Chelur PS,13.26984,76.54956
630,Chikkaballapura,5596,Chikkaballapura,272729.0,Addagallu,623610,Bandahalli,Nandi Giridhama PS,13.39987,77.70157
630,Chikkaballapura,5599,Sidlaghatta,272733.0,Talakayalabetta,624032,Bandahalli,Peresandra PS,13.570457,77.7964
630,Chikkaballapura,5598,Bagepalli,218763.0,Billur,623922,Bandakindapalli,Chelur PS,13.25211,76.53997
630,Chikkaballapura,5600,Chintamani,272730.0,Mindigal,624442,Bandakote,Nandi Giridhama PS,13.3838,77.69701
630,Chikkaballapura,5596,Chikkaballapura,218844.0,Poshottahalli,623594,Bandammanahalli,Peresandra PS,13.582637,77.7987
630,Chikkaballapura,5599,Sidlaghatta,219025.0,Doddateka Halli,624125,Bandammanakere,Chelur PS,13.27054,76.53907
630,Chikkaballapura,5599,Sidlaghatta,219035.0,Melur,624217,Bandappanahalli,Nandi Giridhama PS,13.39282,77.69882
630,Chikkaballapura,5597,Gudibanda,218917.0,Beechaganahally,623763,Bandarlahalli,Peresandra PS,13.600357,77.76965
630,Chikkaballapura,5600,Chintamani,218878.0,Yagavakote,624689,Bandarlahalli,Chelur PS,13.25201,76.52279
630,Chikkaballapura,5600,Chintamani,218863.0,Kurubur,624451,Bandarlahalli,Nandi Giridhama PS,13.3933,77.69582
630,Chikkaballapura,5595,Gauribidanur,218908.0,Nagaragere,623284,Bandarlahalli,Peresandra PS,13.575627,77.7901
630,Chikkaballapura,5598,Bagepalli,218763.0,Billur,623932,Bandarlapalli,Chelur PS,13.2628,76.53625
630,Chikkaballapura,5600,Chintamani,218861.0,Korlaparthi,624344,Bandenahalli,Nandi Giridhama PS,13.39576,77.6789
630,Chikkaballapura,5596,Chikkaballapura,218825.0,Ajjiwara,623641,Bannikuppe,Peresandra PS,13.596977,77.79054
630,Chikkaballapura,5600,Chintamani,218869.0,Nandiganahalli,624501,Barlahalli,Chelur PS,13.25107,76.55881
630,Chikkaballapura,5599,Sidlaghatta,219042.0,Thummanahalli,624231,Barlahalli,Nandi Giridhama PS,13.40384,77.68358
630,Chikkaballapura,5595,Gauribidanur,218883.0,Bevinahalli,623369,Basavanahalli,Peresandra PS,13.607797,77.79445
630,Chikkaballapura,5599,Sidlaghatta,219044.0,Y. Hunasenahalli,624158,Basavanaparthi,Chelur PS,13.24513,76.53217
630,Chikkaballapura,5599,Sidlaghatta,219033.0,Malamachana Halli,624247,Basavapatna,Nandi Giridhama PS,13.40442,77.7091
630,Chikkaballapura,5599,Sidlaghatta,219022.0,Cheemangala,624286,Basavapatna K.G.,Peresandra PS,13.608267,77.77081
630,Chikkaballapura,5595,Gauribidanur,218901.0,Kallinayakanahalli,623374,Basavapura,Chelur PS,13.25613,76.53673
630,Chikkaballapura,7407,Chelur,218849.0,Buradagunte,624345,Basavapura,Nandi Giridhama PS,13.39933,77.6901
630,Chikkaballapura,5599,Sidlaghatta,219020.0,Basettyhalli,624100,Basettihalli,Peresandra PS,13.590777,77.79361
630,Chikkaballapura,5597,Gudibanda,272732.0,Dapparti,623722,Bathalahalli,Chelur PS,13.25147,76.55109
630,Chikkaballapura,5600,Chintamani,218868.0,Muragamalla,624652,Bathalahalli,Nandi Giridhama PS,13.37013,77.71755
630,Chikkaballapura,7407,Chelur,218775.0,Nallagutlapalli,623993,Bathalavarapalli,Peresandra PS,13.591447,77.77672
630,Chikkaballapura,5600,Chintamani,218847.0,Batlahalli,624392,Batlahalli,Chelur PS,13.27516,76.54821
630,Chikkaballapura,5600,Chintamani,272730.0,Mindigal,624427,Battalahalli,Nandi Giridhama PS,13.38918,77.69197
630,Chikkaballapura,7407,Chelur,272728.0,Polinayakanapalli,623916,Battalapalli,Peresandra PS,13.598437,77.77565
630,Chikkaballapura,5600,Chintamani,218872.0,Perumachana Halli,624599,Battiganahalli,Chelur PS,13.25167,76.53668
630,Chikkaballapura,7407,Chelur,218783.0,Somanathapura,623956,Battinapalli,Nandi Giridhama PS,13.37949,77.70103
630,Chikkaballapura,5597,Gudibanda,218917.0,Beechaganahally,623745,Beechaganahalli,Peresandra PS,13.587797,77.78084
630,Chikkaballapura,5596,Chikkaballapura,218830.0,Doddamarali,623632,Beedaganahalli,Chelur PS,13.24421,76.53078
630,Chikkaballapura,7407,Chelur,218850.0,Chilakalanerpu,624310,Beedalahalli,Nandi Giridhama PS,13.39481,77.71669
630,Chikkaballapura,5596,Chikkaballapura,218832.0,Gollahalli,623504,Beeraganahalli,Peresandra PS,13.601777,77.76947
630,Chikkaballapura,5600,Chintamani,218874.0,Santekalla Halli,624613,Beerajenahalli,Chelur PS,13.24933,76.55925
630,Chikkaballapura,7404,Manchenahalli,218911.0,Pura,623383,Beeramangala,Nandi Giridhama PS,13.36924,77.71441
