district_id,district_name,taluk_id,taluk_name,gp_id,gp_name,village_id,village_name,police_station_name,latitude,longitude
630,Chikkaballapura,5599,Sidlaghatta,219027.0,Handiganala,624188,Lakkihalli,Peresandra PS,13.47179917440868,77.70678549580325
630,Chikkaballapura,5597,Gudibanda,218918.0,Hampasandra,623696,Lakshmanapura,Chelur PS,13.434963891147065,77.7155029191159
630,Chikkaballapura,5595,Gauribidanur,218897.0,Hudagur,623326,Lakshmanapura,Nandi Giridhama PS,13.412540135638238,77.69657063939374
630,Chikkaballapura,5600,Chintamani,218858.0,Kattariguppa,624556,Lakshmidevikote,Peresandra PS,13.46833648551019,77.70793265156256
630,Chikkaballapura,5596,Chikkaballapura,218831.0,Doddapayalagurki,623458,Lakshmipathihalli,Chelur PS,13.432956861575883,77.71461996545801
630,Chikkaballapura,5597,Gudibanda,218922.0,Varlakonda,623778,Lakshmisagara,Nandi Giridhama PS,13.415798568498227,77.6942794403074
630,Chikkaballapura,5600,Chintamani,218874.0,Santekalla Halli,624614,Lingadeeranahalli,Peresandra PS,13.467229610897569,77.70887693968776
630,Chikkaballapura,5596,Chikkaballapura,218828.0,Avagurki,623557,Lingasettipura,Chelur PS,13.436251244453555,77.71763871118796
630,Chikkaballapura,5598,Bagepalli,218776.0,Nallappareddy Palli,623823,M.Cherlopalli,Nandi Giridhama PS,13.416367430812107,77.69371610280005
630,Chikkaballapura,7404,Manchenahalli,218905.0,Minakanagurki,623409,M.Nagenahalli,Peresandra PS,13.47298743454511,77.7081115205449
630,Chikkaballapura,5600,Chintamani,218875.0,Settyhalli,624537,M0shilahalli,Chelur PS,13.436396632112604,77.71754520154771
630,Chikkaballapura,5597,Gudibanda,218918.0,Hampasandra,926155,Machahally(M),Nandi Giridhama PS,13.417360952131347,77.70018197240606
630,Chikkaballapura,7407,Chelur,218778.0,Palyakere,624005,Machanapalli,Peresandra PS,13.467378617867313,77.71176928088357
630,Chikkaballapura,5597,Gudibanda,218921.0,Ullodu,623715,Machavalahalli,Chelur PS,13.432193037807938,77.72143495513929
630,Chikkaballapura,5595,Gauribidanur,218913.0,Sonaganahalli,623223,Machenahalli,Nandi Giridhama PS,13.416459809134778,77.70061562190239
630,Chikkaballapura,5600,Chintamani,218872.0,Perumachana Halli,624627,Madabahalli,Peresandra PS,13.471278658674233,77.70704265130445
630,Chikkaballapura,5598,Bagepalli,218772.0,Kothakote,623792,Madakavaripalli,Chelur PS,13.431185991504128,77.71530099170675
630,Chikkaballapura,5596,Chikkaballapura,218841.0,Nandi,623620,Madakuhosahalli,Nandi Giridhama PS,13.411935300103593,77.69803411566657
630,Chikkaballapura,5596,Chikkaballapura,218835.0,Kammaguttahalli,623433,Madalenahalli,Peresandra PS,13.469125291445861,77.71333923159507
630,Chikkaballapura,5600,Chintamani,218873.0,Raguttahalli,624396,Madamangala,Chelur PS,13.429278859641975,77.71774412281887
630,Chikkaballapura,5595,Gauribidanur,,,623258,Madanahalli,Nandi Giridhama PS,13.414803367246122,77.70059630338586
630,Chikkaballapura,5600,Chintamani,218853.0,Hirekattigenahalli,624630,Madarakallu,Peresandra PS,13.47404047902058,77.70941148738686
630,Chikkaballapura,5598,Bagepalli,218784.0,Thimamapalli,623870,Maddalakane,Chelur PS,13.434388129454694,77.72119036882239
630,Chikkaballapura,5598,Bagepalli,218771.0,Kanagamakala Palli,623811,Maddalakhane,Nandi Giridhama PS,13.413271016549501,77.69449691881368
630,Chikkaballapura,5597,Gudibanda,218922.0,Varlakonda,926211,Maddareddyhalli(M),Peresandra PS,13.471595487118917,77.71376402855275
630,Chikkaballapura,5599,Sidlaghatta,219025.0,Doddateka Halli,624116,Maddenahalli,Chelur PS,13.433737189605104,77.71540990809066
630,Chikkaballapura,5599,Sidlaghatta,272733.0,Talakayalabetta,624063,Madenahalli,Nandi Giridhama PS,13.412715408665903,77.69899954893414
630,Chikkaballapura,5596,Chikkaballapura,218840.0,Muddena Halli,623603,Madhurenahalli,Peresandra PS,13.472715818228318,77.71337171344122
630,Chikkaballapura,5600,Chintamani,218870.0,Oolavadi,624660,Madikere,Chelur PS,13.429799347637717,77.71562984636296
630,Chikkaballapura,5596,Chikkaballapura,218835.0,Kammaguttahalli,623450,Madinayakanahalli,Nandi Giridhama PS,13.419179675790662,77.69826971943766
630,Chikkaballapura,5595,Gauribidanur,218908.0,Nagaragere,623285,Makamhalli,Peresandra PS,13.467984934104882,77.71332542206063
630,Chikkaballapura,5598,Bagepalli,218766.0,Devaragudipalli,623863,Makireddypalli,Chelur PS,13.42986007456986,77.72022042411923
630,Chikkaballapura,5598,Bagepalli,218776.0,Nallappareddy Palli,623820,Malakacheruvu,Nandi Giridhama PS,13.413625905181197,77.69430937819652
630,Chikkaballapura,5599,Sidlaghatta,219033.0,Malamachana Halli,624244,Malamachanahalli,Peresandra PS,13.47432574605997,77.7105191281378
630,Chikkaballapura,5600,Chintamani,,,938382,Malapalli,Chelur PS,13.429618995069168,77.7168686811884
630,Chikkaballapura,5595,Gauribidanur,218887.0,Doddakurugodu,623249,Malenahalli,Nandi Giridhama PS,13.416167599900714,77.70134733742603
630,Chikkaballapura,5599,Sidlaghatta,219018.0,Ablodu,624142,Mallahalli,Peresandra PS,13.474517407534158,77.71032211013896
630,Chikkaballapura,5595,Gauribidanur,218888.0,G. Bommsandra,623354,Mallasandra,Chelur PS,13.435118722311168,77.72067257137809
630,Chikkaballapura,5598,Bagepalli,218766.0,Devaragudipalli,623860,Mallasandra,Nandi Giridhama PS,13.41889601298645,77.69682057495267
630,Chikkaballapura,5599,Sidlaghatta,219042.0,Thummanahalli,624229,Mallasettipura,Peresandra PS,13.473636657225464,77.70858221635707
630,Chikkaballapura,5599,Sidlaghatta,219042.0,Thummanahalli,624029,Mallasettyhalli,Chelur PS,13.435187673866633,77.72101126284406
630,Chikkaballapura,5595,Gauribidanur,218907.0,Muddalodu,623292,Mallegowdanadinne,Nandi Giridhama PS,13.418162495834348,77.69956658447482
630,Chikkaballapura,5598,Bagepalli,218774.0,Mittemari,623892,Mallegurke,Peresandra PS,13.47328236386325,77.707826710613
630,Chikkaballapura,5599,Sidlaghatta,219028.0,Hosapete,624298,Mallenahalli,Chelur PS,13.4359968427151,77.71684983138101
630,Chikkaballapura,5595,Gauribidanur,218908.0,Nagaragere,623278,Mallenahalli,Nandi Giridhama PS,13.416772193759048,77.70049312156053
630,Chikkaballapura,5598,Bagepalli,218763.0,Billur,623933,Mallepalli,Peresandra PS,13.474386533231119,77.70931225793876
630,Chikkaballapura,5600,Chintamani,218876.0,Talagawara,624620,Mallikapura,Chelur PS,13.430472005204331,77.71578545838527
630,Chikkaballapura,5600,Chintamani,218858.0,Kattariguppa,624558,Mallikarjunapura,Nandi Giridhama PS,13.415258969240032,77.7010356075096
630,Chikkaballapura,5599,Sidlaghatta,219034.0,Mallur,624239,Mallur,Peresandra PS,13.46920449494502,77.71391329864736
630,Chikkaballapura,5596,Chikkaballapura,218838.0,Manchana Bele,623560,Manchanabele,Chelur PS,13.429991514428394,77.720198057775
630,Chikkaballapura,7404,Manchenahalli,218903.0,Manchenahalli,623411,Manchenahalli,Nandi Giridhama PS,13.415103380197465,77.69419636717559
630,Chikkaballapura,7407,Chelur,218778.0,Palyakere,624003,Mandampalli,Peresandra PS,13.46718450438785,77.70855906090515
630,Chikkaballapura,5596,Chikkaballapura,218839.0,Mandikal,623470,Mandikal,Chelur PS,13.43057031486949,77.714968612425
630,Chikkaballapura,5598,Bagepalli,218779.0,Paragodu,623854,Mangasandra,Nandi Giridhama PS,13.41768400191889,77.6940949024702
630,Chikkaballapura,5600,Chintamani,218871.0,Peddur,624457,Maniganahalli,Peresandra PS,13.467966789392097,77.71218500922015
630,Chikkaballapura,5595,Gauribidanur,218916.0,Vatadahosahalli,623298,Manivala,Chelur PS,13.4318136791411,77.71470980556289
630,Chikkaballapura,5600,Chintamani,218861.0,Korlaparthi,624337,Maniyaramuddalahalli,Nandi Giridhama PS,13.418160179816851,77.69928735118832
630,Chikkaballapura,5596,Chikkaballapura,218825.0,Ajjiwara,623671,Mannarapura,Peresandra PS,13.469104148598891,77.70680003107154
630,Chikkaballapura,5600,Chintamani,218859.0,Kencharlahalli,624371,Marabahalli,Chelur PS,13.429499222044221,77.71631529872234
630,Chikkaballapura,5599,Sidlaghatta,219020.0,Basettyhalli,624102,Marabanahalli,Nandi Giridhama PS,13.417579893212254,77.6999241524805
630,Chikkaballapura,5596,Chikkaballapura,218831.0,Doddapayalagurki,623511,Maraganahalli,Peresandra PS,13.473576275200514,77.71134795268257
630,Chikkaballapura,5599,Sidlaghatta,219020.0,Basettyhalli,624108,Maraganaparthi,Chelur PS,13.432572251572118,77.72198543494903
630,Chikkaballapura,5596,Chikkaballapura,218826.0,Angarekhanahalli,623582,Maralakunte,Nandi Giridhama PS,13.412637359226279,77.69878487616758
630,Chikkaballapura,5599,Sidlaghatta,272733.0,Talakayalabetta,624062,Maralappanahalli,Peresandra PS,13.472672701157393,77.71379295418379
630,Chikkaballapura,5595,Gauribidanur,218900.0,Kadalaveni,623251,Maralur,Chelur PS,13.436167552728557,77.7179049239554
630,Chikkaballapura,5600,Chintamani,218864.0,Mastenahalli,624621,Marapalli,Nandi Giridhama PS,13.417504594946868,77.70019362718482
630,Chikkaballapura,5596,Chikkaballapura,218832.0,Gollahalli,623517,Marappanahalli,Peresandra PS,13.474395840738493,77.7092380554834
630,Chikkaballapura,5599,Sidlaghatta,219044.0,Y. Hunasenahalli,624173,Marappanahalli,Chelur PS,13.435639913134253,77.71763771110919
630,Chikkaballapura,5596,Chikkaballapura,218833.0,Harobande,623558,Marasanahalli,Nandi Giridhama PS,13.418411182542014,77.69526203300003
630,Chikkaballapura,5598,Bagepalli,218784.0,Thimamapalli,623809,Marasanapalli,Peresandra PS,13.471055261419947,77.70734987702896
630,Chikkaballapura,5599,Sidlaghatta,219020.0,Basettyhalli,624104,Maravenahalli,Chelur PS,13.436330029073796,77.71892718066626
630,Chikkaballapura,5597,Gudibanda,218918.0,Hampasandra,623691,Maravenahalli,Nandi Giridhama PS,13.418047305191656,77.69993330519165
630,Chikkaballapura,5598,Bagepalli,218773.0,Marganukunte,623797,Marganakunte,Peresandra PS,13.469718373672546,77.7140383119308
630,Chikkaballapura,5599,Sidlaghatta,219025.0,Doddateka Halli,624130,Marihalli,Chelur PS,13.434779533546996,77.720418533547
630,Chikkaballapura,5600,Chintamani,218856.0,Kagathi,624638,Marimakalahalli,Nandi Giridhama PS,13.413510611118504,77.70032619699536
630,Chikkaballapura,5596,Chikkaballapura,218842.0,Patrena Halli,623654,Marimakalahalli,Peresandra PS,13.472252371607238,77.71344499867129
630,Chikkaballapura,7404,Manchenahalli,272731.0,Shyampura,623427,Marimakalahalli,Chelur PS,13.430478980598984,77.71619202488863
630,Chikkaballapura,5600,Chintamani,218869.0,Nandiganahalli,624504,Marinaikanahalli,Nandi Giridhama PS,13.41448644989008,77.70034291075642
630,Chikkaballapura,5595,Gauribidanur,218904.0,Melya,623274,Maripadagu,Peresandra PS,13.470216157854725,77.70647158373225
630,Chikkaballapura,5596,Chikkaballapura,218834.0,Hosa Hudya,623675,Marthammanahalli,Chelur PS,13.434569952590502,77.71551545761075
630,Chikkaballapura,5600,Chintamani,218864.0,Mastenahalli,624601,Masthenahalli,Nandi Giridhama PS,13.416980047169785,77.69399540179211
630,Chikkaballapura,5595,Gauribidanur,218908.0,Nagaragere,623282,Mattavalahalli,Peresandra PS,13.473917688360512,77.71139575866425
630,Chikkaballapura,5598,Bagepalli,218766.0,Devaragudipalli,623851,Matteddaladinne,Chelur PS,13.430870419403059,77.72121608384141
630,Chikkaballapura,5596,Chikkaballapura,218837.0,Kuppa Halli,623626,Mavahalli,Nandi Giridhama PS,13.416699523048608,77.69457376209694
630,Chikkaballapura,5600,Chintamani,218873.0,Raguttahalli,624382,Mavukere,Peresandra PS,13.467608744080676,77.70910840189856
630,Chikkaballapura,5597,Gudibanda,218922.0,Varlakonda,623775,Medimakalahalli,Chelur PS,13.429464922745371,77.71975516391609
630,Chikkaballapura,5599,Sidlaghatta,219036.0,Nagamangala,624246,Melukunte,Nandi Giridhama PS,13.417754631253928,77.69506974096008
630,Chikkaballapura,5599,Sidlaghatta,219035.0,Melur,624240,Melur,Peresandra PS,13.467411466998456,77.7095281325798
630,Chikkaballapura,5598,Bagepalli,218771.0,Kanagamakala Palli,623887,Meruvapalli,Chelur PS,13.433997830802804,77.72119431107426
630,Chikkaballapura,5595,Gauribidanur,218882.0,B.Bommasandra,925641,Middilu,Nandi Giridhama PS,13.412121876508346,77.69900368559954
630,Chikkaballapura,7404,Manchenahalli,218905.0,Minakanagurki,623396,Minakanagurki,Peresandra PS,13.47347526864098,77.71142632103428
630,Chikkaballapura,7407,Chelur,218850.0,Chilakalanerpu,624321,Minchalahalli,Chelur PS,13.43590528976619,77.71921316700978
630,Chikkaballapura,5597,Gudibanda,218920.0,Tirumani,926171,Minchanahally (M),Nandi Giridhama PS,13.418836746927855,77.69723435850835
630,Chikkaballapura,5595,Gauribidanur,218901.0,Kallinayakanahalli,623382,Mindenahalli,Peresandra PS,13.46729257735392,77.71021519790615
630,Chikkaballapura,5600,Chintamani,272730.0,Mindigal,624414,Mindigal,Chelur PS,13.43540242043966,77.71595553672904
630,Chikkaballapura,5599,Sidlaghatta,219043.0,Venkatapura,624268,Mithanahalli,Nandi Giridhama PS,13.418143796775967,77.6957541203404
630,Chikkaballapura,5600,Chintamani,218865.0,Mitta Halli,624354,Mittahalli,Peresandra PS,13.468863292982302,77.70720638426602
630,Chikkaballapura,5598,Bagepalli,218774.0,Mittemari,623893,Mittemari,Chelur PS,13.433801994068792,77.71469051693357
630,Chikkaballapura,5595,Gauribidanur,218888.0,G. Bommsandra,623263,Mittenahalli,Nandi Giridhama PS,13.419006239164766,77.69954425001514
630,Chikkaballapura,5596,Chikkaballapura,218832.0,Gollahalli,623522,Mogalakuppe,Peresandra PS,13.46716124245064,77.71069330198476
630,Chikkaballapura,5600,Chintamani,218860.0,Konapalli,624572,Mohamadpura,Chelur PS,13.436008320424156,77.71905433064804
630,Chikkaballapura,5600,Chintamani,218846.0,Anur,624681,Moodlachinthanahalli,Nandi Giridhama PS,13.41631143733823,77.69364470553066
630,Chikkaballapura,5600,Chintamani,218848.0,Bhommisettihalli,624443,Moogalamari,Peresandra PS,13.471411827074382,77.70670238354523
630,Chikkaballapura,5595,Gauribidanur,218895.0,Kurubarahally,623266,Moorumanehalli,Chelur PS,13.436172420921077,77.7198500708087
630,Chikkaballapura,5595,Gauribidanur,218916.0,Vatadahosahalli,623300,Mopurahalli,Nandi Giridhama PS,13.414577414861103,77.69446097500081
630,Chikkaballapura,5598,Bagepalli,218776.0,Nallappareddy Palli,623821,Motakapalli,Peresandra PS,13.473554292553246,77.71128465741646
630,Chikkaballapura,5596,Chikkaballapura,218844.0,Poshottahalli,623596,Motlur,Chelur PS,13.428926061733033,77.71853549408233
630,Chikkaballapura,5595,Gauribidanur,218909.0,Nakkalahalli,623295,Muchatlahalli,Nandi Giridhama PS,13.413040479540046,77.69570249846113
630,Chikkaballapura,5599,Sidlaghatta,219040.0,Thimmanayakana Halli,624050,Muchchataladinne,Peresandra PS,13.473613667221885,77.71232891496466
630,Chikkaballapura,5600,Chintamani,218866.0,Moodlagollahalli,624422,Mudalagollahalli,Chelur PS,13.431105333976321,77.72188437902554
630,Chikkaballapura,7407,Chelur,218778.0,Palyakere,623996,Mudalapalli,Nandi Giridhama PS,13.412109,77.697515
630,Chikkaballapura,5595,Gauribidanur,218907.0,Muddalodu,623275,Mudalodu,Peresandra PS,13.47369971073925,77.70990348881372
630,Chikkaballapura,5595,Gauribidanur,218889.0,G. Kothur,623306,Muddalahalli,Chelur PS,13.43123782594782,77.72141859637429
630,Chikkaballapura,5600,Chintamani,218869.0,Nandiganahalli,624491,Muddalahalli,Nandi Giridhama PS,13.412847715082494,77.69899383542277
630,Chikkaballapura,5596,Chikkaballapura,218835.0,Kammaguttahalli,623446,Muddalahalli,Peresandra PS,13.472219287262844,77.71365262238807
630,Chikkaballapura,5599,Sidlaghatta,,,624121,Muddannanadinne,Chelur PS,13.430001807115671,77.71606481062268
630,Chikkaballapura,5596,Chikkaballapura,218840.0,Muddena Halli,623608,Muddenahalli,Nandi Giridhama PS,13.416545219419662,77.69409562257493
630,Chikkaballapura,5595,Gauribidanur,218906.0,Mudagere,623208,Mudigere,Peresandra PS,13.467581088183046,77.7089039218124
630,Chikkaballapura,5596,Chikkaballapura,,,948566,Mudigondavabanadinne,Chelur PS,13.433441927230268,77.72128002931976
630,Chikkaballapura,5599,Sidlaghatta,219033.0,Malamachana Halli,624245,Mugiludupi,Nandi Giridhama PS,13.41283463459971,77.6991940241242
630,Chikkaballapura,5598,Bagepalli,218763.0,Billur,623938,Mukkaravaripalli,Peresandra PS,13.467646427601757,77.7110783502263
630,Chikkaballapura,5598,Bagepalli,218772.0,Kothakote,623787,Mumadivaripalli,Chelur PS,13.432520435681013,77.71493803463775
630,Chikkaballapura,5599,Sidlaghatta,219037.0,Palicherlu,624131,Mummanahalli,Nandi Giridhama PS,13.41409733397632,77.70112337902553
630,Chikkaballapura,5596,Chikkaballapura,218839.0,Mandikal,623487,Mungalahalli,Peresandra PS,13.473843421213791,77.70964766152066
630,Chikkaballapura,5600,Chintamani,218866.0,Moodlagollahalli,624665,Munganahalli,Chelur PS,13.429735814897322,77.71995100000001
630,Chikkaballapura,5600,Chintamani,218867.0,Munaganahalli,624390,Munganahalli,Nandi Giridhama PS,13.412045415184467,77.69847521865732
630,Chikkaballapura,5600,Chintamani,218856.0,Kagathi,624584,Munthakadirenahalli,Peresandra PS,13.46868250973797,77.7128801139814
630,Chikkaballapura,5600,Chintamani,218868.0,Muragamalla,624489,Murugamalla,Chelur PS,13.433817444918512,77.72190903589225
630,Chikkaballapura,7407,Chelur,218782.0,Racheravu,623972,Musaliganapalli,Nandi Giridhama PS,13.418586227187422,77.69929188135843
630,Chikkaballapura,5596,Chikkaballapura,218845.0,Thippanahalli,623554,Mustoor,Peresandra PS,13.471900080967838,77.71311798643899
630,Chikkaballapura,5600,Chintamani,218847.0,Batlahalli,926136,Musturupatna,Chelur PS,13.43557985350889,77.72092575720119
630,Chikkaballapura,7407,Chelur,218879.0,Yenigadele,624351,Mutamakalahalli,Nandi Giridhama PS,13.412594069616226,77.69583271061774
630,Chikkaballapura,5598,Bagepalli,218771.0,Kanagamakala Palli,623886,Muthinapalli,Peresandra PS,13.473047549598029,77.70729311773833
630,Chikkaballapura,5596,Chikkaballapura,218842.0,Patrena Halli,623656,Muthukadahalli,Chelur PS,13.434134614285286,77.72109260282123
630,Chikkaballapura,5600,Chintamani,218876.0,Talagawara,624625,Muthukadahalli,Nandi Giridhama PS,13.419094244485597,77.69733339423183
630,Chikkaballapura,5599,Sidlaghatta,219034.0,Mallur,624237,Muthur,Peresandra PS,13.467878364145733,77.70791421675648
630,Chikkaballapura,5597,Gudibanda,272732.0,Dapparti,623723,Myakalahalli,Chelur PS,13.433256923994271,77.72179176367825
630,Chikkaballapura,7407,Chelur,218781.0,Puligallu,623985,Myakalapalli,Nandi Giridhama PS,13.41531436776868,77.70111126286011
630,Chikkaballapura,5600,Chintamani,218856.0,Kagathi,624640,Myakalasonnenahalli,Peresandra PS,13.473469392211337,77.70764609943669
630,Chikkaballapura,5600,Chintamani,218854.0,Iragampalli,624429,Myakapothalahalli,Chelur PS,13.430825214992755,77.71558991826493
630,Chikkaballapura,5595,Gauribidanur,218904.0,Melya,623272,Myalya,Nandi Giridhama PS,13.41529345039042,77.69367965041235
630,Chikkaballapura,5600,Chintamani,218863.0,Kurubur,624699,Mylandahalli,Peresandra PS,13.468911773944328,77.70729384623672
630,Chikkaballapura,5596,Chikkaballapura,218840.0,Muddena Halli,623612,Mylappanahalli,Chelur PS,13.429059180839271,77.7184009401982
630,Chikkaballapura,5600,Chintamani,218872.0,Perumachana Halli,624590,Mylapura,Nandi Giridhama PS,13.41446771956041,77.69464073005084
630,Chikkaballapura,5598,Bagepalli,218766.0,Devaragudipalli,623861,Mynaganapalli,Peresandra PS,13.467968206395756,77.71324227943632
630,Chikkaballapura,5595,Gauribidanur,218914.0,Taridalu,623361,Nachikunte,Chelur PS,13.43185801149617,77.71515164776139
630,Chikkaballapura,5600,Chintamani,218859.0,Kencharlahalli,624349,Nadampalli,Nandi Giridhama PS,13.414273162984141,77.69432084815851
630,Chikkaballapura,5598,Bagepalli,218770.0,Joolapalya,623904,Nadimpalli,Peresandra PS,13.470015021932836,77.71386637136814
630,Chikkaballapura,5599,Sidlaghatta,219036.0,Nagamangala,624255,Nadipinayakanahalli,Chelur PS,13.43500103226082,77.71642901557402
630,Chikkaballapura,5595,Gauribidanur,218913.0,Sonaganahalli,623224,Naduvalahalli,Nandi Giridhama PS,13.4125048994882,77.6984108214064
630,Chikkaballapura,5596,Chikkaballapura,218828.0,Avagurki,623521,Naduvanahalli,Peresandra PS,13.468341102912023,77.71342481493818
630,Chikkaballapura,5600,Chintamani,218872.0,Perumachana Halli,624594,Nagadenahalli,Chelur PS,13.429770908090653,77.7193761896051
630,Chikkaballapura,5599,Sidlaghatta,219036.0,Nagamangala,624253,Nagamangala,Nandi Giridhama PS,13.418625429101066,77.69618090381071
630,Chikkaballapura,7404,Manchenahalli,218894.0,Halehalli,623423,Nagarabhavi,Peresandra PS,13.468744075885503,77.71280131290604
630,Chikkaballapura,5595,Gauribidanur,218908.0,Nagaragere,623280,Nagaragere,Chelur PS,13.429182939392287,77.71870010531505
630,Chikkaballapura,5600,Chintamani,218873.0,Raguttahalli,624399,Nagarajahosahalli,Nandi Giridhama PS,13.416790280439589,77.70038926994916
630,Chikkaballapura,5600,Chintamani,218871.0,Peddur,624432,Nagarajapalli,Peresandra PS,13.469283884917996,77.70722346330413
630,Chikkaballapura,5600,Chintamani,218868.0,Muragamalla,624484,Nagarlamitte,Chelur PS,13.43484568817889,77.71621636495261
630,Chikkaballapura,5596,Chikkaballapura,218835.0,Kammaguttahalli,623434,Nagasanahalli,Nandi Giridhama PS,13.412674576740962,77.69803594453299
630,Chikkaballapura,5600,Chintamani,218860.0,Konapalli,624580,Nagasandragadde,Peresandra PS,13.472649981267885,77.71317301846065
630,Chikkaballapura,5599,Sidlaghatta,219026.0,Ganjigunte,624140,Nagireddihalli,Chelur PS,13.431309961843896,77.72192200736865
630,Chikkaballapura,5600,Chintamani,218872.0,Perumachana Halli,624686,Naindrahalli,Nandi Giridhama PS,13.41254818459256,77.6963323857665
630,Chikkaballapura,5596,Chikkaballapura,218836.0,Kondenahalli,623648,Nakkalabachahalli,Peresandra PS,13.47406266613622,77.70856375562077
630,Chikkaballapura,5599,Sidlaghatta,272733.0,Talakayalabetta,624054,Nakkalahalli,Chelur PS,13.435615910452476,77.71603122996365
630,Chikkaballapura,5595,Gauribidanur,218909.0,Nakkalahalli,623294,Nakkalahalli,Nandi Giridhama PS,13.411831314857327,77.69764761808746
630,Chikkaballapura,5600,Chintamani,218863.0,Kurubur,624690,Nakkalahalli,Peresandra PS,13.46716285604243,77.70971644424633
630,Chikkaballapura,5599,Sidlaghatta,219040.0,Thimmanayakana Halli,624081,Nakkalahalli.,Chelur PS,13.43478829402339,77.72123700219942
630,Chikkaballapura,5600,Chintamani,218879.0,Yenigadele,624671,Nakkalapalligadde,Nandi Giridhama PS,13.418913565045434,77.69926143421355
630,Chikkaballapura,5600,Chintamani,218875.0,Settyhalli,624534,Nalamachanahalli,Peresandra PS,13.474344232631637,77.71131656086015
630,Chikkaballapura,5598,Bagepalli,218785.0,Thollapalli,623946,Nallacheruvu,Chelur PS,13.434145747194414,77.71504048120028
630,Chikkaballapura,5600,Chintamani,218878.0,Yagavakote,624417,Nallagutlahalli,Nandi Giridhama PS,13.413411382746581,77.69487214667123
630,Chikkaballapura,5599,Sidlaghatta,219039.0,Sadali,624017,Nallaguttahalli,Peresandra PS,13.472001509350656,77.71333550030788
630,Chikkaballapura,5600,Chintamani,218851.0,Chinnasandra,624592,Nallaguttahalli,Chelur PS,13.429603992905452,77.71746330819838
630,Chikkaballapura,5596,Chikkaballapura,218831.0,Doddapayalagurki,623462,Nallaguttahalli,Nandi Giridhama PS,13.413649214162165,77.6998744168848
630,Chikkaballapura,5600,Chintamani,218873.0,Raguttahalli,624454,Nallaguttahalli,Peresandra PS,13.467495648882183,77.71017096467244
630,Chikkaballapura,7407,Chelur,218850.0,Chilakalanerpu,624319,Nallaguttahalli,Chelur PS,13.43641642428769,77.71821002990367
630,Chikkaballapura,7407,Chelur,218775.0,Nallagutlapalli,623992,Nallaguttapalli,Nandi Giridhama PS,13.4171952672241,77.69444102749155
630,Chikkaballapura,7407,Chelur,218764.0,Chakavelu,623935,Nallaguttapalli,Peresandra PS,13.474163257005406,77.70989315202958
630,Chikkaballapura,5596,Chikkaballapura,218832.0,Gollahalli,623519,Nallaguttapalya,Chelur PS,13.435660346561919,77.71795823347166
630,Chikkaballapura,5596,Chikkaballapura,218844.0,Poshottahalli,623605,Nallakadirenahalli,Nandi Giridhama PS,13.418858839298352,77.69844114151554
630,Chikkaballapura,5596,Chikkaballapura,218840.0,Muddena Halli,623597,Nallakadirenahalli,Peresandra PS,13.474364523834803,77.70959577734108
630,Chikkaballapura,5598,Bagepalli,218771.0,Kanagamakala Palli,623888,Nallamallepalli,Chelur PS,13.433792723558962,77.71471904862906
630,Chikkaballapura,5599,Sidlaghatta,219039.0,Sadali,624035,Nallappanahalli,Nandi Giridhama PS,13.412766027594651,77.70027974031443
630,Chikkaballapura,5596,Chikkaballapura,272729.0,Addagallu,623485,Nallappanahalli,Peresandra PS,13.471449071348355,77.71394645073647
630,Chikkaballapura,5598,Bagepalli,218776.0,Nallappareddy Palli,623818,Nallappareddipalli,Chelur PS,13.43593247746469,77.7184487086556
630,Chikkaballapura,5600,Chintamani,272730.0,Mindigal,917236,Nallarallahalli,Nandi Giridhama PS,13.413394148844567,77.70037547903559
630,Chikkaballapura,5599,Sidlaghatta,219020.0,Basettyhalli,624067,Nallarallahalli,Peresandra PS,13.472263124377523,77.7137425017927
630,Chikkaballapura,7407,Chelur,218781.0,Puligallu,623986,Nallasanampalli,Chelur PS,13.434726059731481,77.71578635555987
630,Chikkaballapura,5599,Sidlaghatta,219044.0,Y. Hunasenahalli,624199,Nallenahalli,Nandi Giridhama PS,13.415316110883536,77.69393866103384
630,Chikkaballapura,5599,Sidlaghatta,219036.0,Nagamangala,624254,Nallenahalli,Peresandra PS,13.467650361545076,77.71002439196978
630,Chikkaballapura,5596,Chikkaballapura,218845.0,Thippanahalli,623547,Nallenahalli,Chelur PS,13.429446766659877,77.71878128332209
630,Chikkaballapura,5597,Gudibanda,218917.0,Beechaganahally,623744,Nallojanahalli,Nandi Giridhama PS,13.41912420337164,77.69769817584685
630,Chikkaballapura,5595,Gauribidanur,218910.0,Namagondlu,623339,Namagondlu,Peresandra PS,13.471736088760899,77.7067656049749
630,Chikkaballapura,5596,Chikkaballapura,218827.0,Aruuru,623454,Nandanaganahalli,Chelur PS,13.430056926424886,77.71982626460549
630,Chikkaballapura,5600,Chintamani,218865.0,Mitta Halli,624358,Nandanahosahalli,Nandi Giridhama PS,13.413188761681024,77.6955389339721
630,Chikkaballapura,5600,Chintamani,218865.0,Mitta Halli,624356,Nandanavana,Peresandra PS,13.473877494640558,77.70987533061002
630,Chikkaballapura,5596,Chikkaballapura,218841.0,Nandi,623625,Nandi,Chelur PS,13.434748761446196,77.71608920700697
630,Chikkaballapura,5596,Chikkaballapura,218841.0,Nandi,623621,Nandi Betta,Nandi Giridhama PS,13.415883611129166,77.69387389121654
