cctv_id,cctv_name,district_id,district,taluk_id,taluk,gp_id,gram_panchayat,village_id,village,latitude,longitude,location_type,coverage_radius_meters,status,nearest_police_station
CCTV00125_6,Sakaleshpura Rural PS - Government Office CCTV,539,Hassan,5558,Arkalgud,218227.0,Hebbale,616608,Bolakyathanahalli,12.940510398142047,75.78998043643362,Government Office,100,Active,Sakaleshpura Rural PS
CCTV00126_1,Sakaleshpura Town PS - Government Hospital CCTV,539,Hassan,5554,Belur,218295.0,Bichodu,615403,Arekaravalli,12.944456521760472,75.78299332178383,Government Hospital,150,Active,Sakaleshpura Town PS
CCTV00126_2,Sakaleshpura Town PS - Bus Stand CCTV,539,Hassan,5554,Belur,218290.0,Adagooru,615373,Umadevihalli,12.939183998443713,75.78577604014852,Bus Stand,100,Active,Sakaleshpura Town PS
CCTV00126_3,Sakaleshpura Town PS - Market CCTV,539,Hassan,5556,Hassan,218395.0,Mosalehosahalli,616177,Halenahalli,12.947243893110462,75.78237660063091,Market,150,Active,Sakaleshpura Town PS
CCTV00126_4,Sakaleshpura Town PS - College CCTV,539,Hassan,5556,Hassan,218386.0,Kandali,616075,Malliganahalli,12.942695706368754,75.78376727196294,College,200,Active,Sakaleshpura Town PS
CCTV00127_1,Shanthigrama PS - Government Office CCTV,539,Hassan,5560,Channarayapatna,218330.0,Bagur,617168,Daddihalli,12.989209061195579,76.21521750097108,Government Office,100,Active,Shanthigrama PS
CCTV00127_2,Shanthigrama PS - ATM CCTV,539,Hassan,5556,Hassan,218387.0,Karle,616110,Thyagatur,12.987673505489216,76.2170156307626,ATM,100,Maintenance,Shanthigrama PS
CCTV00127_3,Shanthigrama PS - Government Office CCTV,539,Hassan,5556,Hassan,218374.0,Channangihalli,616136,Bachihalli,12.990797971178074,76.2166280375242,Government Office,100,Active,Shanthigrama PS
CCTV00127_4,Shanthigrama PS - ATM CCTV,539,Hassan,5559,Hole Narsipur,218413.0,Doddakunche,616843,Borehosur,12.981878615823819,76.21349052581834,ATM,100,Maintenance,Shanthigrama PS
CCTV00128_1,Shravanabelagola PS - College CCTV,539,Hassan,5555,Arsikere,218261.0,Heggatta,615807,Gundakallahalli,12.85355443456858,76.4812757243199,College,150,Active,Shravanabelagola PS
CCTV00128_2,Shravanabelagola PS - School CCTV,539,Hassan,5556,Hassan,218400.0,Shankaranahalli,616094,Virupanahalli,12.856800780591415,76.48470344076175,School,100,Active,Shravanabelagola PS
CCTV00128_3,Shravanabelagola PS - School CCTV,539,Hassan,5559,Hole Narsipur,218409.0,Bidarakka,616971,Malanayakanahalli,12.854764205831383,76.47706750185151,School,200,Maintenance,Shravanabelagola PS
CCTV00128_4,Shravanabelagola PS - Railway Station CCTV,539,Hassan,5556,Hassan,218396.0,Nittur,615920,Nittur,12.853501431001481,76.47616445492615,Railway Station,150,Maintenance,Shravanabelagola PS
CCTV00128_5,Shravanabelagola PS - Market CCTV,539,Hassan,5558,Arkalgud,272840.0,Hanyalu,616761,Haralahalli,12.860890986059355,76.48423022850022,Market,100,Active,Shravanabelagola PS
CCTV00129_1,Yesalur PS - Bus Stand CCTV,539,Hassan,5554,Belur,218315.0,Lakkunda,615148,Kadegarje,12.780352581430545,75.85580485127623,Bus Stand,150,Active,Yesalur PS
CCTV00129_2,Yesalur PS - Market CCTV,539,Hassan,5560,Channarayapatna,218346.0,Jinnenahalli,617311,Madalagere,12.785293855270046,75.85950770419153,Market,150,Active,Yesalur PS
CCTV00129_3,Yesalur PS - Market CCTV,539,Hassan,5557,Alur,218203.0,Dodda Kanagal,616400,Doddakanagal(Kanagal),12.78037501721271,75.86515995093676,Market,200,Maintenance,Yesalur PS
CCTV00130_1,Adur PS - College CCTV,540,Haveri,5495,Ranibennur,218603.0,Itagi,604546,Itagi,14.772935983109381,75.2524451931625,College,100,Active,Adur PS
CCTV00130_2,Adur PS - Government Office CCTV,540,Haveri,5489,Shiggaon,218640.0,Andalagi,603953,Andalagi,14.77363869666896,75.2469764829543,Government Office,100,Active,Adur PS
CCTV00130_3,Adur PS - Government Hospital CCTV,540,Haveri,5495,Ranibennur,273001.0,Somalapur,604498,Yallapur T.Medleri,14.773230425274528,75.25551424399863,Government Hospital,200,Active,Adur PS
CCTV00130_4,Adur PS - ATM CCTV,540,Haveri,5491,Hangal,218510.0,Sanwasagi,604083,Shirmapur (M) Adur,14.776828242193089,75.24962369088067,ATM,150,Active,Adur PS
CCTV00130_5,Adur PS - Government Hospital CCTV,540,Haveri,5492,Haveri,218536.0,Kancharagatti,604275,Kancharagatti,14.776739128957443,75.25466594268835,Government Hospital,100,Active,Adur PS
CCTV00130_6,Adur PS - Bus Stand CCTV,540,Haveri,5495,Ranibennur,218591.0,Benakanakonda,604534,Tirumaladevarakoppa,14.770701184434087,75.24636140332736,Bus Stand,150,Maintenance,Adur PS
CCTV00131_1,Bankapura PS - College CCTV,540,Haveri,7106,Rattihalli,218568.0,Kadur,604437,Sannagubbi,14.915039243921006,75.27059958356469,College,100,Active,Bankapura PS
CCTV00131_2,Bankapura PS - Government Hospital CCTV,540,Haveri,5492,Haveri,218546.0,Naganur,604192,Varadahalli,14.919271682997135,75.27221804690325,Government Hospital,200,Maintenance,Bankapura PS
CCTV00131_3,Bankapura PS - ATM CCTV,540,Haveri,5494,Hirekerur,218553.0,Aralikatti,604353,Wadenapur,14.912092345258275,75.267227288377,ATM,100,Active,Bankapura PS
CCTV00131_4,Bankapura PS - Government Hospital CCTV,540,Haveri,5492,Haveri,218536.0,Kancharagatti,604280,Rajivnagar,14.916865499785013,75.26614514611315,Government Hospital,100,Active,Bankapura PS
CCTV00131_5,Bankapura PS - ATM CCTV,540,Haveri,5492,Haveri,218527.0,Handiganur,604224,Handiganur,14.918283959569024,75.27449333107492,ATM,100,Active,Bankapura PS
CCTV00131_6,Bankapura PS - Traffic Junction CCTV,540,Haveri,7106,Rattihalli,218582.0,Shiragambi,604441,Satagihalli,14.911288609861566,75.26706373986778,Traffic Junction,150,Active,Bankapura PS
CCTV00132_1,Byadagi PS - ATM CCTV,540,Haveri,5489,Shiggaon,218661.0,Nmtadasa,603882,Thimmapur,14.683871602411434,75.49224527719268,ATM,200,Active,Byadagi PS
CCTV00132_2,Byadagi PS - Railway Station CCTV,540,Haveri,5492,Haveri,218543.0,Kurubagonda,604216,Kurabagonda,14.68013278510429,75.49066219245704,Railway Station,200,Active,Byadagi PS
CCTV00132_3,Byadagi PS - Bus Stand CCTV,540,Haveri,5494,Hirekerur,218586.0,Yattinahallimk,604385,Hadrihalli,14.685096296134114,75.49500120837746,Bus Stand,100,Active,Byadagi PS
CCTV00133_1,Guttal PS - Government Office CCTV,540,Haveri,7106,Rattihalli,218584.0,Tadakanahalli,604459,Tadakanahalli,14.835984864490245,75.63367829509313,Government Office,100,Active,Guttal PS
CCTV00133_2,Guttal PS - ATM CCTV,540,Haveri,5491,Hangal,218507.0,Masanakatti,604042,Walageri,14.843561966098209,75.62977943919279,ATM,100,Active,Guttal PS
CCTV00133_3,Guttal PS - Market CCTV,540,Haveri,5495,Ranibennur,218617.0,Sunakalbidari,604537,Guddadahosahalli,14.837011781595157,75.63203591283838,Market,150,Active,Guttal PS
CCTV00133_4,Guttal PS - ATM CCTV,540,Haveri,5493,Byadgi,218471.0,Keravadi,604300,Kerawadi,14.839720818755382,75.63030316762195,ATM,150,Active,Guttal PS
CCTV00133_5,Guttal PS - ATM CCTV,540,Haveri,5489,Shiggaon,218640.0,Andalagi,603954,Shedagaravalli,14.841197627627073,75.63344763676233,ATM,150,Active,Guttal PS
CCTV00133_6,Guttal PS - Railway Station CCTV,540,Haveri,5494,Hirekerur,218567.0,Kachavi,604359,Yammiganur,14.839734362883855,75.6272197232904,Railway Station,200,Active,Guttal PS
CCTV00134_1,Halageri PS - Bank CCTV,540,Haveri,5495,Ranibennur,218591.0,Benakanakonda,604535,Benakanakond,14.555644330941297,75.60265597082612,Bank,150,Active,Halageri PS
CCTV00134_2,Halageri PS - School CCTV,540,Haveri,5491,Hangal,218489.0,Havanagi,604148,Havanagi,14.54900593377278,75.60461980292273,School,100,Maintenance,Halageri PS
CCTV00134_3,Halageri PS - College CCTV,540,Haveri,5491,Hangal,218514.0,Somasagara,604174,Hirebasur,14.550545168423298,75.60831904019797,College,100,Active,Halageri PS
CCTV00134_4,Halageri PS - Bus Stand CCTV,540,Haveri,5489,Shiggaon,218648.0,Hirebendigeri,603912,Hirebendigeri,14.553181723780412,75.60681476706006,Bus Stand,200,Active,Halageri PS
CCTV00135_1,Hanagal PS - Government Office CCTV,540,Haveri,5489,Shiggaon,218640.0,Andalagi,603936,Muddinakoppa,14.775994280226328,75.12728843583477,Government Office,100,Active,Hanagal PS
CCTV00135_2,Hanagal PS - ATM CCTV,540,Haveri,5491,Hangal,218496.0,Kalavarkoppa,604176,Karekyathanahalli,14.775902488281266,75.12791072297094,ATM,200,Active,Hanagal PS
CCTV00135_3,Hanagal PS - Government Hospital CCTV,540,Haveri,5491,Hangal,218496.0,Kalavarkoppa,604176,Karekyathanahalli,14.77469254421957,75.11997537845318,Government Hospital,200,Active,Hanagal PS
CCTV00136_1,Hansabhavi PS - School CCTV,540,Haveri,5491,Hangal,218514.0,Somasagara,604169,Byagawadi,14.56992410628553,75.37269916792833,School,150,Maintenance,Hansabhavi PS
CCTV00136_2,Hansabhavi PS - Market CCTV,540,Haveri,5491,Hangal,218505.0,Manthagi,604113,Sagarvalli,14.574667113227418,75.3660270954611,Market,200,Active,Hansabhavi PS
CCTV00136_3,Hansabhavi PS - Market CCTV,540,Haveri,5491,Hangal,272992.0,Aladakatti,604062,Chandragiri,14.572588773974584,75.3710386477976,Market,100,Maintenance,Hansabhavi PS
CCTV00137_1,Haveri CEN Crime PS - College CCTV,540,Haveri,5495,Ranibennur,218617.0,Sunakalbidari,604537,Guddadahosahalli,14.781168582160527,75.38373535419733,College,200,Active,Haveri CEN Crime PS
CCTV00137_2,Haveri CEN Crime PS - School CCTV,540,Haveri,5492,Haveri,272996.0,Nelogall,604242,Nelogal,14.779082900578425,75.38433159360868,School,100,Active,Haveri CEN Crime PS
CCTV00137_3,Haveri CEN Crime PS - Market CCTV,540,Haveri,5492,Haveri,218519.0,Agadi,604235,Agadi,14.779087291693992,75.38829292643891,Market,150,Maintenance,Haveri CEN Crime PS
CCTV00137_4,Haveri CEN Crime PS - School CCTV,540,Haveri,5491,Hangal,218514.0,Somasagara,604170,Somasagara,14.782723494943117,75.38809643072456,School,200,Active,Haveri CEN Crime PS
CCTV00137_5,Haveri CEN Crime PS - Government Office CCTV,540,Haveri,5493,Byadgi,218464.0,Gundenahalli,604316,Gundenahalli,14.782338019828943,75.38788753635717,Government Office,150,Maintenance,Haveri CEN Crime PS
CCTV00138_1,Haveri Rural PS - Traffic Junction CCTV,540,Haveri,5491,Hangal,218489.0,Havanagi,604148,Havanagi,14.785670169147712,75.38330450278232,Traffic Junction,200,Active,Haveri Rural PS
CCTV00138_2,Haveri Rural PS - Market CCTV,540,Haveri,5495,Ranibennur,218619.0,Ukkunda,604528,Yerekuppi,14.782502051802311,75.39132411257604,Market,100,Active,Haveri Rural PS
CCTV00138_3,Haveri Rural PS - Government Office CCTV,540,Haveri,5495,Ranibennur,244391.0,Rahutanakatti,604500,Yakalasapur,14.780565388758646,75.38918169092979,Government Office,100,Maintenance,Haveri Rural PS
CCTV00138_4,Haveri Rural PS - Bank CCTV,540,Haveri,5489,Shiggaon,218652.0,Hotanahalli,603957,Shidlapur,14.780063353626337,75.38572140839769,Bank,150,Active,Haveri Rural PS
CCTV00138_5,Haveri Rural PS - Bank CCTV,540,Haveri,5494,Hirekerur,218562.0,Hamsabhavi,604363,Kargi,14.788108666578497,75.39263787494684,Bank,100,Active,Haveri Rural PS
CCTV00139_1,Haveri Town PS - Market CCTV,540,Haveri,5491,Hangal,218509.0,Sammasagi,604114,Sringeri,14.789039789289083,75.39988454680974,Market,150,Active,Haveri Town PS
CCTV00139_2,Haveri Town PS - Market CCTV,540,Haveri,5491,Hangal,218518.0,Yalavatti,604078,Thimmapur (M) Nidasangi,14.78825623524115,75.40012481262457,Market,150,Maintenance,Haveri Town PS
CCTV00139_3,Haveri Town PS - Traffic Junction CCTV,540,Haveri,5491,Hangal,218506.0,Maranabeeda,604070,Nellibeed,14.78973204429277,75.3998118674827,Traffic Junction,100,Active,Haveri Town PS
CCTV00139_4,Haveri Town PS - Bank CCTV,540,Haveri,5492,Haveri,272994.0,Budagatti,604230,Machapur,14.796439343606977,75.3920070089058,Bank,150,Active,Haveri Town PS
CCTV00139_5,Haveri Town PS - Railway Station CCTV,540,Haveri,5490,Savanur,218629.0,Kadakola,604016,Kadakola,14.789119908125063,75.39512147763729,Railway Station,150,Maintenance,Haveri Town PS
CCTV00140_1,Haveri Traffic PS - College CCTV,540,Haveri,5491,Hangal,272993.0,Dolleshwar,604106,Dolleshwar,14.794677703120758,75.40156971126136,College,100,Active,Haveri Traffic PS
CCTV00140_2,Haveri Traffic PS - Market CCTV,540,Haveri,5493,Byadgi,218459.0,Bannihatti,604338,Lakamaji Koppa,14.79782586274217,75.39352739242716,Market,100,Active,Haveri Traffic PS
CCTV00140_3,Haveri Traffic PS - Market CCTV,540,Haveri,5491,Hangal,218515.0,Suraleswara,604096,Kuntanhosahalli,14.794086973041153,75.39853084721351,Market,100,Maintenance,Haveri Traffic PS
CCTV00141_1,Haveri Women PS - Railway Station CCTV,540,Haveri,5495,Ranibennur,218619.0,Ukkunda,604528,Yerekuppi,14.783053142733038,75.3925638166715,Railway Station,100,Maintenance,Haveri Women PS
CCTV00141_2,Haveri Women PS - Market CCTV,540,Haveri,5489,Shiggaon,218650.0,Hiremanakatti,603923,Chikmanakatti,14.787158957181733,75.38379661145329,Market,100,Maintenance,Haveri Women PS
CCTV00141_3,Haveri Women PS - Government Hospital CCTV,540,Haveri,5494,Hirekerur,218586.0,Yattinahallimk,604380,Dhupadahalli,14.782585691925,75.3843106418168,Government Hospital,200,Active,Haveri Women PS
CCTV00142_1,Hirekerur PS - Bus Stand CCTV,540,Haveri,5493,Byadgi,218471.0,Keravadi,604296,Thippalapur,14.454440121459195,75.39523497514385,Bus Stand,200,Active,Hirekerur PS
CCTV00142_2,Hirekerur PS - School CCTV,540,Haveri,5492,Haveri,218528.0,Hanvasi,604273,Shyakar,14.452780140425904,75.39335495084204,School,100,Active,Hirekerur PS
CCTV00142_3,Hirekerur PS - Bus Stand CCTV,540,Haveri,5493,Byadgi,,,604334,Agasanhalli,14.453454859407271,75.38970211898925,Bus Stand,150,Maintenance,Hirekerur PS
CCTV00142_4,Hirekerur PS - School CCTV,540,Haveri,5491,Hangal,218483.0,Balabeeda,604093,Kalveyellapur,14.452183461828852,75.39673356498125,School,100,Maintenance,Hirekerur PS
CCTV00142_5,Hirekerur PS - College CCTV,540,Haveri,5492,Haveri,218532.0,Kabbur,604209,Kabbur,14.452755917542852,75.39065623694881,College,200,Active,Hirekerur PS
CCTV00142_6,Hirekerur PS - Government Hospital CCTV,540,Haveri,5489,Shiggaon,218655.0,Konanakeri,603909,Shyabala,14.459638623330095,75.39416216330889,Government Hospital,100,Active,Hirekerur PS
CCTV00143_1,Kaginele PS - Bus Stand CCTV,540,Haveri,5491,Hangal,218509.0,Sammasagi,604122,Harlakoppa,14.68924079895192,75.35980651810576,Bus Stand,200,Active,Kaginele PS
CCTV00143_2,Kaginele PS - Traffic Junction CCTV,540,Haveri,7106,Rattihalli,218561.0,Hallur,604472,Shankaranahalli,14.69505213690992,75.35749300534832,Traffic Junction,150,Active,Kaginele PS
CCTV00143_3,Kaginele PS - Government Hospital CCTV,540,Haveri,5490,Savanur,218620.0,Chillurbadni,603973,Gonala,14.692819909856032,75.36056083146293,Government Hospital,100,Maintenance,Kaginele PS
CCTV00143_4,Kaginele PS - Traffic Junction CCTV,540,Haveri,5491,Hangal,272992.0,Aladakatti,604062,Chandragiri,14.688690298336155,75.36176939637333,Traffic Junction,100,Active,Kaginele PS
CCTV00143_5,Kaginele PS - College CCTV,540,Haveri,5490,Savanur,218633.0,Kurubaramallur,603998,Kurubaramallur,14.695536573312499,75.35473686604227,College,100,Maintenance,Kaginele PS
CCTV00143_6,Kaginele PS - School CCTV,540,Haveri,5494,Hirekerur,218573.0,Madlur,604349,Madlur,14.693117040788655,75.3585712102241,School,200,Maintenance,Kaginele PS
CCTV00144_1,Kumarapattanam PS - Railway Station CCTV,540,Haveri,5489,Shiggaon,218645.0,Chandapura,603940,Nidagundi,14.519183762606387,75.78204442711785,Railway Station,100,Active,Kumarapattanam PS
CCTV00144_2,Kumarapattanam PS - Bank CCTV,540,Haveri,7106,Rattihalli,218575.0,Masur,604424,Masur,14.520507921639888,75.78650017541129,Bank,100,Maintenance,Kumarapattanam PS
CCTV00144_3,Kumarapattanam PS - Traffic Junction CCTV,540,Haveri,5490,Savanur,218637.0,Tevaramellihalli,604000,Tevaramellihalli,14.517585351559294,75.78904649355526,Traffic Junction,150,Maintenance,Kumarapattanam PS
CCTV00145_1,Ranebennur Rural PS - School CCTV,540,Haveri,5494,Hirekerur,218586.0,Yattinahallimk,604385,Hadrihalli,14.621631369128774,75.62432869349794,School,150,Maintenance,Ranebennur Rural PS
CCTV00145_2,Ranebennur Rural PS - ATM CCTV,540,Haveri,5489,Shiggaon,218645.0,Chandapura,603911,Chandapur,14.622603302515039,75.62528735867814,ATM,200,Active,Ranebennur Rural PS
CCTV00145_3,Ranebennur Rural PS - Railway Station CCTV,540,Haveri,5489,Shiggaon,273005.0,Hunagund,603952,Muglikatti,14.61587711427424,75.62543763503811,Railway Station,100,Active,Ranebennur Rural PS
CCTV00145_4,Ranebennur Rural PS - Traffic Junction CCTV,540,Haveri,5495,Ranibennur,218591.0,Benakanakonda,604534,Tirumaladevarakoppa,14.617119381967042,75.6297416164033,Traffic Junction,200,Active,Ranebennur Rural PS
CCTV00145_5,Ranebennur Rural PS - Railway Station CCTV,540,Haveri,5489,Shiggaon,218645.0,Chandapura,603939,Manchinkop,14.623002201356444,75.62804425133659,Railway Station,150,Active,Ranebennur Rural PS
CCTV00145_6,Ranebennur Rural PS - Government Office CCTV,540,Haveri,5490,Savanur,218635.0,Shirabadagi,603979,Allipura,14.624880102008062,75.62819517263372,Government Office,200,Active,Ranebennur Rural PS
CCTV00146_1,Ranebennur Town PS - Government Hospital CCTV,540,Haveri,7106,Rattihalli,218564.0,Hiremoraba,604443,Chikkamoraba,14.619135344615154,75.63357842507732,Government Hospital,100,Active,Ranebennur Town PS
CCTV00146_2,Ranebennur Town PS - Government Hospital CCTV,540,Haveri,5492,Haveri,218522.0,Belavigi,604263,Belavigi,14.622457352020582,75.63088822935825,Government Hospital,100,Maintenance,Ranebennur Town PS
CCTV00146_3,Ranebennur Town PS - Bus Stand CCTV,540,Haveri,5491,Hangal,218495.0,Hullatti,604052,Bailwal,14.620305873106991,75.6339874078844,Bus Stand,100,Maintenance,Ranebennur Town PS
CCTV00147_1,Ranebennur Traffic PS - ATM CCTV,540,Haveri,5495,Ranibennur,274147.0,Y.T.Honnathi,604520,Hullatti,14.616618710158342,75.62143650790107,ATM,150,Maintenance,Ranebennur Traffic PS
CCTV00147_2,Ranebennur Traffic PS - College CCTV,540,Haveri,5489,Shiggaon,218657.0,Kunnoor,603883,Adavisomapur,14.615782900718884,75.62375565659733,College,200,Maintenance,Ranebennur Traffic PS
CCTV00147_3,Ranebennur Traffic PS - Bank CCTV,540,Haveri,5495,Ranibennur,218591.0,Benakanakonda,604535,Benakanakond,14.61801861907405,75.61828832941592,Bank,150,Active,Ranebennur Traffic PS
CCTV00147_4,Ranebennur Traffic PS - ATM CCTV,540,Haveri,5495,Ranibennur,218593.0,Chalageri,604503,Chalageri,14.615536662531044,75.62497460358053,ATM,100,Maintenance,Ranebennur Traffic PS
CCTV00148_1,Rattihalli PS - College CCTV,540,Haveri,5495,Ranibennur,218598.0,Hanumapura,604476,Hanumapur,14.423234710852698,75.51176584987086,College,200,Active,Rattihalli PS
CCTV00148_2,Rattihalli PS - Government Office CCTV,540,Haveri,5495,Ranibennur,218592.0,Biillalli,604553,Harogoppa,14.42303615760312,75.50925252439997,Government Office,200,Active,Rattihalli PS
CCTV00148_3,Rattihalli PS - Railway Station CCTV,540,Haveri,5491,Hangal,218498.0,Kanchinegalur,604071,Jakkanaikankoppa,14.429199615012191,75.50733540818958,Railway Station,200,Maintenance,Rattihalli PS
CCTV00148_4,Rattihalli PS - Government Hospital CCTV,540,Haveri,5493,Byadgi,218460.0,Bisalahalli,604345,Bisalahalli,14.425682048936906,75.50437177759686,Government Hospital,150,Active,Rattihalli PS
CCTV00148_5,Rattihalli PS - Market CCTV,540,Haveri,5495,Ranibennur,218598.0,Hanumapura,604481,Ramapur,14.429237463106185,75.508224876473,Market,150,Active,Rattihalli PS
CCTV00148_6,Rattihalli PS - Traffic Junction CCTV,540,Haveri,5490,Savanur,218635.0,Shirabadagi,603980,Bevinahalli,14.428468051116585,75.50285936457706,Traffic Junction,200,Active,Rattihalli PS
CCTV00149_1,Savanoor PS - Market CCTV,540,Haveri,5495,Ranibennur,274147.0,Y.T.Honnathi,604515,Yellapur T.Honnatti,14.979938874600313,75.34026076510351,Market,150,Maintenance,Savanoor PS
CCTV00149_2,Savanoor PS - Railway Station CCTV,540,Haveri,5491,Hangal,218506.0,Maranabeeda,604064,Hombli,14.980147367279816,75.34190435107071,Railway Station,200,Active,Savanoor PS
CCTV00149_3,Savanoor PS - Traffic Junction CCTV,540,Haveri,7106,Rattihalli,218574.0,Makari,604431,Makari,14.981534071598235,75.33436327029543,Traffic Junction,150,Maintenance,Savanoor PS
CCTV00149_4,Savanoor PS - Railway Station CCTV,540,Haveri,5493,Byadgi,218463.0,Ghalapooji,604305,Ghalapuji,14.974024302980988,75.34008251341372,Railway Station,150,Active,Savanoor PS
CCTV00149_5,Savanoor PS - Market CCTV,540,Haveri,5492,Haveri,218520.0,Aladakatti,604197,Aladakatti,14.974444050183173,75.33313556143013,Market,200,Active,Savanoor PS
CCTV00149_6,Savanoor PS - Market CCTV,540,Haveri,5492,Haveri,218524.0,Devihosur,604196,Devihosur,14.981668982515625,75.34193348376891,Market,100,Active,Savanoor PS
CCTV00150_1,Shiggaon PS - Government Hospital CCTV,540,Haveri,5491,Hangal,218499.0,Kargudari,604073,Negavanigi,14.98811417339325,75.22335280188078,Government Hospital,100,Maintenance,Shiggaon PS
CCTV00150_2,Shiggaon PS - Government Hospital CCTV,540,Haveri,5495,Ranibennur,218590.0,Belur,604488,Belur,14.989540761722962,75.22644892234601,Government Hospital,200,Active,Shiggaon PS
CCTV00150_3,Shiggaon PS - Bus Stand CCTV,540,Haveri,5492,Haveri,218541.0,Kulenur,604204,Najikalakamapur,14.986483415337142,75.2302246828918,Bus Stand,100,Active,Shiggaon PS
CCTV00151_1,Tadas PS - Government Hospital CCTV,540,Haveri,5493,Byadgi,218465.0,Hedikonda,604282,Bannihalli,15.126668978043101,75.12476579686074,Government Hospital,200,Maintenance,Tadas PS
CCTV00151_2,Tadas PS - Government Hospital CCTV,540,Haveri,5495,Ranibennur,218614.0,Malanayakanahalli,604574,Sannasangapur,15.129404585066219,75.12186633363928,Government Hospital,150,Active,Tadas PS
CCTV00151_3,Tadas PS - Government Hospital CCTV,540,Haveri,5494,Hirekerur,218551.0,Aladageri,604403,Waderahalli,15.122300443383352,75.12313238703831,Government Hospital,100,Maintenance,Tadas PS
CCTV00152_1,APMC Yard PS - Government Office CCTV,528,Ballari,5501,Sandur,216261.0,Shusilanagar,604995,Jaisingapur,15.130940477167073,76.92300233594523,Government Office,150,Active,APMC Yard PS
CCTV00152_2,APMC Yard PS - ATM CCTV,528,Ballari,7109,Kurugodu,216137.0,Somasamudra,604892,Somasamudra,15.130934632612266,76.91695698601355,ATM,150,Active,APMC Yard PS
CCTV00152_3,APMC Yard PS - Bus Stand CCTV,528,Ballari,5501,Sandur,216250.0,Bommagatta,604988,Gowripur,15.133169922972348,76.92539566578675,Bus Stand,150,Active,APMC Yard PS
CCTV00152_4,APMC Yard PS - Railway Station CCTV,528,Ballari,7107,Kampli,216213.0,Suggenahalli,604769,Mavinahalli,15.129706647929183,76.91744783640081,Railway Station,200,Active,APMC Yard PS
CCTV00152_5,APMC Yard PS - Bank CCTV,528,Ballari,5500,Ballari,216124.0,M.Gonal,604905,Mokagonahal,15.12899309802609,76.92502368408994,Bank,150,Active,APMC Yard PS
CCTV00152_6,APMC Yard PS - Market CCTV,528,Ballari,5500,Ballari,216139.0,Vanenoor,604899,Kallukutiganahalu,15.130997905105815,76.92328819255279,Market,200,Active,APMC Yard PS
CCTV00153_1,Ballari CEN Crime PS - School CCTV,528,Ballari,5501,Sandur,273267.0,H.K.Halli,917702,Huchenahalli,15.146563725024903,76.9277512100021,School,150,Active,Ballari CEN Crime PS
CCTV00153_2,Ballari CEN Crime PS - ATM CCTV,528,Ballari,5500,Ballari,216118.0,Karekal,604909,Dasara Nagenahalli,15.14942930165393,76.92899034547601,ATM,100,Maintenance,Ballari CEN Crime PS
CCTV00153_3,Ballari CEN Crime PS - College CCTV,528,Ballari,5500,Ballari,216109.0,Belagallu,604919,Haraginadone,15.154334975670315,76.92948922582265,College,100,Active,Ballari CEN Crime PS
CCTV00153_4,Ballari CEN Crime PS - Government Hospital CCTV,528,Ballari,5501,Sandur,216258.0,Metriki,605042,Ramasagar,15.153842433843018,76.93152117710892,Government Hospital,100,Maintenance,Ballari CEN Crime PS
CCTV00154_1,Ballari Women PS - Government Hospital CCTV,528,Ballari,5501,Sandur,216250.0,Bommagatta,604989,Jodibommiahnahalli,15.282894907638294,76.38711508252327,Government Hospital,100,Active,Ballari Women PS
CCTV00154_2,Ballari Women PS - Government Office CCTV,528,Ballari,5500,Ballari,,,938292,Mundarigi,15.278200326326381,76.38547394272253,Government Office,150,Maintenance,Ballari Women PS
CCTV00154_3,Ballari Women PS - Bus Stand CCTV,528,Ballari,5500,Ballari,273253.0,Chanalu,604882,Chanahal,15.279215791426589,76.39060150162277,Bus Stand,100,Maintenance,Ballari Women PS
CCTV00154_4,Ballari Women PS - Traffic Junction CCTV,528,Ballari,5500,Ballari,216140.0,Yathenabudihal,604953,Yettinabudihal,15.280098665579118,76.38874805772168,Traffic Junction,150,Maintenance,Ballari Women PS
CCTV00154_5,Ballari Women PS - School CCTV,528,Ballari,5499,Siruguppa,216271.0,Beerahalli,604820,Akkatangirahal,15.282964953912618,76.38593545788189,School,200,Active,Ballari Women PS
CCTV00154_6,Ballari Women PS - Government Hospital CCTV,528,Ballari,5499,Siruguppa,216268.0,B.M.Sugur,604829,Motra Dinne,15.276926086523298,76.38998202164426,Government Hospital,100,Active,Ballari Women PS
CCTV00155_1,Bellary Rural PS - School CCTV,528,Ballari,5499,Siruguppa,216282.0,Kududarahal,604796,Kududarahal,15.141983464865884,76.92992903447576,School,150,Active,Bellary Rural PS
CCTV00155_2,Bellary Rural PS - ATM CCTV,528,Ballari,7109,Kurugodu,,,604870,Kurugodu,15.147575504674942,76.92770213515986,ATM,150,Active,Bellary Rural PS
CCTV00155_3,Bellary Rural PS - ATM CCTV,528,Ballari,5500,Ballari,216128.0,P.D.Halli,604943,Yalpi Kaggalu,15.141939087032362,76.92670193401695,ATM,100,Active,Bellary Rural PS
CCTV00155_4,Bellary Rural PS - Market CCTV,528,Ballari,7109,Kurugodu,216135.0,Sindhigeri,604879,Byluru,15.142399582422298,76.92327212815832,Market,100,Active,Bellary Rural PS
CCTV00155_5,Bellary Rural PS - ATM CCTV,528,Ballari,5500,Ballari,216134.0,Sidiginamola,604939,Meenahalli,15.142781161871538,76.92491414666654,ATM,200,Active,Bellary Rural PS
