village_id,village_name,taluk_id,taluk_name,district_id,district_name,gp_id,gp_name
624411,Gollapalli,5600,Chintamani,630,Chikkaballapura,218859.0,Kencharlahalli
624500,Gollapalli,5600,Chintamani,630,Chikkaballapura,218859.0,Kencharlahalli
624657,Gollapalligadda,5600,Chintamani,630,Chikkaballapura,218870.0,Oolavadi
624448,Gondivarihalli,5600,Chintamani,630,Chikkaballapura,218848.0,Bhommisettihalli
624368,Gonenahalli,5600,Chintamani,630,Chikkaballapura,218865.0,Mitta Halli
624548,Gopalapura,5600,Chintamani,630,Chikkaballapura,218862.0,Kotagal
624647,Gopasandra,5600,Chintamani,630,Chikkaballapura,218870.0,Oolavadi
624512,Goppalli,5600,Chintamani,630,Chikkaballapura,218869.0,Nandiganahalli
624369,Gowdanahalli,5600,Chintamani,630,Chikkaballapura,218859.0,Kencharlahalli
624551,Gownahalli,5600,Chintamani,630,Chikkaballapura,218875.0,Settyhalli
624462,Gownicheruvapalli,5600,Chintamani,630,Chikkaballapura,218871.0,Peddur
624636,Gownigadde,5600,Chintamani,630,Chikkaballapura,218860.0,Konapalli
624565,Gubalahalli,5600,Chintamani,630,Chikkaballapura,218877.0,Upparapet
624485,Gudarlahalli,5600,Chintamani,630,Chikkaballapura,218868.0,Muragamalla
624423,Guddampalli,5600,Chintamani,630,Chikkaballapura,218854.0,Iragampalli
624444,Gudisilahalli,5600,Chintamani,630,Chikkaballapura,272730.0,Mindigal
624405,Gudivabanahalli,5600,Chintamani,630,Chikkaballapura,218873.0,Raguttahalli
624449,Gudumarlahalli,5600,Chintamani,630,Chikkaballapura,218848.0,Bhommisettihalli
624605,Gummanahalli,5600,Chintamani,630,Chikkaballapura,218876.0,Talagawara
624378,Gummasettihalli,5600,Chintamani,630,Chikkaballapura,218855.0,Kadadanamari
624473,Gundlahalli,5600,Chintamani,630,Chikkaballapura,218868.0,Muragamalla
624624,Gunnahalli,5600,Chintamani,630,Chikkaballapura,218872.0,Perumachana Halli
624490,Guntapalli,5600,Chintamani,630,Chikkaballapura,218869.0,Nandiganahalli
624436,Gunthurugadde,5600,Chintamani,630,Chikkaballapura,218854.0,Iragampalli
624420,Guntipalli,5600,Chintamani,630,Chikkaballapura,218854.0,Iragampalli
624453,Gurralagadde,5600,Chintamani,630,Chikkaballapura,218878.0,Yagavakote
624366,Gurrampalli,5600,Chintamani,630,Chikkaballapura,218865.0,Mitta Halli
624458,Guruganjigutta,5600,Chintamani,630,Chikkaballapura,218871.0,Peddur
624567,Guttahalli,5600,Chintamani,630,Chikkaballapura,218877.0,Upparapet
624588,Guttahalli,5600,Chintamani,630,Chikkaballapura,218864.0,Mastenahalli
624433,Guttapalya,5600,Chintamani,630,Chikkaballapura,218866.0,Moodlagollahalli
624413,Guttur,5600,Chintamani,630,Chikkaballapura,272730.0,Mindigal
624668,Hadigere,5600,Chintamani,630,Chikkaballapura,218852.0,Doddaganjur
624377,Hanumaigaripalli,5600,Chintamani,630,Chikkaballapura,218855.0,Kadadanamari
624653,Hebbari,5600,Chintamani,630,Chikkaballapura,218870.0,Oolavadi
624651,Hiranyapalli,5600,Chintamani,630,Chikkaballapura,218856.0,Kagathi
624634,Hirekattigenahalli,5600,Chintamani,630,Chikkaballapura,218853.0,Hirekattigenahalli
624611,Hirepalya,5600,Chintamani,630,Chikkaballapura,218874.0,Santekalla Halli
624692,Hosahalli,5600,Chintamani,630,Chikkaballapura,218867.0,Munaganahalli
624618,Hosahalli (Jodi),5600,Chintamani,630,Chikkaballapura,218876.0,Talagawara
624677,Hosuru,5600,Chintamani,630,Chikkaballapura,218846.0,Anur
624455,Hudyadadinne,5600,Chintamani,630,Chikkaballapura,218878.0,Yagavakote
624587,Hulugummanahalli,5600,Chintamani,630,Chikkaballapura,218864.0,Mastenahalli
624532,Hussainpura,5600,Chintamani,630,Chikkaballapura,218858.0,Kattariguppa
624654,Imareddihalli,5600,Chintamani,630,Chikkaballapura,218870.0,Oolavadi
624419,Iragampalli,5600,Chintamani,630,Chikkaballapura,218854.0,Iragampalli
624467,Ivaripalli,5600,Chintamani,630,Chikkaballapura,218868.0,Muragamalla
624542,Jagathanahalli,5600,Chintamani,630,Chikkaballapura,218862.0,Kotagal
624514,Jaladenahalli,5600,Chintamani,630,Chikkaballapura,218875.0,Settyhalli
624632,Jangamapura,5600,Chintamani,630,Chikkaballapura,218853.0,Hirekattigenahalli
624602,Jangamaseegehalli,5600,Chintamani,630,Chikkaballapura,218864.0,Mastenahalli
624635,Jeedarahalli,5600,Chintamani,630,Chikkaballapura,218853.0,Hirekattigenahalli
624683,Jodi Brahmanadinne,5600,Chintamani,630,Chikkaballapura,218867.0,Munaganahalli
624498,Jogivarihalli,5600,Chintamani,630,Chikkaballapura,218868.0,Muragamalla
624510,Jogyanahalli,5600,Chintamani,630,Chikkaballapura,218869.0,Nandiganahalli
624428,Junjanahalli,5600,Chintamani,630,Chikkaballapura,218854.0,Iragampalli
624341,K.Gollahalli,5600,Chintamani,630,Chikkaballapura,218861.0,Korlaparthi
624544,K.Raguttahalli,5600,Chintamani,630,Chikkaballapura,218862.0,Kotagal
624667,Kachihalli,5600,Chintamani,630,Chikkaballapura,218867.0,Munaganahalli
624374,Kadadalamari,5600,Chintamani,630,Chikkaballapura,218855.0,Kadadanamari
624459,Kadirappanaiakanakote,5600,Chintamani,630,Chikkaballapura,218871.0,Peddur
624606,Kadirapura,5600,Chintamani,630,Chikkaballapura,218874.0,Santekalla Halli
624336,Kadirenahalli,5600,Chintamani,630,Chikkaballapura,218861.0,Korlaparthi
624643,Kagathi,5600,Chintamani,630,Chikkaballapura,218856.0,Kagathi
624600,Kaiwara,5600,Chintamani,630,Chikkaballapura,,
624662,Kallahalli,5600,Chintamani,630,Chikkaballapura,218867.0,Munaganahalli
624393,Kamaguttahalli,5600,Chintamani,630,Chikkaballapura,218847.0,Batlahalli
624389,Kambalapalli,5600,Chintamani,630,Chikkaballapura,218847.0,Batlahalli
624499,Kambampalli,5600,Chintamani,630,Chikkaballapura,218868.0,Muragamalla
624658,Kambampalli,5600,Chintamani,630,Chikkaballapura,218870.0,Oolavadi
624470,Kanagamakalahalli,5600,Chintamani,630,Chikkaballapura,218878.0,Yagavakote
938381,Kanampalli,5600,Chintamani,630,Chikkaballapura,,
624400,Kanchinayakanahalli,5600,Chintamani,630,Chikkaballapura,218879.0,Yenigadele
624398,Kanikalahalli,5600,Chintamani,630,Chikkaballapura,218873.0,Raguttahalli
624482,Kanisettyhalli,5600,Chintamani,630,Chikkaballapura,218848.0,Bhommisettihalli
624480,Kappalli,5600,Chintamani,630,Chikkaballapura,218866.0,Moodlagollahalli
624425,Kappalli,5600,Chintamani,630,Chikkaballapura,218848.0,Bhommisettihalli
624527,Karakamakalagadde,5600,Chintamani,630,Chikkaballapura,218875.0,Settyhalli
624381,Kariyapalli,5600,Chintamani,630,Chikkaballapura,218856.0,Kagathi
624646,Kariyapalli,5600,Chintamani,630,Chikkaballapura,218873.0,Raguttahalli
624663,Katamachnahalli,5600,Chintamani,630,Chikkaballapura,218867.0,Munaganahalli
624557,Kathriguppe,5600,Chintamani,630,Chikkaballapura,218858.0,Kattariguppa
624357,Kattigenahalli,5600,Chintamani,630,Chikkaballapura,218865.0,Mitta Halli
624577,Kavalaganahalli,5600,Chintamani,630,Chikkaballapura,218860.0,Konapalli
624564,Kempadenahalli,5600,Chintamani,630,Chikkaballapura,218877.0,Upparapet
624370,Kencharlahalli,5600,Chintamani,630,Chikkaballapura,218859.0,Kencharlahalli
624595,Kendanahalli,5600,Chintamani,630,Chikkaballapura,218872.0,Perumachana Halli
624528,Kethanaikanahalli,5600,Chintamani,630,Chikkaballapura,218875.0,Settyhalli
624673,Kodadhavadi,5600,Chintamani,630,Chikkaballapura,218852.0,Doddaganjur
624348,Kodegandlu,5600,Chintamani,630,Chikkaballapura,218859.0,Kencharlahalli
624383,Kodigal,5600,Chintamani,630,Chikkaballapura,218855.0,Kadadanamari
624533,Kodigehalli,5600,Chintamani,630,Chikkaballapura,218858.0,Kattariguppa
624509,Kodigivaripalli,5600,Chintamani,630,Chikkaballapura,218869.0,Nandiganahalli
624678,Kodihalli,5600,Chintamani,630,Chikkaballapura,218846.0,Anur
624511,Kolimivaripalli,5600,Chintamani,630,Chikkaballapura,218869.0,Nandiganahalli
624353,Kommepalli,5600,Chintamani,630,Chikkaballapura,218865.0,Mitta Halli
624395,Konappalli,5600,Chintamani,630,Chikkaballapura,218860.0,Konapalli
624578,Konappalli,5600,Chintamani,630,Chikkaballapura,218873.0,Raguttahalli
624391,Konapura,5600,Chintamani,630,Chikkaballapura,218847.0,Batlahalli
624439,Kondavenakapalli,5600,Chintamani,630,Chikkaballapura,218878.0,Yagavakote
624402,Kondliganahalli,5600,Chintamani,630,Chikkaballapura,218866.0,Moodlagollahalli
624623,Konganahalli,5600,Chintamani,630,Chikkaballapura,218872.0,Perumachana Halli
624641,Kongathimmanahalli,5600,Chintamani,630,Chikkaballapura,218856.0,Kagathi
624693,Kootharajanahalli,5600,Chintamani,630,Chikkaballapura,218863.0,Kurubur
624463,Korakonahalli,5600,Chintamani,630,Chikkaballapura,218871.0,Peddur
624555,Korlahalli,5600,Chintamani,630,Chikkaballapura,218858.0,Kattariguppa
624340,Korlaparthi,5600,Chintamani,630,Chikkaballapura,218861.0,Korlaparthi
624520,Kotagal,5600,Chintamani,630,Chikkaballapura,218862.0,Kotagal
624468,Kothahudya,5600,Chintamani,630,Chikkaballapura,218878.0,Yagavakote
624466,Kothapalli,5600,Chintamani,630,Chikkaballapura,218871.0,Peddur
624550,Kothur,5600,Chintamani,630,Chikkaballapura,218862.0,Kotagal
624524,Kottapalli,5600,Chintamani,630,Chikkaballapura,218861.0,Korlaparthi
624703,Krishnammanahosahalli,5600,Chintamani,630,Chikkaballapura,218846.0,Anur
925566,Kurappalli,5600,Chintamani,630,Chikkaballapura,218854.0,Iragampalli
624549,Kurlapalligadde,5600,Chintamani,630,Chikkaballapura,218862.0,Kotagal
624697,Kuruburu,5600,Chintamani,630,Chikkaballapura,218863.0,Kurubur
624698,Kuruburu Amanikere,5600,Chintamani,630,Chikkaballapura,218863.0,Kurubur
624515,Kurumarlahalli,5600,Chintamani,630,Chikkaballapura,218862.0,Kotagal
624666,Kurutihalli,5600,Chintamani,630,Chikkaballapura,218867.0,Munaganahalli
624342,Kuthappanahalli,5600,Chintamani,630,Chikkaballapura,218861.0,Korlaparthi
624426,Lakkepalli,5600,Chintamani,630,Chikkaballapura,218866.0,Moodlagollahalli
624556,Lakshmidevikote,5600,Chintamani,630,Chikkaballapura,218858.0,Kattariguppa
624614,Lingadeeranahalli,5600,Chintamani,630,Chikkaballapura,218874.0,Santekalla Halli
624537,M0shilahalli,5600,Chintamani,630,Chikkaballapura,218875.0,Settyhalli
624627,Madabahalli,5600,Chintamani,630,Chikkaballapura,218872.0,Perumachana Halli
624396,Madamangala,5600,Chintamani,630,Chikkaballapura,218873.0,Raguttahalli
624630,Madarakallu,5600,Chintamani,630,Chikkaballapura,218853.0,Hirekattigenahalli
624660,Madikere,5600,Chintamani,630,Chikkaballapura,218870.0,Oolavadi
938382,Malapalli,5600,Chintamani,630,Chikkaballapura,,
624620,Mallikapura,5600,Chintamani,630,Chikkaballapura,218876.0,Talagawara
624558,Mallikarjunapura,5600,Chintamani,630,Chikkaballapura,218858.0,Kattariguppa
624457,Maniganahalli,5600,Chintamani,630,Chikkaballapura,218871.0,Peddur
624337,Maniyaramuddalahalli,5600,Chintamani,630,Chikkaballapura,218861.0,Korlaparthi
624371,Marabahalli,5600,Chintamani,630,Chikkaballapura,218859.0,Kencharlahalli
624621,Marapalli,5600,Chintamani,630,Chikkaballapura,218864.0,Mastenahalli
624638,Marimakalahalli,5600,Chintamani,630,Chikkaballapura,218856.0,Kagathi
624504,Marinaikanahalli,5600,Chintamani,630,Chikkaballapura,218869.0,Nandiganahalli
624601,Masthenahalli,5600,Chintamani,630,Chikkaballapura,218864.0,Mastenahalli
624382,Mavukere,5600,Chintamani,630,Chikkaballapura,218873.0,Raguttahalli
624414,Mindigal,5600,Chintamani,630,Chikkaballapura,272730.0,Mindigal
624354,Mittahalli,5600,Chintamani,630,Chikkaballapura,218865.0,Mitta Halli
624572,Mohamadpura,5600,Chintamani,630,Chikkaballapura,218860.0,Konapalli
624681,Moodlachinthanahalli,5600,Chintamani,630,Chikkaballapura,218846.0,Anur
624443,Moogalamari,5600,Chintamani,630,Chikkaballapura,218848.0,Bhommisettihalli
624422,Mudalagollahalli,5600,Chintamani,630,Chikkaballapura,218866.0,Moodlagollahalli
624491,Muddalahalli,5600,Chintamani,630,Chikkaballapura,218869.0,Nandiganahalli
624390,Munganahalli,5600,Chintamani,630,Chikkaballapura,218867.0,Munaganahalli
624665,Munganahalli,5600,Chintamani,630,Chikkaballapura,218866.0,Moodlagollahalli
624584,Munthakadirenahalli,5600,Chintamani,630,Chikkaballapura,218856.0,Kagathi
624489,Murugamalla,5600,Chintamani,630,Chikkaballapura,218868.0,Muragamalla
926136,Musturupatna,5600,Chintamani,630,Chikkaballapura,218847.0,Batlahalli
624625,Muthukadahalli,5600,Chintamani,630,Chikkaballapura,218876.0,Talagawara
624640,Myakalasonnenahalli,5600,Chintamani,630,Chikkaballapura,218856.0,Kagathi
624429,Myakapothalahalli,5600,Chintamani,630,Chikkaballapura,218854.0,Iragampalli
624699,Mylandahalli,5600,Chintamani,630,Chikkaballapura,218863.0,Kurubur
624590,Mylapura,5600,Chintamani,630,Chikkaballapura,218872.0,Perumachana Halli
624349,Nadampalli,5600,Chintamani,630,Chikkaballapura,218859.0,Kencharlahalli
624594,Nagadenahalli,5600,Chintamani,630,Chikkaballapura,218872.0,Perumachana Halli
624399,Nagarajahosahalli,5600,Chintamani,630,Chikkaballapura,218873.0,Raguttahalli
624432,Nagarajapalli,5600,Chintamani,630,Chikkaballapura,218871.0,Peddur
624484,Nagarlamitte,5600,Chintamani,630,Chikkaballapura,218868.0,Muragamalla
624580,Nagasandragadde,5600,Chintamani,630,Chikkaballapura,218860.0,Konapalli
624686,Naindrahalli,5600,Chintamani,630,Chikkaballapura,218872.0,Perumachana Halli
624690,Nakkalahalli,5600,Chintamani,630,Chikkaballapura,218863.0,Kurubur
624671,Nakkalapalligadde,5600,Chintamani,630,Chikkaballapura,218879.0,Yenigadele
624534,Nalamachanahalli,5600,Chintamani,630,Chikkaballapura,218875.0,Settyhalli
624417,Nallagutlahalli,5600,Chintamani,630,Chikkaballapura,218878.0,Yagavakote
624454,Nallaguttahalli,5600,Chintamani,630,Chikkaballapura,218873.0,Raguttahalli
624592,Nallaguttahalli,5600,Chintamani,630,Chikkaballapura,218851.0,Chinnasandra
917236,Nallarallahalli,5600,Chintamani,630,Chikkaballapura,272730.0,Mindigal
624358,Nandanahosahalli,5600,Chintamani,630,Chikkaballapura,218865.0,Mitta Halli
624356,Nandanavana,5600,Chintamani,630,Chikkaballapura,218865.0,Mitta Halli
624508,Nandiganahalli,5600,Chintamani,630,Chikkaballapura,218869.0,Nandiganahalli
624521,Narasapura,5600,Chintamani,630,Chikkaballapura,218862.0,Kotagal
624440,Naravamakalahalli,5600,Chintamani,630,Chikkaballapura,218878.0,Yagavakote
624591,Narayanahalli,5600,Chintamani,630,Chikkaballapura,218851.0,Chinnasandra
624579,Nayanahalli,5600,Chintamani,630,Chikkaballapura,218860.0,Konapalli
624434,Neelappalli,5600,Chintamani,630,Chikkaballapura,218871.0,Peddur
938383,Nekkundi,5600,Chintamani,630,Chikkaballapura,,
624628,Nernakallu,5600,Chintamani,630,Chikkaballapura,218853.0,Hirekattigenahalli
624688,Nidagurki,5600,Chintamani,630,Chikkaballapura,218853.0,Hirekattigenahalli
624492,Nimmakayalahalli,5600,Chintamani,630,Chikkaballapura,218869.0,Nandiganahalli
624649,Oolavadi,5600,Chintamani,630,Chikkaballapura,218870.0,Oolavadi
624706,Panasachowdenahalli,5600,Chintamani,630,Chikkaballapura,218846.0,Anur
624343,Papathimmanahalli,5600,Chintamani,630,Chikkaballapura,218861.0,Korlaparthi
624430,Pasalanaikanahalli,5600,Chintamani,630,Chikkaballapura,218878.0,Yagavakote
624435,Pathakote,5600,Chintamani,630,Chikkaballapura,218871.0,Peddur
624460,Pedduru,5600,Chintamani,630,Chikkaballapura,218871.0,Peddur
624487,Pemmganahalli,5600,Chintamani,630,Chikkaballapura,218868.0,Muragamalla
624596,Perumachanahalli,5600,Chintamani,630,Chikkaballapura,218872.0,Perumachana Halli
624363,Polanayakanahalli,5600,Chintamani,630,Chikkaballapura,218861.0,Korlaparthi
624361,Pottarlahalli,5600,Chintamani,630,Chikkaballapura,218861.0,Korlaparthi
624472,Pottepalli,5600,Chintamani,630,Chikkaballapura,218868.0,Muragamalla
624441,Pulagundlahalli,5600,Chintamani,630,Chikkaballapura,218873.0,Raguttahalli
624633,Rachapura,5600,Chintamani,630,Chikkaballapura,218853.0,Hirekattigenahalli
624505,Racharlahalli,5600,Chintamani,630,Chikkaballapura,218869.0,Nandiganahalli
624408,Raghuttahalli,5600,Chintamani,630,Chikkaballapura,218873.0,Raguttahalli
624355,Ragimakalahalli,5600,Chintamani,630,Chikkaballapura,218847.0,Batlahalli
926137,Ragimakalahally,5600,Chintamani,630,Chikkaballapura,218847.0,Batlahalli
624694,Ramenahalli,5600,Chintamani,630,Chikkaballapura,218863.0,Kurubur
624359,Rangenahalli,5600,Chintamani,630,Chikkaballapura,218865.0,Mitta Halli
624570,Rayapalli,5600,Chintamani,630,Chikkaballapura,218877.0,Upparapet
624609,Santhekallahalli,5600,Chintamani,630,Chikkaballapura,218874.0,Santekalla Halli
624364,Seegalagutta,5600,Chintamani,630,Chikkaballapura,218861.0,Korlaparthi
624380,Seeguttapalli,5600,Chintamani,630,Chikkaballapura,218855.0,Kadadanamari
624700,Seekallu,5600,Chintamani,630,Chikkaballapura,218863.0,Kurubur
624416,Seetharamapura,5600,Chintamani,630,Chikkaballapura,218854.0,Iragampalli
624506,Seetharlapalli,5600,Chintamani,630,Chikkaballapura,218869.0,Nandiganahalli
624352,Settinayanahalli,5600,Chintamani,630,Chikkaballapura,218859.0,Kencharlahalli
624598,Shamarao Hospete,5600,Chintamani,630,Chikkaballapura,,
624513,Shettihalli,5600,Chintamani,630,Chikkaballapura,218875.0,Settyhalli
624672,Shiddamata,5600,Chintamani,630,Chikkaballapura,218852.0,Doddaganjur
624478,Siddepalli,5600,Chintamani,630,Chikkaballapura,218848.0,Bhommisettihalli
624407,Siddepalli.,5600,Chintamani,630,Chikkaballapura,218873.0,Raguttahalli
624676,Singanahalli,5600,Chintamani,630,Chikkaballapura,218852.0,Doddaganjur
624637,Singasandra,5600,Chintamani,630,Chikkaballapura,218856.0,Kagathi
624385,Somakalahalli,5600,Chintamani,630,Chikkaballapura,218847.0,Batlahalli
624481,Somayajalahalli,5600,Chintamani,630,Chikkaballapura,218848.0,Bhommisettihalli
938384,Sonneshettihalli,5600,Chintamani,630,Chikkaballapura,,
624554,Srinivasapura,5600,Chintamani,630,Chikkaballapura,218858.0,Kattariguppa
624573,Subbarayanapet,5600,Chintamani,630,Chikkaballapura,218876.0,Talagawara
624617,Subbarayanapete,5600,Chintamani,630,Chikkaballapura,218860.0,Konapalli
624522,Sujjanahalli,5600,Chintamani,630,Chikkaballapura,218862.0,Kotagal
624685,Suladenahalli,5600,Chintamani,630,Chikkaballapura,218851.0,Chinnasandra
624376,Sunnappagutta,5600,Chintamani,630,Chikkaballapura,218855.0,Kadadanamari
624610,Surrappanahalli,5600,Chintamani,630,Chikkaballapura,218877.0,Upparapet
624619,Talagavara,5600,Chintamani,630,Chikkaballapura,218876.0,Talagawara
624626,Talagavara Amanikere,5600,Chintamani,630,Chikkaballapura,218876.0,Talagawara
624525,Thammepalli,5600,Chintamani,630,Chikkaballapura,218875.0,Settyhalli
939396,Thimmasandra,5600,Chintamani,630,Chikkaballapura,,
624561,Thinakallu,5600,Chintamani,630,Chikkaballapura,218877.0,Upparapet
624541,Thippanahalli,5600,Chintamani,630,Chikkaballapura,218858.0,Kattariguppa
624559,Thippenahalli,5600,Chintamani,630,Chikkaballapura,218862.0,Kotagal
624465,Thummalapalli,5600,Chintamani,630,Chikkaballapura,218871.0,Peddur
624568,Ulavakayalahalli,5600,Chintamani,630,Chikkaballapura,218877.0,Upparapet
624531,Ullappanahalli,5600,Chintamani,630,Chikkaballapura,218858.0,Kattariguppa
624445,Upparalahalli,5600,Chintamani,630,Chikkaballapura,218848.0,Bhommisettihalli
624575,Upparapete,5600,Chintamani,630,Chikkaballapura,218877.0,Upparapet
938385,Vadaganahalli,5600,Chintamani,630,Chikkaballapura,,
624576,Vaddahalli,5600,Chintamani,630,Chikkaballapura,218877.0,Upparapet
624603,Vaddihalli,5600,Chintamani,630,Chikkaballapura,218876.0,Talagawara
624612,Vaizakuru,5600,Chintamani,630,Chikkaballapura,218874.0,Santekalla Halli
624545,Vasanthahalli,5600,Chintamani,630,Chikkaballapura,218862.0,Kotagal
624543,Veerapalli,5600,Chintamani,630,Chikkaballapura,218862.0,Kotagal
624410,Vegalapalli,5600,Chintamani,630,Chikkaballapura,272730.0,Mindigal
624431,Vempalli,5600,Chintamani,630,Chikkaballapura,218871.0,Peddur
624552,Venkatapura,5600,Chintamani,630,Chikkaballapura,218875.0,Settyhalli
624616,Virupakshapura,5600,Chintamani,630,Chikkaballapura,218874.0,Santekalla Halli
624701,Viswanathapura,5600,Chintamani,630,Chikkaballapura,218846.0,Anur
624397,Y.Gollahalli,5600,Chintamani,630,Chikkaballapura,218873.0,Raguttahalli
624452,Y.Kurupalli,5600,Chintamani,630,Chikkaballapura,218878.0,Yagavakote
624696,Yadahalli,5600,Chintamani,630,Chikkaballapura,272730.0,Mindigal
624360,Yaramareddihalli,5600,Chintamani,630,Chikkaballapura,218861.0,Korlaparthi
624367,Yarrapalli,5600,Chintamani,630,Chikkaballapura,218865.0,Mitta Halli
624438,Yegavakote,5600,Chintamani,630,Chikkaballapura,218878.0,Yagavakote
624412,Yendapalli,5600,Chintamani,630,Chikkaballapura,218859.0,Kencharlahalli
624388,Yenumalapadi,5600,Chintamani,630,Chikkaballapura,218847.0,Batlahalli
624560,Yeraseegehalli,5600,Chintamani,630,Chikkaballapura,218858.0,Kattariguppa
624424,Yerraigaripalli,5600,Chintamani,630,Chikkaballapura,218866.0,Moodlagollahalli
624475,Yerrakote,5600,Chintamani,630,Chikkaballapura,218868.0,Muragamalla
624469,Yerralakkenahalli,5600,Chintamani,630,Chikkaballapura,218878.0,Yagavakote
624495,Yerramantapalli,5600,Chintamani,630,Chikkaballapura,218868.0,Muragamalla
624582,Yerranayanahalli,5600,Chintamani,630,Chikkaballapura,218860.0,Konapalli
624403,Yerrapalli,5600,Chintamani,630,Chikkaballapura,218866.0,Moodlagollahalli
624394,Yesagalahalli,5600,Chintamani,630,Chikkaballapura,218873.0,Raguttahalli
624529,Yeshwanthapura,5600,Chintamani,630,Chikkaballapura,218875.0,Settyhalli
623362,Agraharahosahalli,5595,Gauribidanur,630,Chikkaballapura,218914.0,Taridalu
623348,Alakapura,5595,Gauribidanur,630,Chikkaballapura,218880.0,Alakapura
623430,Allipura (Ct),5595,Gauribidanur,630,Chikkaballapura,,
623317,Anagattahalli,5595,Gauribidanur,630,Chikkaballapura,218886.0,Darinayakanapalya
623198,Asudi,5595,Gauribidanur,630,Chikkaballapura,218902.0,Kurudi
623333,B.Bommasandra,5595,Gauribidanur,630,Chikkaballapura,218882.0,B.Bommasandra
623233,Babenahalli,5595,Gauribidanur,630,Chikkaballapura,218893.0,Halaganahalli
623319,Bachareddyhalli,5595,Gauribidanur,630,Chikkaballapura,218886.0,Darinayakanapalya
623244,Badimaralur,5595,Gauribidanur,630,Chikkaballapura,,
623196,Balagere,5595,Gauribidanur,630,Chikkaballapura,218898.0,Idagur
623284,Bandarlahalli,5595,Gauribidanur,630,Chikkaballapura,218908.0,Nagaragere
623369,Basavanahalli,5595,Gauribidanur,630,Chikkaballapura,218883.0,Bevinahalli
623374,Basavapura,5595,Gauribidanur,630,Chikkaballapura,218901.0,Kallinayakanahalli
623381,Belathur,5595,Gauribidanur,630,Chikkaballapura,218915.0,Thondebavi
623355,Bevinahalli,5595,Gauribidanur,630,Chikkaballapura,218883.0,Bevinahalli
623210,Bhaktarahalli,5595,Gauribidanur,630,Chikkaballapura,218911.0,Pura
623378,Bhumenahalli,5595,Gauribidanur,630,Chikkaballapura,218915.0,Thondebavi
623299,Bodabandahalli,5595,Gauribidanur,630,Chikkaballapura,218916.0,Vatadahosahalli
623206,Bommasettihalli,5595,Gauribidanur,630,Chikkaballapura,,
623341,Budigenahalli,5595,Gauribidanur,630,Chikkaballapura,218910.0,Namagondlu
623242,Bychapura,5595,Gauribidanur,630,Chikkaballapura,218884.0,Bychapura
623231,Chandanadur,5595,Gauribidanur,630,Chikkaballapura,218893.0,Halaganahalli
623288,Channarayanahalli,5595,Gauribidanur,630,Chikkaballapura,218916.0,Vatadahosahalli
623287,Chapparadahalli,5595,Gauribidanur,630,Chikkaballapura,,
623377,Charakamittenehalli,5595,Gauribidanur,630,Chikkaballapura,,
623268,Cheegatagere,5595,Gauribidanur,630,Chikkaballapura,218895.0,Kurubarahally
623332,Cheelammanahalli,5595,Gauribidanur,630,Chikkaballapura,,
623372,Chikkahosahalli,5595,Gauribidanur,630,Chikkaballapura,218901.0,Kallinayakanahalli
623246,Chikkakurugodu,5595,Gauribidanur,630,Chikkaballapura,218885.0,Chikkakurugodu
623367,Chikkamallekere,5595,Gauribidanur,630,Chikkaballapura,218883.0,Bevinahalli
623303,Chikkamallenahalli,5595,Gauribidanur,630,Chikkaballapura,218889.0,G. Kothur
623308,Chimakalahalli,5595,Gauribidanur,630,Chikkaballapura,218916.0,Vatadahosahalli
623335,Chinchanahalli,5595,Gauribidanur,630,Chikkaballapura,,
925729,Chittavalahally,5595,Gauribidanur,630,Chikkaballapura,218904.0,Melya
623305,Cholasettyhalli,5595,Gauribidanur,630,Chikkaballapura,218889.0,G. Kothur
623323,Darinaikanapalya,5595,Gauribidanur,630,Chikkaballapura,218886.0,Darinayakanapalya
623360,Dasarahalli,5595,Gauribidanur,630,Chikkaballapura,218886.0,Darinayakanapalya
623243,Devaganahalli,5595,Gauribidanur,630,Chikkaballapura,218909.0,Nakkalahalli
623253,Devarahosahalli,5595,Gauribidanur,630,Chikkaballapura,218885.0,Chikkakurugodu
623345,Devareddihalli,5595,Gauribidanur,630,Chikkaballapura,218910.0,Namagondlu
623219,Dinamagattanahalli,5595,Gauribidanur,630,Chikkaballapura,218891.0,Gedare
925730,Dinnehunasenahally,5595,Gauribidanur,630,Chikkaballapura,218882.0,B.Bommasandra
623235,Doddakurugodu,5595,Gauribidanur,630,Chikkaballapura,218887.0,Doddakurugodu
623365,Doddamallekere,5595,Gauribidanur,630,Chikkaballapura,218883.0,Bevinahalli
623202,Dronakunte,5595,Gauribidanur,630,Chikkaballapura,218902.0,Kurudi
623364,Dyavasandra,5595,Gauribidanur,630,Chikkaballapura,218914.0,Taridalu
623347,G.Bommasandra,5595,Gauribidanur,630,Chikkaballapura,218888.0,G. Bommsandra
623269,Gangasandra,5595,Gauribidanur,630,Chikkaballapura,218890.0,Gangasandra
623229,Gedare,5595,Gauribidanur,630,Chikkaballapura,218891.0,Gedare
623225,Goddavalahalli,5595,Gauribidanur,630,Chikkaballapura,218913.0,Sonaganahalli
623322,Golachinnenahalli,5595,Gauribidanur,630,Chikkaballapura,,
623200,Gollahalli,5595,Gauribidanur,630,Chikkaballapura,218907.0,Muddalodu
623256,Gotakanapura,5595,Gauribidanur,630,Chikkaballapura,218890.0,Gangasandra
