X,Y,fid,osm_id,code,fclass,population,name
78.4796119,17.7133283,37647,"5299378146",1003,village,0,Kallakal
78.5104358,17.6931014,37648,"5299378147",1004,hamlet,0,Gudemgadda Thanda
78.5083866,17.6949412,37649,"5299378148",1003,village,0,Banda Mailaram
78.5034513,17.6781265,37650,"5299378150",1004,hamlet,0,Somaram
78.4895896,17.6828696,37651,"5299378151",1003,village,0,Yellampet
78.5138798,17.7171608,37652,"5299378174",1004,hamlet,0,Dandugudem
78.5211646,17.7180091,37653,"5299378175",1004,hamlet,0,Banda Thimmapur
78.5244155,17.7147796,37654,"5299378176",1003,village,0,Kothuru
78.558383,17.7160469,37655,"5299378182",1003,village,0,Srirampur
78.5479545,17.7217904,37656,"5299378183",1003,village,0,Singannaguda
78.5421824,17.7219131,37657,"5299378184",1003,village,0,Kokkonda
78.5641122,17.7285149,37658,"5299378185",1003,village,0,Narsapur
78.5904836,17.7288214,37659,"5299378186",1003,village,0,Tunkibollaram
78.6067808,17.7207787,37660,"5299378187",1003,village,0,Lakshmakkapalle
78.6078644,17.7089131,37661,"5299378188",1004,hamlet,0,Chinna Thimmapur
79.1863847,18.009733,37662,"5299443014",1004,hamlet,0,Mysammavagu Thanda
79.1787672,18.0190585,37663,"5299443015",1004,hamlet,0,Mobbu Kunta
79.1687464,18.0006724,37664,"5299443016",1004,hamlet,0,Sriram Thanda
79.1593909,18.008978,37665,"5299443017",1003,village,0,Gandipally
79.1548848,17.9905194,37666,"5299443019",1004,hamlet,0,Bukya Ramoki Thanda
79.1659784,17.9960603,37667,"5299443020",1004,hamlet,0,Dakya Naik Thanda
79.1324079,18.0032539,37668,"5299444121",1004,hamlet,0,Booja Thanda
79.1282236,18.0002336,37669,"5299444122",1004,hamlet,0,Mallannagutta Thanda
79.1470742,17.9878561,37670,"5299444126",1004,hamlet,0,Chelme Thanda
79.1407978,17.9929787,37671,"5299444128",1004,hamlet,0,Dubba Thanda
79.1326546,17.9933664,37672,"5299444129",1003,village,0,Kondapur
79.1384053,17.9868357,37673,"5299444130",1004,hamlet,0,Daila Thanda
79.1340065,17.9840804,37674,"5299444133",1004,hamlet,0,Potti Devula Thanda
79.1317963,17.9646497,37675,"5299444134",1004,hamlet,0,Reddya Thanda
79.1227627,17.9688749,37676,"5299444135",1004,hamlet,0,Eerya Naik Thanda
79.1225481,17.964364,37677,"5299444137",1003,village,0,Kootigal
79.1249084,17.9138993,37678,"5299444138",1003,village,0,Ammapur
79.0739894,17.9168802,37679,"5299444139",1004,hamlet,0,Lakkapalle
79.1185784,17.9389089,37680,"5299444140",1004,hamlet,0,Upparavanigudem
79.1031503,17.9365204,37681,"5299444141",1003,village,0,Vangapalle
79.0894174,17.9547294,37682,"5299444142",1003,village,0,Vallampatla
79.0813064,17.9379902,37683,"5299444143",1003,village,0,Rebarthi
79.057349,17.9025469,37684,"5299444144",1003,village,0,Dharmaram
79.0890527,17.8930315,37685,"5299444145",1003,village,0,Ladnoor
79.048959,17.8823006,37686,"5299444146",1003,village,0,Marmamula
79.0307736,17.8874977,37687,"5299444147",1003,village,0,Salakpoor
78.9822364,17.9072431,37688,"5299444148",1003,village,0,B.W Colony
78.9978554,17.8962923,37689,"5299444149",1003,village,0,Musthyala
78.9909053,17.8699965,37690,"5299444150",1003,village,0,Veerannapet
78.9657783,17.8427917,37691,"5299444151",1003,village,0,Nagireddipalle
78.9644479,17.8749387,37692,"5299444152",1003,village,0,Chunchank
78.9198893,17.8810911,37693,"5299444153",1003,village,0,Pothireddipalle
78.9088511,17.8870688,37694,"5299444154",1003,village,0,Peddarajupeta
78.8767719,17.8783899,37695,"5299444155",1003,village,0,Posanpalle
78.8460928,17.8706398,37696,"5299444156",1004,hamlet,0,Jangamreddypally
78.8566446,17.8793906,37697,"5299444157",1003,village,0,Guruvannapeta
78.858962,17.8598054,37698,"5299444158",1004,hamlet,0,Teegul Narsapur
78.8806826,17.8544288,37699,"5299444159",1004,hamlet,0,Shabas Gudem
78.907156,17.8627055,37700,"5299444160",1004,hamlet,0,Gandikunta
78.8846683,17.8635837,37701,"5299444161",1003,village,0,Nagapuri
78.7412452,17.7964809,37702,"5299444162",1003,village,0,Angadi Kistapur
78.7498605,17.803795,37703,"5299444163",1004,hamlet,0,Ganeshpally
78.7714362,17.7975229,37704,"5299444164",1004,hamlet,0,Harijanwada
78.7792253,17.7887374,37705,"5299444165",1003,village,0,Alirajapet
78.7536907,17.7807893,37706,"5299444166",1003,village,0,Narsannapet
78.7922716,17.8444053,37707,"5299444167",1004,hamlet,0,Anantha Sagar
78.7956619,17.8430777,37708,"5299444168",1003,village,0,Thimmapur
78.8108754,17.8364188,37709,"5299444169",1004,hamlet,0,Gopalpur
78.832097,17.839687,37710,"5299444170",1003,village,0,Baswapur
78.8567734,17.8448955,37711,"5299444171",1003,village,0,Chatlapalle
78.7552357,17.7602328,37712,"5299444172",1003,village,0,Erravalle
78.7747407,17.7651372,37713,"5299444173",1003,village,0,Itikyal
78.7936663,17.7671602,37714,"5299444174",1003,village,0,Lingareddypalli
78.8074636,17.8054805,37715,"5299444175",1003,village,0,Venkatapur(B.C Colony)
78.8211107,17.8148065,37716,"5299444176",1003,village,0,Munigadapa
78.8405621,17.7999337,37717,"5299444178",1004,hamlet,0,Mandhapur
78.8473749,17.7869905,37718,"5299444179",1004,hamlet,0,Kondapur
78.8370323,17.7724219,37719,"5299444180",1003,village,0,Doulapur
78.8185358,17.7715944,37720,"5299444181",1004,hamlet,0,Nabinagar
78.8105106,17.7394799,37721,"5299444182",1003,village,0,Peerlapalle
78.7688613,17.7345237,37722,"5299444189",1003,village,0,Vardarajpur
78.7877333,17.7163432,37723,"5299444190",1004,hamlet,0,Dharmaram
78.7859201,17.7095877,37724,"5299444191",1004,hamlet,0,Srinivasapur
78.7539482,17.6724429,37725,"5299444192",1003,village,0,Gopalpuram
78.7874436,17.6884302,37726,"5299444193",1003,village,0,Kondapur
78.7794828,17.6996941,37727,"5299444194",1003,village,0,Kashireddipally
78.7536907,17.7071756,37728,"5299444195",1003,village,0,Damarakunta
78.7296581,17.6822154,37729,"5299444231",1003,village,0,Karkapatla
78.6826229,17.6886755,37730,"5299444232",1003,village,0,Narayanapur
78.702321,17.6893501,37731,"5299444233",1004,hamlet,0,Kotyala
78.702085,17.7082386,37732,"5299444253",1004,hamlet,0,Alinagar
78.7201309,17.753387,37733,"5299444254",1003,village,0,Markook
78.694725,17.7711857,37734,"5299444256",1003,village,0,Pamulaparthi
78.6533117,17.7738625,37735,"5299444261",1003,village,0,Gouraram
78.6454797,17.7647693,37736,"5299444262",1004,hamlet,0,Nagaram Thanda
78.6353838,17.7668026,37737,"5299444263",1004,hamlet,0,Avusolumupally
79.238162,18.1635499,37738,"5299497721",1003,village,0,Mohammadapur
79.2465305,18.1480743,37739,"5299497722",1004,hamlet,0,Ummapur
79.23891,18.1462255,37740,"5299497723",1003,village,0,Nagaram
79.2169404,18.1374303,37741,"5299497739",1004,hamlet,0,Kastoorba Colony
79.2034435,18.0809572,37742,"5299497740",1003,village,0,Janagaom
79.2236995,18.0764287,37743,"5299497741",1003,village,0,Choutapalli
79.2158889,18.0661475,37744,"5299497742",1003,village,0,Anthakkapeta
79.212842,18.0954596,37745,"5299498110",1003,village,0,Thotapalli
79.2208457,18.1032508,37746,"5299498111",1003,village,0,Gandhi Nagar
79.2173481,18.1111233,37747,"5299498112",1004,hamlet,0,Kishan Nagar
79.2299223,18.1242365,37748,"5299498113",1003,village,0,Potharam
79.2471099,18.1161607,37749,"5299498114",1004,hamlet,0,Poolnayak Thanda
79.2494702,18.1065956,37750,"5299498115",1003,village,0,Vangaramaiahpalli
79.255414,18.1033936,37751,"5299498116",1003,village,0,Mirzapur
79.2962694,18.1066569,37752,"5299498117",1004,hamlet,0,Lambadi Thanda
79.2593622,18.0920126,37753,"5299498118",1003,village,0,Ballu Naik Thanda
79.2879867,18.0564778,37754,"5299498119",1003,village,0,Dharmaram
79.2859697,18.0642707,37755,"5299498120",1004,hamlet,0,Govardhan Thanda
79.2436981,18.0740625,37756,"5299498121",1003,village,0,Mallampalli
79.2529249,18.0801004,37757,"5299498122",1003,village,0,Keshavapur
79.2702842,18.0619655,37758,"5299498123",1004,hamlet,0,Tekula Thanda
79.2503714,18.0531728,37759,"5299498124",1004,hamlet,0,Mallampalle Thanda
79.2574739,18.0534788,37760,"5299498125",1003,village,0,Mothukulapalli
79.2657995,18.0421659,37761,"5299498126",1004,hamlet,0,Roda Thanda
79.2374325,18.0377895,37762,"5299498127",1003,village,0,Katkur
79.2551243,18.0337293,37763,"5299498128",1004,hamlet,0,Dubba Thanda
79.2544269,18.0285773,37764,"5299498129",1004,hamlet,0,Rajagani Thanda
79.2482096,18.0159059,37765,"5299498130",1004,hamlet,0,Dass Thanda
79.2357588,18.013549,37766,"5299498131",1004,hamlet,0,Bancharai Thanda
79.2292517,18.015309,37767,"5299498132",1004,hamlet,0,Chappagani Thanda
79.2316174,17.9971521,37768,"5299498133",1004,hamlet,0,Eppala Thanda
79.2396319,18.0048967,37769,"5299498134",1004,hamlet,0,Thellapalugu Thanda
79.2415899,17.9922439,37770,"5299498135",1003,village,0,Kannaram
79.2242789,17.9883051,37771,"5299498136",1004,hamlet,0,Chinthala Thanda
79.2095482,18.0134266,37772,"5299498137",1004,hamlet,0,Hemla Thanda
79.2212319,18.0009173,37773,"5299498138",1004,hamlet,0,Fakir Thanda
79.2180347,18.0065701,37774,"5299498139",1004,hamlet,0,Panthul Thanda
78.6356653,10.1129313,37776,"5299548653",1003,village,0,Kummangudi
75.1877195,13.4935852,37777,"5299584198",1003,village,0,Kumbrakodu
78.456273,9.695667,37778,"5299742807",1002,town,0,Manamadurai
77.6050293,8.444006,37779,"5299815591",1003,village,0,Eruvadi
77.6003323,8.55129,37780,"5299882437",1003,village,0,
77.5961995,8.5366741,37781,"5299882523",1003,village,0,
77.575568,8.5176075,37782,"5299882551",1004,hamlet,0,
74.7656214,14.3792263,37783,"5299924276",1003,village,0,Hallibail
74.7741723,14.3649254,37784,"5299924277",1003,village,0,Huvinamane
74.8596382,14.3509614,37785,"5300005159",1003,village,0,Kadakeri
74.8479652,14.342355,37786,"5300005210",1004,hamlet,0,Bhankuli
74.8565054,14.3360351,37787,"5300005211",1003,village,0,Tyarsi
74.8666119,14.3813308,37788,"5300005212",1003,village,0,Kolasirsi
74.895494,14.3866102,37789,"5300005405",1003,village,0,Kastura
78.2908165,9.0738739,37790,"5300207102",1003,village,0,Melmandai
75.2134208,13.4960455,37791,"5300300787",1003,village,0,Swarnakodige
74.8047066,14.2915308,37792,"5300469135",1004,hamlet,0,Chandraghatagi
74.6954763,14.3207543,37793,"5300469136",1003,village,0,Talekeri
74.7637439,14.2941612,37794,"5300469537",1003,village,0,Kanalli
77.5648525,8.6820162,37795,"5300499812",1002,town,0,Cheranmahadevi
76.0236991,10.9289758,37796,"5300565073",1002,town,0,Vettichira
77.4475461,8.7038876,37797,"5300716562",1002,town,0,Ambasamudram
75.193989,13.4175587,37798,"5300752292",1004,hamlet,0,Kellar
78.6253524,17.955403,37799,"5300774472",1003,village,0,Timmakkapalli
78.5831237,17.9678951,37800,"5300774482",1004,hamlet,0,Narsampet
78.5830057,17.9770901,37801,"5300774483",1004,hamlet,0,Seripally Bandaram
78.5959232,17.9647518,37802,"5300774484",1004,hamlet,0,Malleshampally
78.6049569,17.9542344,37803,"5300774485",1003,village,0,Ameednagar
78.6049461,17.9637924,37804,"5300774486",1003,village,0,Mubaraspur
78.5862136,17.953668,37805,"5300774496",1004,hamlet,0,Showripur
78.5751629,17.9571585,37806,"5300774497",1004,hamlet,0,Konapur
78.5208964,17.9303244,37807,"5300774498",1003,village,0,Chandaipet
78.5207677,17.9505652,37808,"5300777222",1003,village,0,Makkarajpet
78.5363781,17.9436858,37809,"5300777223",1004,hamlet,0,Rayunicheru Thanda
78.5398328,17.9523513,37810,"5300777224",1003,village,0,Godugupalle
78.5631251,17.9245161,37811,"5300777329",1003,village,0,Indupiriyal
78.5499823,17.9406237,37812,"5300777330",1003,village,0,Lingampalle
78.5435772,17.9268435,37813,"5300777361",1004,hamlet,0,Narsampalle
78.5260463,17.9010257,37814,"5300777461",1004,hamlet,0,Lambadi Thanda
78.5508862,17.8884855,37815,"5300777478",1004,hamlet,0,Sherila
78.546651,17.8894631,37816,"5300777479",1004,hamlet,0,Seetharampalle
78.5466242,17.8917195,37817,"5300777480",1003,village,0,Machanpalle
78.5476434,17.8836739,37818,"5300777481",1003,village,0,Konaipalle
78.5775018,17.8787167,37819,"5300777576",1003,village,0,Waddepalle
78.58778,17.87065,37820,"5300777577",1004,hamlet,0,Veerareddypalle
78.5755491,17.8704458,37821,"5300777578",1004,hamlet,0,Dodlapally
78.5917926,17.8486946,37822,"5300777579",1003,village,0,Bangla Venkatapur
78.5704422,17.8558534,37823,"5300777580",1004,hamlet,0,Appaipalle
78.5685539,17.850349,37824,"5300777601",1003,village,0,Begumpet
78.5804844,17.8494707,37825,"5300777602",1003,village,0,Yelkal
78.5990345,17.8334978,37826,"5300777603",1003,village,0,Maqta Masanpalle
78.5930908,17.8272369,37827,"5300777604",1004,hamlet,0,Samalapally
78.5729742,17.829055,37828,"5300777605",1004,hamlet,0,Dandupally
78.5361528,17.8231821,37829,"5300777650",1003,village,0,Nacharam
78.581686,17.8212619,37830,"5300777651",1003,village,0,Majipalle
78.5762143,17.8039176,37831,"5300777652",1004,hamlet,0,Madharam
78.5596704,17.7858463,37832,"5300777654",1004,hamlet,0,Ramachandrapur
78.5564196,17.7924355,37833,"5300777655",1003,village,0,Sitarampalle
78.5445642,17.8032434,37834,"5300777674",1003,village,0,Veluru
78.5328054,17.8084939,37835,"5300777675",1003,village,0,Ananthagiripalle
78.5084617,17.8066041,37836,"5300777676",1004,hamlet,0,Dammakkapally
78.5030007,17.8062875,37837,"5300777677",1003,village,0,Ghanpur
78.5099315,17.7923742,37838,"5300777678",1004,hamlet,0,Venkataput Agraharam
78.6747264,10.4997961,37839,"5300856208",1003,village,2055,Vellanjar
78.5726041,18.0160742,37840,"5300874447",1003,village,0,Upperpalle
78.5677814,18.0297709,37841,"5300874462",1003,village,0,Guvvalegi
78.5582328,18.0315665,37842,"5300874463",1004,hamlet,0,Posaipalle
78.5604,18.0092433,37843,"5300874464",1003,village,0,Konaipalle
78.5570311,18.019283,37844,"5300874465",1003,village,0,Govindapur
78.5473645,17.9818252,37845,"5300874485",1004,hamlet,0,Doulatabad Thanda
78.5690045,17.98855,37846,"5300874511",1003,village,0,Doulatabad
78.5982728,17.9955705,37847,"5300874512",1003,village,0,Lingarajpalle
78.6102194,17.9881112,37848,"5300874865",1003,village,0,Surampalle
78.6292362,17.9889582,37849,"5300874866",1003,village,0,Muthyampet
78.6519492,17.991448,37850,"5300874867",1003,village,0,Banjerpalle
78.6595452,17.9860193,37851,"5300874868",1003,village,0,Lingapur
78.6827624,17.9862336,37852,"5300874869",1003,village,0,Venkatraopet
78.7081361,17.9938154,37853,"5300874876",1004,hamlet,0,Rampur
78.6979866,17.9828151,37854,"5300874878",1003,village,0,Chandapur
78.708061,17.957332,37855,"5300874881",1003,village,0,Kolgur
78.7531328,17.9070594,37856,"5300874884",1003,village,0,Thipparam
78.7381768,17.8879469,37857,"5300874885",1003,village,0,Burrugupalle
78.7223625,17.8824538,37858,"5300874886",1003,village,0,Dacharam
78.7061405,17.8889067,37859,"5300874887",1003,village,0,Anantharaopalle
78.6890816,17.9034453,37860,"5300874888",1004,hamlet,0,Ragatlapalle
78.6774945,17.9065489,37861,"5300874889",1004,hamlet,0,Arepally
78.7233924,17.9074474,37862,"5300874890",1003,village,0,Singatam
78.7199592,17.9255778,37863,"5300874891",1003,village,0,Ahmadpur
78.7050676,17.9083049,37864,"5300874892",1003,village,0,Pedched
78.6928582,17.934438,37865,"5300874893",1004,hamlet,0,Seripalle
78.6749839,17.920637,37866,"5300874900",1003,village,0,Bejgaon
78.6740398,17.9741204,37867,"5300874901",1003,village,0,Mantoor
78.6795759,17.9385619,37868,"5300874902",1003,village,0,Dilalpur
78.6517453,17.9491975,37869,"5300874903",1003,village,0,Anajpur
78.5960626,17.9415832,37870,"5300874914",1003,village,0,Tirmalpur
78.5864389,17.9148793,37871,"5300874925",1003,village,0,Ramaram
78.5839605,17.9141954,37872,"5300874926",1004,hamlet,0,Kashaguda
78.5879946,17.9241077,37873,"5300874927",1003,village,0,Gollapally
78.6024785,17.9189321,37874,"5300874928",1004,hamlet,0,Udaypur
78.6084437,17.9096729,37875,"5300874946",1004,hamlet,0,Tenkampet
78.6091947,17.8724063,37876,"5300874969",1004,hamlet,0,Veera Nagar
78.6289358,17.8706909,37877,"5300874970",1003,village,0,Giripally
78.6230135,17.8531063,37878,"5300874971",1003,village,0,Rangampet
78.6377764,17.8386861,37879,"5300874980",1003,village,0,Komati Banda
78.646059,17.8517379,37880,"5300874981",1003,village,0,Dharmareddipalle
78.6674952,17.8494095,37881,"5300874982",1003,village,0,Sangupalle
78.6579251,17.872488,37882,"5300874983",1003,village,0,Jaligaon
78.6823225,17.8845367,37883,"5300874984",1004,hamlet,0,Hasanmeerpalli
78.6740827,17.8818411,37884,"5300874985",1003,village,0,Bayyaram
78.6498355,17.8871914,37885,"5300874995",1003,village,0,Arepalle
78.6296224,17.8890905,37886,"5300874996",1004,hamlet,0,Mungaipally
78.6120701,17.8860274,37887,"5300874997",1004,hamlet,0,Ankireddipalle
78.6187863,17.8978301,37888,"5300874998",1003,village,0,Ramasagar
78.643763,17.9023427,37889,"5300874999",1002,town,0,Lingareddipalle
78.6450344,17.913149,37890,"5300875000",1004,hamlet,0,Krishnasagar
78.6290216,17.9196569,37891,"5300875025",1003,village,0,Kothapalle
78.6532044,17.9219436,37892,"5300875026",1003,village,0,Chinna Masanpalle
78.6496961,17.934336,37893,"5300875032",1004,hamlet,0,Chowdary Palem
78.6289358,17.9363162,37894,"5300875033",1003,village,0,Rayapole
78.7559071,10.5330198,37895,"5300918858",1003,village,698,Tayinipatti
78.7452578,10.5247122,37896,"5300918859",1003,village,504,Perungudipatti
78.7265682,10.4950277,37897,"5300918860",1003,village,2107,Keezhakkurichi
78.6859596,10.5265476,37898,"5300918861",1003,village,3808,Rapoosal
78.6790824,10.5111678,37899,"5300918862",1003,village,2383,Vettukkadu
78.6200255,10.4773571,37900,"5300951704",1003,village,1663,Alathur
78.6323261,10.4924115,37901,"5300951705",1003,village,1650,Edayapatti
78.6516166,10.4612891,37902,"5300951706",1003,village,1190,Kadambarayapatti
78.7225985,10.4636102,37903,"5300951707",1003,village,1935,Sithanavasal
78.7509227,10.5081087,37904,"5300951708",1003,village,4528,Vilathuppatti
78.7265437,10.5604956,37905,"5300951709",1003,village,1182,Lekkanapatti
78.7157106,10.5527906,37906,"5300951710",1003,village,1038,Padipatti
78.0228746,8.6253791,37907,"5301056015",1003,village,0,Eral
78.5470947,10.6022657,37908,"5301397724",1002,town,10883,Viralimalai
78.8038158,18.0631691,37909,"5302139406",1003,village,0,Tadkapalle
78.8921356,17.9880398,37910,"5302140448",1004,hamlet,0,Arepalli
78.8788962,17.9832437,37911,"5302140449",1003,village,0,Ravindra Nagar
78.8866317,17.9954889,37912,"5302140450",1004,hamlet,0,Gunturwada
78.8663435,17.9931827,37913,"5302140452",1003,village,0,Zapthi Nacharam
78.8220548,18.0290976,37914,"5302140454",1003,village,0,Khammampalli
78.8420534,18.0231395,37915,"5302140455",1003,village,0,Marpadga
78.8659358,18.0195482,37916,"5302140456",1003,village,0,Rampally
78.8601637,18.0078148,37917,"5302140457",1004,hamlet,0,Domalonipally
78.8536835,18.0014071,37918,"5302140458",1004,hamlet,0,Murukonipalli
78.8412809,18.0058252,37919,"5302140459",1004,hamlet,0,Nagireddipalli
78.8392854,17.980468,37920,"5302140460",1003,village,0,Dammakkapally
78.7884843,18.0176403,37921,"5302140493",1003,village,0,P Masanpalle
78.8040948,18.0101208,37922,"5302140494",1004,hamlet,0,Indiranagar
78.8201451,17.9791413,37923,"5302140497",1004,hamlet,0,Giraipalle
78.7888813,17.9294159,37925,"5302140771",1004,hamlet,0,Wadderawada
78.7940955,17.9301917,37926,"5302140772",1004,hamlet,0,Konaipalle
78.8054251,17.9270272,37927,"5302140773",1003,village,0,Mathapalle
78.7937736,17.9184115,37928,"5302140774",1004,hamlet,0,Kashinagar
78.7865639,17.9090808,37929,"5302140775",1003,village,0,Mangole
78.8035369,17.9078761,37930,"5302140784",1004,hamlet,0,Madinipur
78.8766217,17.9058241,37931,"5302140785",1003,village,0,Ainapur
78.8841104,17.9130622,37932,"5302140786",1003,village,0,Rasulabad
78.8465595,17.900893,37933,"5302140787",1003,village,0,Thapaspalle
78.816669,17.8870076,37934,"5302140789",1003,village,0,Bobbaipally
78.8316679,17.8965079,37935,"5302140790",1004,hamlet,0,Kakulagadda
78.8364959,17.8579928,37936,"5302140791",1004,hamlet,0,Ananthaigudem
78.8156175,17.8586208,37937,"5302140792",1004,hamlet,0,Yellaiguda
78.8130909,17.8719672,37938,"5302140793",1003,village,0,Chinna Kistapur
78.7714147,17.8497362,37939,"5302140794",1003,village,0,Rayavaram
78.7924647,17.8612401,37940,"5302140795",1003,village,0,Venkatapur
78.7613296,17.8650133,37941,"5302140796",1003,village,0,Kodakondla
78.7397432,17.8608776,37942,"5302140797",1003,village,0,Rimmanguda
78.746835,17.8426079,37943,"5302140798",1003,village,0,Datarpalle
78.7358379,17.83121,37944,"5302140799",1003,village,0,Konapur
78.7391853,17.8221198,37945,"5302140800",1003,village,0,Akaram
78.7204742,17.8176052,37946,"5302140801",1003,village,0,Srigiripalle
78.7049711,17.8353464,37947,"5302140802",1003,village,0,Thimmakkapalle
78.7058079,17.831496,37948,"5302140803",1003,village,0,Kodandaramunipalle
78.7010872,17.8333957,37949,"5302140804",1003,village,0,Pragnapur
78.6993384,17.818361,37950,"5302140805",1004,hamlet,0,Gundannapalle
78.6839318,17.8256742,37951,"5302140806",1003,village,0,Mutrajpalle
78.6631822,17.8196276,37952,"5302140807",1004,hamlet,0,Sangapur
78.7069773,17.7825261,37953,"5302140808",1003,village,0,Ippalaguda
78.6945104,17.7918839,37954,"5302140809",1003,village,0,Pathuru
78.6533546,17.7838133,37955,"5302140957",1003,village,0,Kondaipalle
78.6392784,17.7936614,37956,"5302140958",1003,village,0,Maktha(Chandakhan)
78.6345792,17.7882471,37957,"5302140959",1003,village,0,Chowdharpally
78.6296653,17.8029983,37958,"5302140960",1003,village,0,Mylaram
78.6184215,17.7891869,37959,"5302140961",1003,village,0,Sheropally
78.6006975,17.7879815,37960,"5302140962",1003,village,0,Guntipally
78.5970926,17.7964911,37961,"5302140963",1003,village,0,Govindapur
78.5863423,17.8132436,37962,"5302140971",1004,hamlet,0,Malapally
78.5916638,17.8060014,37963,"5302140972",1004,hamlet,0,Ramsagarpally
78.5983372,17.8148371,37964,"5302140973",1003,village,0,Nemtur
78.8616335,17.9479727,37965,"5302162639",1004,hamlet,0,Sarlapally
78.8530612,17.966303,37966,"5302162654",1004,hamlet,0,Wadderawada
78.9025855,18.006366,37967,"5302162655",1004,hamlet,0,Perumandla Nagar
78.9120054,18.0330764,37968,"5302162671",1003,village,0,Darga
78.8827586,18.0546009,37969,"5302162672",1003,village,0,Nacharpalle
78.8991093,18.0572734,37970,"5302162673",1003,village,0,Bakri Chepyal
78.9192152,18.0010602,37971,"5302162683",1003,village,0,Ankireddipalle
78.8641119,18.0581506,37972,"5302162693",1004,hamlet,0,Gandhigram(B.C Colony)
78.843019,18.0672287,37973,"5302162694",1004,hamlet,0,Kistasagar
78.847965,18.0546213,37974,"5302162696",1004,hamlet,0,Bathrampally
78.2027972,9.0295117,37975,"5302375900",1003,village,0,Puliyangulam
78.198688,9.0226561,37976,"5302375901",1003,village,0,Kechilapuram
78.2045674,9.0226879,37977,"5302375902",1003,village,0,Ramanathapuram
78.2071102,9.0207594,37978,"5302375903",1003,village,0,Ramachandrapuram
78.1959414,8.9902942,37979,"5302375904",1003,village,0,Panaiyur
78.1926611,9.0031906,37980,"5302375905",1003,village,0,Kulattur
78.7361276,18.0190483,37981,"5302859954",1004,hamlet,0,Thukkapur X Road
78.7437129,18.0123961,37982,"5302859955",1003,village,0,Thukkapur
78.7733888,18.0247311,37983,"5302859956",1004,hamlet,0,
78.7632608,18.0289344,37984,"5302859957",1003,village,0,Yellareddipeta
78.7488413,18.046277,37985,"5302859958",1003,village,0,Ghanapur
78.7335205,18.0564778,37986,"5302859959",1003,village,0,
78.6891139,18.1191688,37987,"5302859960",1004,hamlet,0,Dharmaram
78.6887061,18.1229109,37988,"5302859961",1004,hamlet,0,
78.6687934,18.1344123,37989,"5302859962",1003,village,0,Habshipur
78.6755204,18.0971219,37990,"5302859970",1004,hamlet,0,
78.8057041,18.1040666,37991,"5302861478",1004,hamlet,0,Burugupalle
78.7747192,18.1077174,37992,"5302861479",1003,village,0,Irkode
78.7718653,18.0778158,37993,"5302861480",1003,village,0,Venkatapur
78.7577033,18.077571,37994,"5302861481",1003,village,0,Bussapur
78.7151474,18.0707782,37995,"5302861498",1004,hamlet,0,Chinna Muthyampet
78.7275875,18.0750314,37996,"5302861499",1004,hamlet,0,Govardhanagiri
78.7303448,18.0895139,37997,"5302861500",1004,hamlet,0,Vardharajpalle
78.7146592,18.1002527,37998,"5302861501",1003,village,0,Kondapur
78.7177706,18.1067792,37999,"5302861502",1003,village,0,Padmanabhapally
78.7233495,18.1154469,38000,"5302861503",1003,village,0,Thimmapur
78.7546992,18.121096,38001,"5302861504",1003,village,0,Tornal
78.7471032,18.1439962,38002,"5302861505",1003,village,0,Appanpalle
78.8035154,18.1306398,38003,"5302861506",1003,village,0,Gundavallikhurd
78.7751055,18.1310273,38004,"5302861507",1003,village,0,Rampur
78.7722731,18.1497157,38005,"5302861508",1003,village,0,Raorukal
78.7689203,18.1598544,38006,"5302861509",1004,hamlet,0,Indragudem
78.6334634,18.1856495,38007,"5302861510",1003,village,0,Ramakkapet
78.6479258,18.1748447,38008,"5302861511",1003,village,0,Lachapet
78.6657035,18.1737336,38009,"5302861512",1002,town,0,Dubbak
78.7054539,18.1465451,38010,"5302861513",1003,village,0,Pedda Gundavelly
78.7346256,18.1625202,38011,"5302861514",1003,village,0,Hasan Mirapur
78.7345397,18.1846608,38012,"5302861515",1003,village,0,Chinta Madaka
78.7031257,18.1824336,38013,"5302861516",1003,village,0,Balwanthapur
78.7137043,18.1918875,38014,"5302861517",1004,hamlet,0,Padmashali Gadda
78.6899722,18.1958218,38015,"5302861518",1003,village,0,Challapur
78.6674308,18.2564149,38016,"5302861519",1003,village,0,Cheekod
78.5960653,18.2477873,38017,"5302861570",1004,hamlet,0,Venkatagiri Thanda
78.5937345,18.2338351,38018,"5302861572",1004,hamlet,0,Tekula Thanda
78.5952687,18.2382575,38019,"5302861573",1003,village,0,Shilaji Nagar
78.5911649,18.2097694,38020,"5302861574",1003,village,0,Gosanpalli
78.5506367,18.2121695,38021,"5302861575",1003,village,0,Malkapur
78.6063623,18.2236447,38022,"5302861576",1003,village,0,Gambheerpur
78.6072743,18.2009892,38023,"5302861577",1003,village,0,Raghottampally
78.6384201,18.2268649,38024,"5302861578",1003,village,0,Achumaipalle
78.6461448,18.2170817,38025,"5302861579",1003,village,0,Kammarpalle
78.6189365,18.2256828,38026,"5302861580",1003,village,0,Potharam
78.6342573,18.2100294,38027,"5302861581",1003,village,0,Cheekode
78.6207389,18.2154104,38028,"5302861582",1003,village,0,Arepalle
78.5978436,18.1906644,38029,"5302861583",1003,village,0,Akaram
78.5428047,18.188738,38030,"5302861584",1003,village,0,Siri Bibipet
78.5475254,18.1901853,38031,"5302861585",1003,village,0,Tujalpur
