"X","Y","fid","osm_id","code","fclass","population","name"
"77.7819987","12.8424744","6485","1877813035","1004","hamlet","0","Boorakunte"
"77.7465099","12.7512427","6486","1877813108","1003","village","0","Mayasandra"
"77.6998652","12.6948991","6487","1877813247","1003","village","0","Hompalaghatta"
"77.766341","12.7638016","6488","1877813554","1003","village","0","Are Halli"
"77.6909817","12.6920103","6489","1877813620","1003","village","0","Telagarahalli"
"77.7305926","12.7528354","6490","1877813750","1003","village","0","Shettihalli"
"77.6797164","12.7210223","6491","1877813785","1003","village","0","Gowrenahalli"
"77.7777758","12.7909618","6492","1877813842","1003","village","0","Indlabele"
"77.752579","12.7662516","6493","1877813900","1003","village","0","Manchanahalli"
"77.725314","12.6899567","6494","1877813923","1003","village","0","Guddanahalli"
"77.5127735","12.8206533","6495","1877836592","1003","village","0","Udayapura"
"77.504685","12.7724626","6496","1877843983","1003","village","0","Somanahalli"
"77.5082445","12.8016986","6497","1877843986","1003","village","0","Kaggalipura"
"77.4861026","12.7283892","6498","1877855516","1003","village","0","Kaggalahalli"
"77.4856295","12.7542986","6499","1877855517","1004","hamlet","0","Bolare"
"77.4280559","12.4981748","6502","1879448398","1003","village","0","Thigalara Hosalli"
"77.4193226","12.4823787","6503","1879448403","1003","village","0","Hulibele"
"77.3997994","12.4511407","6504","1879448416","1003","village","0","Marale"
"77.4182927","12.3618656","6505","1879469348","1004","hamlet","0","Vadake katte"
"77.3963672","12.4193122","6506","1879469484","1003","village","0","Mahimanahalli"
"77.4078256","12.4298317","6507","1879469503","1003","village","0","Chikkagowdanadoddi"
"77.3888141","12.4007428","6508","1879469506","1003","village","0","Alahalli"
"77.4090455","12.3693064","6509","1879469525","1003","village","0","Heligehalli"
"77.4205457","12.3562901","6510","1879469527","1003","village","0","Haroshivanahalli"
"77.4117674","12.4369981","6511","1879469595","1003","village","0","Maralebekuppe"
"77.4062807","12.4218247","6512","1879469626","1004","hamlet","0","Krishnayyanadoddi"
"77.4029629","12.41694","6513","1879469627","1004","hamlet","0","Kapanigaudanadoddi"
"77.3982126","12.3878329","6514","1879469647","1003","village","0","Uyyamballi"
"77.4058944","12.3156433","6515","1879486107","1004","hamlet","0","Kuppedoddi"
"77.7199873","13.4056915","6518","1882499901","1003","village","0","Jadalatimmanahalli"
"77.703379","13.4083841","6519","1882499902","1003","village","0","Bandahalli"
"77.6994737","13.3956921","6520","1882499903","1004","hamlet","0","Vishweshwaranagara"
"77.7205452","13.4160652","6521","1882499904","1003","village","0","Kandavara"
"77.713035","13.3935223","6522","1882499905","1003","village","0","Arasanahalli"
"77.6925214","13.4070065","6523","1882499908","1004","hamlet","0","Chigatenahalli"
"77.710739","13.3839826","6524","1882499911","1003","village","0","Kuppahalli"
"77.718055","13.3727089","6525","1882499914","1003","village","0","Devishettihalli"
"77.6851432","13.3830631","6526","1882499915","1003","village","0","Sultanapete"
"77.7091297","13.4016828","6527","1882499916","1003","village","0","Tirnahalli"
"77.7221749","13.3693666","6528","1882499921","1003","village","0","Yaluvahalli"
"77.8000225","13.1843135","6529","1883683099","1003","village","0","Sulibele"
"77.7546073","13.1489323","6530","1883718431","1004","hamlet","0","Chowdappanahalli"
"77.782041","13.1499855","6531","1883718446","1003","village","0","Kammasandra"
"77.7648319","13.1523257","6532","1883718456","1003","village","0","Gangavara Chaudappanahalli"
"77.7756037","13.1345227","6533","1883718462","1003","village","0","Hasigala"
"77.7762788","13.1080057","6534","1883718464","1003","village","0","Lakkondahalli"
"77.7761186","13.1016338","6535","1883718481","1003","village","0","Alappanahalli"
"77.7370228","13.0816555","6536","1883718496","1003","village","0","Mandur"
"77.7929664","13.0924523","6537","1883718501","1003","village","0","Kumbalahalli"
"77.781011","13.0894702","6538","1883718506","1003","village","0","Upparahalli"
"77.7311552","13.2314551","6539","1883718553","1003","village","0","Southe Gowdanahalli"
"77.7493845","13.2126844","6540","1883718586","1003","village","0","Channahalli"
"77.7634608","13.1912308","6541","1883718646","1003","village","0","Nalluru"
"77.7428185","13.2287908","6542","1883718651","1003","village","0","Budihala"
"77.7566587","13.1823727","6543","1883718698","1004","hamlet","0","Jonnahalli"
"77.7691567","13.1696824","6544","1883718784","1003","village","0","Somattanahalli"
"77.7947246","13.16944","6545","1883718812","1003","village","0","Attibele"
"77.7603494","13.1739112","6546","1883718837","1004","hamlet","0","Nagenahalli"
"77.6976986","13.4007625","6547","1883718843","1004","hamlet","0","Satya Sai Grama"
"77.7591049","13.2184509","6548","1883718851","1004","hamlet","0","Haralur"
"77.791978","13.1564639","6549","1883718854","1003","village","0","Yanagunte"
"76.470278","13.1910316","6552","1885090449","1003","village","0","Pujaripalya"
"76.4681108","13.1939773","6553","1885090675","1003","village","0","Narasikatte"
"75.7518458","11.6663994","6554","1887749100","1003","village","0","Thaleekkara"
"75.3161341","13.5981399","6555","1887763599","1003","village","0","Kuppalli"
"75.3174068","13.5894593","6556","1887782286","1003","village","0","Hirekodige"
"78.5744935","11.6056296","6561","1888222778","1003","village","0","Narasingapuram"
"76.3624374","11.5332079","6565","1888242671","1003","village","0","Nelliyalam"
"74.4945881","14.435588","6566","1888378428","1003","village","0","Basavankeri"
"74.5496945","14.5680295","6568","1888420735","1003","village","0","Bhandargadde"
"74.5571359","14.5710275","6569","1888421720","1003","village","0","Holebail"
"75.7854509","11.6802066","6571","1889339118","1003","village","0","Moonam Kai"
"75.7965246","11.6895759","6572","1889339121","1004","hamlet","0","Pattiyad"
"75.8115134","11.6993018","6573","1889339125","1004","hamlet","0","Chappenthottam"
"75.8154648","11.6924109","6574","1889339126","1003","village","0","Kayalvattam"
"75.6017525","13.9111783","6576","1889477373","1003","village","0","Harige"
"75.5649526","13.8754414","6577","1889477381","1003","village","0","Matturu"
"75.6339283","13.7336919","6578","1889481809","1003","village","0","Shankaraghatta"
"75.6430427","13.7327523","6579","1889491003","1003","village","0","Tavaraghatta"
"75.5607676","13.8794985","6580","1889491038","1003","village","0","Hosahalli"
"74.5598169","14.5786094","6581","1890842669","1003","village","0","Yana"
"77.4579948","13.202471","6583","1894252814","1003","village","0","Madure"
"75.2361592","13.8862397","6584","1895752889","1003","village","0","Gartikere"
"75.234487","13.874547","6585","1895752911","1003","village","0","Hunchadakatte"
"75.2073232","13.8623557","6586","1895752947","1003","village","0","Humcha"
"75.2684347","13.9338737","6587","1895768849","1003","village","0","Heddaripura"
"75.2727208","13.9545012","6588","1895769166","1003","village","0","Mugudti"
"75.2339636","13.8301698","6589","1895821086","1003","village","0","Hadigallu"
"75.5118018","13.8360489","6590","1896125124","1003","village","0","Sakrebailu"
"75.54173","13.8538156","6591","1896127861","1003","village","0","Gajanuru"
"78.0354983","13.3583879","6593","1896337439","1003","village","0","Chinnasandra"
"77.9867895","13.3473859","6594","1896337440","1002","town","0","Kaivara"
"75.2671068","13.6708097","6595","1897643220","1003","village","0","Sulugodu"
"75.2124409","13.7108612","6596","1897826907","1004","hamlet","0","Honnakotige"
"75.2007733","13.712125","6597","1897826929","1003","village","0","Jittekoppa"
"75.2194709","13.7071766","6598","1897834912","1003","village","0","Bobbi"
"75.2539615","13.704688","6599","1897854432","1003","village","0","Kallahalla"
"75.2286698","13.7153615","6600","1897854445","1003","village","0","Sankadahole"
"75.224602","13.7350807","6601","1897854453","1003","village","0","Sarala"
"75.1856874","13.8008136","6602","1897881074","1003","village","0","Nonaburu"
"75.1629434","13.8098989","6603","1897881169","1003","village","0","Aralasurali"
"75.5604397","13.9503547","6612","1906768727","1004","hamlet","0","Police Chowki"
"77.1442219","16.4693278","6615","1908132061","1003","village","0","Googal"
"75.4558942","13.742552","6616","1909529794","1003","village","0","Mandagadde"
"75.3076538","13.7523964","6617","1909561734","1003","village","0","Kukke"
"75.7460992","13.3705193","6641","1913488947","1003","village","0","Kaimara"
"75.7420494","13.4293007","6642","1913490682","1003","village","0","Attigundi"
"76.0973177","14.3786516","6678","1927100210","1003","village","0","Hebbalu"
"74.9974782","13.100783","6692","1930275474","1003","village","0","Bannadka"
"74.9961914","13.1281264","6693","1930275508","1003","village","0","Belvai"
"74.9960022","13.0833117","6694","1930275513","1003","village","0","Alangar"
"74.994977","13.1182985","6695","1930275514","1003","village","0","Kesaragadde"
"74.9831538","13.2699323","6697","1930306023","1003","village","0","Mururu"
"74.9835615","13.2914165","6698","1930306065","1003","village","0","Nellikatte"
"75.0000195","13.3217888","6699","1930306092","1003","village","0","Ajekara"
"75.003662","13.395931","6700","1930311401","1003","village","0","Varanga"
"74.9924379","13.4205152","6701","1930311416","1003","village","0","Mudradi"
"75.0102763","13.3616668","6702","1930311419","1003","village","0","Muniyal"
"76.9130192","11.519748","6709","1933912375","1004","hamlet","0","Gandhinagar"
"75.7543442","12.9183187","6809","1973804773","1003","village","0","Donigal"
"76.3610745","13.2784073","6810","1976844252","1004","hamlet","0","Konehalli"
"78.3647649","12.3323455","6814","1983637846","1003","village","0","Pochampalli"
"75.1269652","13.7177176","6815","1983922551","1003","village","0","Kavaledurga"
"75.2700807","13.5587155","6816","1984041671","1003","village","0","Bhandigadi"
"75.2399589","13.5772385","6817","1984042624","1003","village","0","Halmatthuru"
"75.0388457","12.8659143","6818","1984402372","1003","village","0","Nandavara"
"74.7254483","14.5239402","6827","1988038069","1003","village","0","Balavalli"
"74.6973331","13.5886831","6830","1990717815","1003","village","0","Koteshwara"
"74.7049501","13.5235898","6831","1990717820","1003","village","0","Kota"
"74.6986799","13.5626824","6832","1990717848","1003","village","0","Kumbhashi"
"74.6927643","13.5773932","6833","1990717917","1003","village","0","Bijadi"
"74.6967307","13.6774105","6834","1990744366","1003","village","0","Hemmadi"
"74.6520586","13.6899769","6835","1990744367","1003","village","0","Trasi"
"74.8292508","14.1731954","6878","1996625203","1003","village","0","Linganamakki"
"74.7290894","13.3158342","6881","1998408598","1003","village","0","Kutvadi"
"74.7473067","13.3167157","6882","1998408608","1003","village","0","Bailuru"
"74.7209991","13.3371158","6884","1998410215","1003","village","0","Kidiyuru"
"76.0063045","11.7584401","6886","2000159644","1003","village","0","Dwaraka"
"74.1763911","15.6804521","6889","2012351362","1004","hamlet","0","Chowki"
"74.1731529","15.6698866","6890","2012351363","1003","village","0","Surla"
"74.1008588","15.6721804","6891","2012372082","1004","hamlet","0","Sada"
"74.1014114","15.677273","6892","2012373004","1003","village","0","Talewadi - Mangeli"
"74.3310573","15.8098436","6895","2017649957","1003","village","0","Hajagoli"
"74.3543388","15.8012134","6896","2017650000","1003","village","0","Tudiye"
"74.2520292","15.7660384","6897","2017652650","1003","village","0","Kolik"
"76.7031099","12.9679343","6901","2021827911","1004","hamlet","0","Devihalli"
"76.5751134","12.4595816","6936","2061055325","1003","village","0","Hosakannambadi"
"74.8320821","13.0587397","6937","2061058696","1003","village","0","Padmannur"
"74.778277","13.1091716","6938","2061058741","1003","village","0","Hejamady"
"74.8219981","13.0458831","6939","2061058772","1003","village","0","Pakshikere"
"74.7768318","13.3035443","6940","2061058773","1003","village","0","Kalmanje"
"78.2870012","14.8149942","6941","2062017043","1003","village","0","Gandikota"
"76.6553609","12.3051828","6943","2068274800","1001","city","887446","Mysuru"
"75.0205674","15.2128872","6944","2069991866","1003","village","0","Ramanala"
"75.0356736","15.2512266","6945","2069991879","1003","village","0","Ugginakeri"
"75.0460591","15.2646431","6946","2069991888","1003","village","0","Kadanakoppa"
"75.0954096","15.3091821","6948","2069991897","1003","village","0","Anchatageri"
"74.9888449","15.1806661","6949","2069991967","1003","village","0","Madaki Honnalli"
"75.0416818","15.2285381","6950","2069992003","1003","village","0","Kamadhenu"
"75.0315966","15.2195088","6951","2069992045","1003","village","0","Harogeri"
"74.9911505","15.2931873","6955","2076486339","1003","village","0","Yammatti"
"74.9912792","15.3084628","6956","2076486341","1003","village","0","Gambhyapura"
"74.9671115","15.263236","6957","2076486343","1003","village","0",""
"74.9973303","15.3219149","6958","2076486344","1003","village","0","Jammihal"
"74.9643509","15.1958249","6959","2076486345","1003","village","0","Hulaginakatti"
"74.9616708","15.2350183","6960","2076486348","1003","village","0","Hullambi"
"74.9609939","15.2104793","6961","2076486351","1003","village","0","Tumarikoppa"
"74.9005045","12.9169819","6974","2091014139","1003","village","0","Vamanjoor"
"75.8660368","14.9018302","6975","2092557685","1003","village","0","Chikka Kolachi"
"75.9969514","14.8592265","6976","2092557687","1003","village","0","Kodihalli"
"76.0148166","14.8734535","6977","2092557689","1003","village","0","Kanivehalli"
"76.0440761","14.9380419","6978","2092557690","1003","village","0","Talakallu"
"75.8454394","14.8456038","6980","2095456622","1003","village","0","Harakanalu"
"75.8823794","14.814125","6981","2095456624","1003","village","0","Hulikatti"
"75.9227712","14.7108846","6982","2095456625","1003","village","0","Machihalli"
"75.9160926","14.872631","6983","2095456626","1003","village","0","Madlageri"
"76.151077","14.9736914","6984","2095456627","1003","village","0","Nellukudri"
"75.8961869","14.7342556","6985","2095456628","1003","village","0","Nilagunda"
"75.838953","14.696105","6986","2095456629","1003","village","0","yarabalu"
"76.0849242","14.5872658","6988","2098110861","1003","village","0","Anajigere"
"76.1534708","14.8537735","6989","2098110862","1003","village","0","Baliganuru"
"76.0573856","14.6067682","6990","2098110863","1003","village","0","Daggi Basapura"
"76.1139542","14.5882633","6991","2098110864","1003","village","0","Jambagi Tumbigere"
"76.0428445","14.6165936","6992","2098110865","1003","village","0","Kammattahalli"
"76.0065468","14.6549223","6993","2098110866","1003","village","0","Kyarakatti"
"76.074803","14.7660608","6994","2098110867","1003","village","0","Muttigi"
"76.1431816","14.6379248","6995","2098110868","1003","village","0","Siddayyanakote"
"76.0532867","14.5605464","6996","2098110869","1003","village","0","Uchchangidurga"
"76.2327083","14.422872","6998","2100380270","1003","village","0","Kalagere"
"76.5294614","14.8029096","6999","2103315082","1003","village","0","Belligatta"
"76.5407656","14.8323334","7000","2103315092","1003","village","0",""
"76.6150379","14.7246137","7001","2103315094","1003","village","0",""
"76.565532","14.9324593","7002","2103315105","1003","village","0","Bommaghatta"
"76.4244386","14.8745655","7004","2106184954","1003","village","0","Ammanakeri"
"76.4370825","14.7651797","7005","2106184956","1003","village","0","Banavikallu"
"76.2953808","15.0168259","7006","2106184960","1003","village","0",""
"76.2765062","15.112874","7007","2106184964","1003","village","0","Hampapattana"
"76.3090532","14.9888059","7008","2106184968","1003","village","0","Hosakere"
"76.4513358","14.968396","7009","2106184971","1003","village","0","Jogikallu"
"76.3316228","14.706251","7010","2106184974","1003","village","0","Mangalapura"
"76.3246938","14.9867822","7011","2106184975","1003","village","0",""
"76.2730704","15.0079122","7012","2106184976","1003","village","0",""
"76.1691285","15.1193739","7013","2106185404","1003","village","0",""
"75.5308312","12.8289776","7014","2110811661","1003","village","0","Shiradi"
"75.4997471","12.830882","7015","2110811664","1003","village","0","Udane"
"76.7495694","14.6382541","7016","2111254105","1003","village","0","Konasagara"
"76.7575697","14.7938535","7017","2111254106","1003","village","0","Nagasamudra"
"76.8367572","14.7760159","7018","2111304541","1003","village","0","Pallepalli"
"76.8337289","14.8532153","7019","2111304542","1003","village","0",""
"74.4897216","15.5377748","7020","2112078557","1003","village","0","Gunji"
"76.3997201","15.3530039","7022","2115400201","1003","village","0","Basapura"
"76.3382209","15.3086525","7023","2115400258","1003","village","0","Hulagi"
"76.3480385","15.3385679","7024","2115400307","1003","village","0","Shivapura"
"76.4172475","15.3517654","7025","2115400325","1004","hamlet","0","Tirumalapura"
"75.9155273","13.0603751","7026","2120922869","1003","village","0","Keraluru"
"75.8764091","12.9774411","7027","2120951016","1003","village","0","Belagodu"
"75.8990714","12.9613082","7028","2120951020","1003","village","0","Lakshmipura"
"75.8667035","12.9846972","7029","2120951021","1003","village","0","Kudanahalli"
"75.9064099","13.0632586","7030","2120951022","1003","village","0","Lakkenahalli"
"77.6100594","17.7663973","7032","2121517914","1003","village","0","Rejantal"
"77.4722025","17.7136824","7033","2121614242","1003","village","0","Rajagira"
"77.4565698","17.7420449","7034","2121614243","1003","village","0","Tadapalli"
"75.1526264","15.7559772","7035","2122126726","1003","village","0","Yellamagudda"
"76.7269477","12.9724211","7037","2122607393","1003","village","0","Javaranahalli"
"77.2188946","18.1259574","7038","2122981988","1003","village","0","Donagapura"
"77.3075855","17.9434209","7039","2122981989","1003","village","0","Janti"
"77.0490713","18.0639913","7040","2122982278","1003","village","0","Sayagaon"
"76.0994175","12.6085122","7043","2123936194","1003","village","0","Shiradanahalli"
"76.142483","12.6105444","7044","2123936202","1003","village","0","Kananakoppalu"
"76.1605718","12.6078641","7045","2123936214","1003","village","0","Kalenahalli"
"76.1444142","12.6173917","7046","2123936225","1003","village","0","Garudanakoppalu"
"76.1190727","12.621076","7047","2123936232","1003","village","0","Bydrakoppalu"
"76.171644","12.5978953","7048","2123936236","1003","village","0","Honnenahalli"
"76.1569906","12.6192124","7049","2123936247","1003","village","0","Yachanakuppe"
"76.1839414","12.5993821","7050","2123936255","1003","village","0","Budanuru"
"76.1212067","12.6168169","7051","2123936260","1003","village","0","Basavapatna"
"76.0938385","12.6133703","7052","2123936261","1003","village","0","Upparakoppalu"
"76.1131677","12.6109653","7053","2123936274","1003","village","0","Mule Hosahalli"
"76.0837319","12.6039681","7054","2123948233","1003","village","0","Mallirajapattana"
"76.0419088","12.6193192","7055","2123948240","1003","village","0","Ullenahalli"
"76.0136532","12.6127043","7056","2123948264","1003","village","0","Siddapura"
"76.0378983","12.6122824","7057","2123948290","1003","village","0","Saraguru"
"76.0642247","12.6291605","7058","2123948472","1003","village","0","Vadavanahosahalli"
"75.9863682","12.6156893","7059","2123948592","1003","village","0","Kurubara Abburu"
"76.0739236","12.6243425","7060","2123948621","1003","village","0","Kudaluru"
"75.9564482","12.6070683","7061","2123956108","1003","village","0","Bellame"
"75.974301","12.6063134","7062","2123956109","1003","village","0","Bannur"
"75.9649982","12.6175298","7063","2123956110","1003","village","0","Hodenuru"
"75.9507061","12.6093079","7064","2123956112","1003","village","0","Bettagalale"
"75.8814204","12.591594","7065","2123965895","1003","village","0","Tannehalla"
"75.8591044","12.5951729","7066","2123965902","1003","village","0","Masagodu"
"75.9139415","12.5948632","7067","2123965908","1003","village","0","Gonimaruru"
"75.8906901","12.5902098","7068","2123965914","1003","village","0","Abburkatte"
"75.8409512","12.6058737","7069","2123969135","1004","hamlet","0","Alekatte"
"76.0804714","12.7131059","7075","2125051221","1004","hamlet","0","Dasanapura"
"76.0962642","12.727047","7076","2125051229","1003","village","0","Shyanboganahalli"
"76.0732401","12.7155768","7077","2125051244","1003","village","0","Somanahalli"
"76.0817352","12.6920038","7078","2125051246","1003","village","0","Doddamagge"
"76.08472","12.7279889","7079","2125051250","1003","village","0","Madihalli"
"76.064612","12.7061125","7080","2125051262","1003","village","0","Madike Hosahalli"
"76.0505378","12.6744565","7081","2125051263","1003","village","0","Kabligere"
"76.0869816","12.6545032","7082","2125051266","1003","village","0","Mugaluru"
"76.0806624","12.7005864","7083","2125051269","1003","village","0","Baraguru"
"76.064612","12.6997072","7084","2125051301","1003","village","0","Kaniyaru"
"76.0548702","12.6909854","7085","2125051303","1003","village","0","Bettadahalli"
"76.0874108","12.6712894","7086","2125051304","1003","village","0","Nilavagilu"
"76.0543155","12.6665006","7087","2125051306","1003","village","0","Maggekavalu"
"76.0762228","12.7324051","7088","2125051311","1003","village","0","Mokali"
"76.059357","12.8059844","7089","2125070717","1003","village","0","Vaddarahalli"
"76.0674015","12.8585367","7090","2125070719","1003","village","0","Padumanahalli"
"76.0614384","12.884667","7091","2125070725","1003","village","0","Bommenahalli"
"75.9808498","12.8881132","7092","2125070726","1003","village","0","Honnenahalli"
"76.0203287","12.8846451","7093","2125070728","1003","village","0","Shettyhalli"
"76.0939253","12.9527219","7094","2125070730","1003","village","0","Hanumantapura"
"76.0935176","12.9858647","7095","2125070734","1003","village","0","Bittagaudanahalli"
"76.0826386","12.9235494","7096","2125070737","1003","village","0","Ontimane"
"76.0791131","12.8366518","7097","2125070738","1003","village","0","Uduvare"
"76.046182","12.7769811","7098","2125070746","1003","village","0","Shambhunathapura"
"76.0801281","12.9682379","7099","2125070748","1003","village","0","Marigudikoppalu"
"76.1007274","12.9657286","7100","2125070749","1003","village","0","Kokkanaghatta"
"76.1029376","12.9452783","7101","2125070754","1003","village","0","Pirumenahalli"
"76.0658136","12.8753555","7102","2125070765","1003","village","0","Anjaneyapura"
"76.093537","12.9022987","7103","2125070768","1004","hamlet","0","Hulihalli"
"76.0548938","12.7859165","7104","2125070769","1003","village","0","Ankanayakanahalli"
"76.0664166","12.8801907","7105","2125070770","1004","hamlet","0","Kodaramanahalli"
"77.7364019","13.2134815","7106","2126334767","1003","village","0","Agalukote"
"77.7264456","13.2197274","7107","2126334768","1003","village","0","Rayasandra"
"77.7357249","13.1665084","7108","2126334771","1003","village","0","Bhattara Marenahalli"
"77.7444271","13.1890813","7109","2126334780","1004","hamlet","0","Baladimmanahalli"
"77.7383331","13.1551717","7110","2126334784","1004","hamlet","0","Kondenahalli"
"77.7544907","13.2025341","7111","2126334789","1003","village","0","Chikka Hosahalli"
"77.7462091","13.1820919","7112","2126334795","1003","village","0","Ramanahalli"
"77.7141996","13.2130231","7113","2126334800","1003","village","0","Anneshvara"
"77.7376035","13.1696095","7114","2126334809","1004","hamlet","0","Dasarahalli Kavade"
"77.7540187","13.1896244","7115","2126334813","1003","village","0","Reddihalli"
"77.7126448","13.2244517","7116","2126334814","1003","village","0","Baichapura"
"77.7492132","13.197725","7117","2126334817","1003","village","0","Dodda Hosahalli"
"77.7449217","13.159032","7118","2126334824","1003","village","0","Kaggalahalli"
"77.7409295","13.1992334","7119","2126334825","1003","village","0","Bettakote"
"77.7027166","13.2172834","7120","2126334829","1003","village","0","Yerrappanahalli"
"77.7620009","13.185655","7121","2126334834","1003","village","0","Mallenahalli"
"77.7501562","13.0929065","7122","2126355298","1003","village","0","Hancharahalli"
"77.7353505","13.0958449","7123","2126355299","1003","village","0","Kattugollahalli"
"77.7238781","13.1617626","7124","2126355300","1003","village","0","Singahalli"
"77.7502432","13.1018587","7125","2126355301","1003","village","0","Jyotipura"
"77.7172842","13.1548531","7126","2126355302","1004","hamlet","0","Arebinnamangala"
"77.7530531","13.1109329","7127","2126355303","1004","hamlet","0","Thirumenahalli"
"77.702781","13.1442645","7128","2126355304","1004","hamlet","0","Mahadeva Kodigehalli"
"77.7505854","13.120944","7129","2126355305","1003","village","0","Handrahalli"
"77.7473882","13.1237652","7130","2126355306","1004","hamlet","0","Hittarahalli"
"77.7260747","13.1413715","7131","2126355307","1003","village","0","Manchappanahalli"
"77.7206079","13.0278454","7132","2126383119","1003","village","0","Medahalli"
"77.7564648","13.0585572","7133","2126383121","1004","hamlet","0","Nimbekaipura"
"77.7478367","13.0392632","7134","2126383122","1003","village","0","Bandapura"
"77.7465943","13.0742536","7135","2126383124","1003","village","0","Bommenahalli"
"77.7561532","13.0772988","7136","2126383129","1004","hamlet","0","Lagumenahalli"
"77.7640608","13.0518055","7137","2126383131","1003","village","0","Kattamanallur"
"77.7376035","13.0244206","7138","2126383132","1004","hamlet","0","Veeranahalli"
"77.7469162","13.0238561","7139","2126383134","1003","village","0","Doddabanahalli"
"77.7592543","13.0682966","7140","2126383136","1003","village","0","Bendiganahalli"
"77.7427748","13.0309211","7141","2126383139","1003","village","0","Bidare Agrahara"
"77.7828792","12.9451546","7142","2126388225","1004","hamlet","0","Kotur"
"77.7861837","12.9372277","7143","2126388226","1003","village","0","Mutsandra"
"77.7969984","12.9304518","7144","2126388227","1003","village","0","Bellikere"
"76.8680684","16.4494161","7145","2126704553","1003","village","0","Anjala"
"76.6967552","16.1664963","7146","2126704559","1003","village","0","Hire Naganura"
"76.7678184","16.3450511","7147","2126704572","1003","village","0","Hosura Siddapura"
"77.0004323","16.4276195","7148","2126704576","1003","village","0","Jerabandi"
"77.0398766","16.2207786","7149","2126704580","1003","village","0",""
"77.8102372","12.9101668","7150","2127078557","1003","village","0","Kuguru"
"77.7555189","12.9097581","7151","2127078559","1003","village","0","Ramanayakanahalli"
"77.8116208","12.9228929","7152","2127078560","1004","hamlet","0","Madappanahalli"
"77.7765251","12.9117656","7153","2127078561","1003","village","0","Neriga"
"77.7651761","12.914559","7154","2127078562","1003","village","0","Katriguppe"
"76.290476","13.6256771","7163","2130279149","1003","village","0","Belaguru"
"76.3842257","13.625552","7164","2130279191","1003","village","0","Mailarapura"
"76.3954469","13.6546183","7165","2130279210","1003","village","0","Neralakere"
"75.9629604","13.6165947","7166","2130809598","1003","village","0","Galihalli"
"76.0007799","13.5854015","7167","2130809613","1003","village","0","Byagadehalli"
"76.0184496","13.5708299","7168","2130809719","1003","village","0","Turuvanahalli"
"76.0221403","13.5986638","7169","2130809870","1003","village","0","Sigehadlu"
"75.9936437","13.5280182","7170","2130809939","1003","village","0","Chikkapattanagere"
"75.9985184","13.4952109","7171","2130809959","1003","village","0","Kurubagere"
"76.459992","12.9770402","7172","2130815761","1003","village","0","Tenkanahalli"
"76.4572912","13.010192","7173","2130815762","1003","village","0","Honna Maranahalli"
"76.4769435","12.9642891","7174","2130815763","1003","village","0","Attihalli"
"76.4595199","12.9908381","7175","2130815764","1003","village","0","Jamburu Amanikere"
"77.9670313","11.7346993","7176","2132037421","1003","village","0","Amaragundhi"
"75.5089722","14.6104221","7178","2132929765","1003","village","0",""
"75.4062908","14.5512763","7179","2132929766","1003","village","0",""
"75.4339426","14.5522373","7180","2132929767","1003","village","0","Chikka Budihala"
"75.3573567","14.5643181","7181","2132929768","1003","village","0",""
"75.3575205","14.5495633","7182","2132929769","1003","village","0","Karagi"
"75.4192324","14.5396606","7183","2132929772","1003","village","0","Suttikoti"
"75.526777","14.6006047","7184","2132929775","1003","village","0",""
"75.3862964","14.5130114","7185","2132929778","1003","village","0","Yettinahalli"
"76.3871902","12.889668","7196","2133891154","1003","village","0","D Kalenahalli"
"76.4262646","12.908617","7197","2133891157","1003","village","0","Shettihalli"
"75.5196341","14.7270002","7198","2134216257","1003","village","0","Alalageri"
"75.3457849","14.9232748","7199","2134216262","1003","village","0",""
"75.5408115","14.7666179","7200","2134216270","1003","village","0","Kalledevara"
"75.5257961","14.8029975","7201","2134216271","1003","village","0",""
"75.591176","14.7873661","7202","2134216272","1003","village","0","Kuragunda"
"75.2642275","14.6247253","7203","2135348350","1003","village","0","Dummihala"
"75.2707961","14.6428093","7204","2135348351","1003","village","0","Ghalapuji"
"75.338982","14.7364554","7205","2135348352","1003","village","0","Kabbur"
"75.3585479","14.6898087","7206","2135348353","1003","village","0","Kaginelli"
"75.4015172","14.7418943","7207","2135348354","1003","village","0","Lingapura"
"75.4047164","14.7556363","7208","2135348355","1003","village","0","Kanakapura"
"75.200107","14.6448424","7217","2136443464","1003","village","0","Honkana"
"75.2289644","14.6907453","7218","2136443469","1003","village","0","Kusanuru"
"75.2239779","14.8681247","7219","2136443480","1003","village","0","Masanakatti"
"75.1907571","14.681608","7220","2136443485","1003","village","0",""
"75.230336","14.6279984","7221","2136443488","1003","village","0","Tilavalli"
"75.2897672","14.7168384","7222","2136443493","1003","village","0","Uppanasi"
"75.2317295","14.7071905","7223","2136443496","1003","village","0","Vasana"
"75.2196786","14.6123303","7224","2136443499","1003","village","0","Kiravadi"
"76.4714498","13.7247947","7225","2137496624","1003","village","0","Kanchipura"
"76.5244932","13.7037821","7226","2137496625","1003","village","0","Chikkabyaladakere"
"76.4823932","13.7300476","7227","2137496626","1003","village","0","Kittadal"
"77.3353105","12.7706442","7229","2140217107","1003","village","0","Mayaganahalli"
"76.6723509","12.4102368","7230","2140245179","1004","hamlet","0",""
"77.2725768","12.7066401","7231","2140245207","1003","village","0",""
"74.2081975","15.7440626","7232","2140459344","1003","village","0",""
"74.5014086","15.7432422","7233","2140459349","1003","village","0","Desuru"
