village_id,village_name,taluk_id,taluk_name,district_id,district_name
624277,Hosapete,5599,Sidlaghatta,630,Chikkaballapura
624203,Hujagur,5599,Sidlaghatta,630,Chikkaballapura
624182,Iddalodu,5599,Sidlaghatta,630,Chikkaballapura
624042,Iragappanahalli,5599,Sidlaghatta,630,Chikkaballapura
624058,Ivarahalli,5599,Sidlaghatta,630,Chikkaballapura
624274,Jangamakote,5599,Sidlaghatta,630,Chikkaballapura
624264,Jangamakote Plantation,5599,Sidlaghatta,630,Chikkaballapura
624223,Japtihosahalli,5599,Sidlaghatta,630,Chikkaballapura
624045,Jarugahalli,5599,Sidlaghatta,630,Chikkaballapura
624293,K.G.Chikkaballa,5599,Sidlaghatta,630,Chikkaballapura
624234,K.Muthakadahalli,5599,Sidlaghatta,630,Chikkaballapura
624242,Kachahalli,5599,Sidlaghatta,630,Chikkaballapura
624152,Kachahalli,5599,Sidlaghatta,630,Chikkaballapura
624098,Kachinayakanahalli,5599,Sidlaghatta,630,Chikkaballapura
624183,Kadadanakunte,5599,Sidlaghatta,630,Chikkaballapura
624290,Kadirapura,5599,Sidlaghatta,630,Chikkaballapura
624178,Kadirinaikanahalli,5599,Sidlaghatta,630,Chikkaballapura
624251,Kakichokkandahalli,5599,Sidlaghatta,630,Chikkaballapura
624289,Kalinayakanahalli,5599,Sidlaghatta,630,Chikkaballapura
624296,Kalyapura,5599,Sidlaghatta,630,Chikkaballapura
624020,Kamanahalli,5599,Sidlaghatta,630,Chikkaballapura
624218,Kambadahalli,5599,Sidlaghatta,630,Chikkaballapura
624022,Kanivenahalli,5599,Sidlaghatta,630,Chikkaballapura
624235,Kannamangala,5599,Sidlaghatta,630,Chikkaballapura
624127,Kannappanahalli,5599,Sidlaghatta,630,Chikkaballapura
624306,Kariyanapura,5599,Sidlaghatta,630,Chikkaballapura
624055,Kariyappanahalli,5599,Sidlaghatta,630,Chikkaballapura
624181,Kempasanipade,5599,Sidlaghatta,630,Chikkaballapura
624145,Kempenahalli,5599,Sidlaghatta,630,Chikkaballapura
624211,Keshavapura,5599,Sidlaghatta,630,Chikkaballapura
624213,Kokkaramakalahalli,5599,Sidlaghatta,630,Chikkaballapura
624258,Kolimi Hosur,5599,Sidlaghatta,630,Chikkaballapura
624056,Kommasandra,5599,Sidlaghatta,630,Chikkaballapura
624086,Kondarajanahalli,5599,Sidlaghatta,630,Chikkaballapura
624219,Koogatathimmanahalli,5599,Sidlaghatta,630,Chikkaballapura
624160,Koothandahalli,5599,Sidlaghatta,630,Chikkaballapura
624099,Koppalachinnappanahalli,5599,Sidlaghatta,630,Chikkaballapura
624123,Korthaguttahalli,5599,Sidlaghatta,630,Chikkaballapura
624018,Kotagal,5599,Sidlaghatta,630,Chikkaballapura
624143,Kotahalli,5599,Sidlaghatta,630,Chikkaballapura
624197,Kothanur,5599,Sidlaghatta,630,Chikkaballapura
624284,Krishnahalli,5599,Sidlaghatta,630,Chikkaballapura
624288,Krishnammanahosahalli,5599,Sidlaghatta,630,Chikkaballapura
624077,Kudupakunte,5599,Sidlaghatta,630,Chikkaballapura
624069,Kumbarahalli,5599,Sidlaghatta,630,Chikkaballapura
624301,Kumbiganahalli,5599,Sidlaghatta,630,Chikkaballapura
624154,Kundalagurki,5599,Sidlaghatta,630,Chikkaballapura
624233,Kuppenahalli,5599,Sidlaghatta,630,Chikkaballapura
624273,Kurabarahalli,5599,Sidlaghatta,630,Chikkaballapura
624186,Kurubachanapade,5599,Sidlaghatta,630,Chikkaballapura
624084,Kyasagere,5599,Sidlaghatta,630,Chikkaballapura
624185,L Muthakadahalli,5599,Sidlaghatta,630,Chikkaballapura
624133,Laginayakanahalli,5599,Sidlaghatta,630,Chikkaballapura
624087,Lakkenahalli,5599,Sidlaghatta,630,Chikkaballapura
624188,Lakkihalli,5599,Sidlaghatta,630,Chikkaballapura
624116,Maddenahalli,5599,Sidlaghatta,630,Chikkaballapura
624063,Madenahalli,5599,Sidlaghatta,630,Chikkaballapura
624244,Malamachanahalli,5599,Sidlaghatta,630,Chikkaballapura
624142,Mallahalli,5599,Sidlaghatta,630,Chikkaballapura
624229,Mallasettipura,5599,Sidlaghatta,630,Chikkaballapura
624029,Mallasettyhalli,5599,Sidlaghatta,630,Chikkaballapura
624298,Mallenahalli,5599,Sidlaghatta,630,Chikkaballapura
624239,Mallur,5599,Sidlaghatta,630,Chikkaballapura
624102,Marabanahalli,5599,Sidlaghatta,630,Chikkaballapura
624108,Maraganaparthi,5599,Sidlaghatta,630,Chikkaballapura
624062,Maralappanahalli,5599,Sidlaghatta,630,Chikkaballapura
624173,Marappanahalli,5599,Sidlaghatta,630,Chikkaballapura
624104,Maravenahalli,5599,Sidlaghatta,630,Chikkaballapura
624130,Marihalli,5599,Sidlaghatta,630,Chikkaballapura
624246,Melukunte,5599,Sidlaghatta,630,Chikkaballapura
624240,Melur,5599,Sidlaghatta,630,Chikkaballapura
624268,Mithanahalli,5599,Sidlaghatta,630,Chikkaballapura
624050,Muchchataladinne,5599,Sidlaghatta,630,Chikkaballapura
624121,Muddannanadinne,5599,Sidlaghatta,630,Chikkaballapura
624245,Mugiludupi,5599,Sidlaghatta,630,Chikkaballapura
624131,Mummanahalli,5599,Sidlaghatta,630,Chikkaballapura
624237,Muthur,5599,Sidlaghatta,630,Chikkaballapura
624255,Nadipinayakanahalli,5599,Sidlaghatta,630,Chikkaballapura
624253,Nagamangala,5599,Sidlaghatta,630,Chikkaballapura
624140,Nagireddihalli,5599,Sidlaghatta,630,Chikkaballapura
624054,Nakkalahalli,5599,Sidlaghatta,630,Chikkaballapura
624081,Nakkalahalli.,5599,Sidlaghatta,630,Chikkaballapura
624017,Nallaguttahalli,5599,Sidlaghatta,630,Chikkaballapura
624035,Nallappanahalli,5599,Sidlaghatta,630,Chikkaballapura
624067,Nallarallahalli,5599,Sidlaghatta,630,Chikkaballapura
624199,Nallenahalli,5599,Sidlaghatta,630,Chikkaballapura
624254,Nallenahalli,5599,Sidlaghatta,630,Chikkaballapura
624259,Narayanadasarahalli,5599,Sidlaghatta,630,Chikkaballapura
624190,Nellimaradahalli,5599,Sidlaghatta,630,Chikkaballapura
624033,Neralemaradahalli,5599,Sidlaghatta,630,Chikkaballapura
624294,Oballapura,5599,Sidlaghatta,630,Chikkaballapura
624292,Pakiranahosahalli,5599,Sidlaghatta,630,Chikkaballapura
624148,Palicherlu,5599,Sidlaghatta,630,Chikkaballapura
624238,Patalammanahalli,5599,Sidlaghatta,630,Chikkaballapura
624169,Patrahalli,5599,Sidlaghatta,630,Chikkaballapura
624103,Pendlivarahalli,5599,Sidlaghatta,630,Chikkaballapura
624196,Pindipapanahalli,5599,Sidlaghatta,630,Chikkaballapura
624082,Poolakuntahalli,5599,Sidlaghatta,630,Chikkaballapura
624250,Pura,5599,Sidlaghatta,630,Chikkaballapura
624285,Pura K.G.,5599,Sidlaghatta,630,Chikkaballapura
624046,Purabyrenahalli,5599,Sidlaghatta,630,Chikkaballapura
624187,Pyayalahalli,5599,Sidlaghatta,630,Chikkaballapura
624132,Rachanahalli,5599,Sidlaghatta,630,Chikkaballapura
624241,Ragimakalahalli,5599,Sidlaghatta,630,Chikkaballapura
624118,Ramenahalli,5599,Sidlaghatta,630,Chikkaballapura
624101,Rameswara,5599,Sidlaghatta,630,Chikkaballapura
624078,Rayappanahalli,5599,Sidlaghatta,630,Chikkaballapura
624153,Ropparlahalli,5599,Sidlaghatta,630,Chikkaballapura
624036,S.Devaganahalli,5599,Sidlaghatta,630,Chikkaballapura
624043,S.Gollahalli,5599,Sidlaghatta,630,Chikkaballapura
624037,S.Gundlahalli,5599,Sidlaghatta,630,Chikkaballapura
624040,S.Kurubarahalli,5599,Sidlaghatta,630,Chikkaballapura
624027,S.M.Kondarajanahalli,5599,Sidlaghatta,630,Chikkaballapura
624113,Sadahalli,5599,Sidlaghatta,630,Chikkaballapura
624026,Sadalavarahalli,5599,Sidlaghatta,630,Chikkaballapura
624034,Sadali,5599,Sidlaghatta,630,Chikkaballapura
624126,Saddahalli,5599,Sidlaghatta,630,Chikkaballapura
624257,Sanjeevapura,5599,Sidlaghatta,630,Chikkaballapura
624200,Seegehalli,5599,Sidlaghatta,630,Chikkaballapura
624074,Seethahalli,5599,Sidlaghatta,630,Chikkaballapura
624141,Settihalli,5599,Sidlaghatta,630,Chikkaballapura
624028,Settikere,5599,Sidlaghatta,630,Chikkaballapura
624149,Siddapura,5599,Sidlaghatta,630,Chikkaballapura
624191,Sidlaghatta (Rural),5599,Sidlaghatta,630,Chikkaballapura
624059,Silaridinne,5599,Sidlaghatta,630,Chikkaballapura
624129,Somanahalli,5599,Sidlaghatta,630,Chikkaballapura
624019,Sonaganahalli,5599,Sidlaghatta,630,Chikkaballapura
624194,Sonnenahalli,5599,Sidlaghatta,630,Chikkaballapura
624227,Sorakayalahalli,5599,Sidlaghatta,630,Chikkaballapura
624271,Sugatur,5599,Sidlaghatta,630,Chikkaballapura
624295,Sundrahalli,5599,Sidlaghatta,630,Chikkaballapura
624122,T.Kurubarahalli,5599,Sidlaghatta,630,Chikkaballapura
624124,T.Peddanahalli,5599,Sidlaghatta,630,Chikkaballapura
624248,Thaduru,5599,Sidlaghatta,630,Chikkaballapura
624193,Thaladummanahalli,5599,Sidlaghatta,630,Chikkaballapura
624060,Thalakayalabetta,5599,Sidlaghatta,630,Chikkaballapura
624066,Thambalahalli,5599,Sidlaghatta,630,Chikkaballapura
624128,Tharabahalli,5599,Sidlaghatta,630,Chikkaballapura
624283,Thataparthi,5599,Sidlaghatta,630,Chikkaballapura
624161,Thathahalli,5599,Sidlaghatta,630,Chikkaballapura
624065,Thavarevoddu,5599,Sidlaghatta,630,Chikkaballapura
624079,Thimmanayakanahalli,5599,Sidlaghatta,630,Chikkaballapura
624305,Thimmasandra,5599,Sidlaghatta,630,Chikkaballapura
624023,Thimmasandra,5599,Sidlaghatta,630,Chikkaballapura
624204,Thippenahalli,5599,Sidlaghatta,630,Chikkaballapura
624094,Thokalahalli,5599,Sidlaghatta,630,Chikkaballapura
624249,Thotliganahalli,5599,Sidlaghatta,630,Chikkaballapura
624228,Thummanahalli,5599,Sidlaghatta,630,Chikkaballapura
624051,Thummenahalli,5599,Sidlaghatta,630,Chikkaballapura
624057,Thurukachenahalli,5599,Sidlaghatta,630,Chikkaballapura
624016,Uppakuntahalli,5599,Sidlaghatta,630,Chikkaballapura
624076,Vaddahalli,5599,Sidlaghatta,630,Chikkaballapura
624068,Valasenahalli,5599,Sidlaghatta,630,Chikkaballapura
624282,Vallappanahalli,5599,Sidlaghatta,630,Chikkaballapura
624144,Vankamaradahalli,5599,Sidlaghatta,630,Chikkaballapura
926191,Vanturu,5599,Sidlaghatta,630,Chikkaballapura
624167,Varadanayakanahalli,5599,Sidlaghatta,630,Chikkaballapura
624159,Varahunasenhalli,5599,Sidlaghatta,630,Chikkaballapura
624025,Varasandra,5599,Sidlaghatta,630,Chikkaballapura
624085,Vemagallu,5599,Sidlaghatta,630,Chikkaballapura
624044,Venkatakrishnammanahalli,5599,Sidlaghatta,630,Chikkaballapura
624021,Venkatapura,5599,Sidlaghatta,630,Chikkaballapura
624269,Venkatapura,5599,Sidlaghatta,630,Chikkaballapura
926194,Yalagalahalli,5599,Sidlaghatta,630,Chikkaballapura
624265,Yannangur,5599,Sidlaghatta,630,Chikkaballapura
624262,Yannur,5599,Sidlaghatta,630,Chikkaballapura
624177,Yaramalliahna Hunasehalli,5599,Sidlaghatta,630,Chikkaballapura
624261,Yarechinapura,5599,Sidlaghatta,630,Chikkaballapura
624038,Yarranagenahalli,5599,Sidlaghatta,630,Chikkaballapura
624278,Yedulathippenahalli,5599,Sidlaghatta,630,Chikkaballapura
624090,Yerabachanahalli,5599,Sidlaghatta,630,Chikkaballapura
624073,Yerrappanahalli,5599,Sidlaghatta,630,Chikkaballapura
609267,Abbinaholalu,7078,Ajjampura,532,Chikkamagaluru
609292,Ajjampura,7078,Ajjampura,532,Chikkamagaluru
609282,Annapura,7078,Ajjampura,532,Chikkamagaluru
609256,Anuvanahalli,7078,Ajjampura,532,Chikkamagaluru
609285,Arabala,7078,Ajjampura,532,Chikkamagaluru
609279,Asunde,7078,Ajjampura,532,Chikkamagaluru
609241,Attigatta,7078,Ajjampura,532,Chikkamagaluru
609293,Attimogge,7078,Ajjampura,532,Chikkamagaluru
609312,Baggavalli,7078,Ajjampura,532,Chikkamagaluru
609313,Baggavalli Kaval,7078,Ajjampura,532,Chikkamagaluru
609281,Bandre,7078,Ajjampura,532,Chikkamagaluru
609266,Bankana Katte,7078,Ajjampura,532,Chikkamagaluru
609254,Banoor,7078,Ajjampura,532,Chikkamagaluru
609238,Baramanahalli,7078,Ajjampura,532,Chikkamagaluru
609119,Basavanahalli,7078,Ajjampura,532,Chikkamagaluru
609271,Basavapura,7078,Ajjampura,532,Chikkamagaluru
609310,Basavapura,7078,Ajjampura,532,Chikkamagaluru
609231,Beeranahalli,7078,Ajjampura,532,Chikkamagaluru
609273,Beernahalli,7078,Ajjampura,532,Chikkamagaluru
609304,Begur,7078,Ajjampura,532,Chikkamagaluru
609235,Bhaktana Katte,7078,Ajjampura,532,Chikkamagaluru
609228,Billahalli,7078,Ajjampura,532,Chikkamagaluru
609217,Bokikere,7078,Ajjampura,532,Chikkamagaluru
609226,Boodiguppe,7078,Ajjampura,532,Chikkamagaluru
609284,Boothanahalli,7078,Ajjampura,532,Chikkamagaluru
609212,Brahmanahalli,7078,Ajjampura,532,Chikkamagaluru
609239,Bukkambudi,7078,Ajjampura,532,Chikkamagaluru
609160,Channapura,7078,Ajjampura,532,Chikkamagaluru
609270,Cheernanahalli Kaval,7078,Ajjampura,532,Chikkamagaluru
609259,Chikkanvangala,7078,Ajjampura,532,Chikkamagaluru
609320,Chinnapura,7078,Ajjampura,532,Chikkamagaluru
609258,Danayakapura,7078,Ajjampura,532,Chikkamagaluru
609237,Dandoor,7078,Ajjampura,532,Chikkamagaluru
609210,Doddabokikere,7078,Ajjampura,532,Chikkamagaluru
609419,E.Timmapura,7078,Ajjampura,532,Chikkamagaluru
609289,Gadihalli,7078,Ajjampura,532,Chikkamagaluru
609283,Garagadahalli,7078,Ajjampura,532,Chikkamagaluru
609277,Gejjegondanahalli,7078,Ajjampura,532,Chikkamagaluru
609251,Gijikatte,7078,Ajjampura,532,Chikkamagaluru
609269,Giriyapura,7078,Ajjampura,532,Chikkamagaluru
609311,Gondedahalli,7078,Ajjampura,532,Chikkamagaluru
609291,Gowrapura,7078,Ajjampura,532,Chikkamagaluru
609286,Guddadahalli,7078,Ajjampura,532,Chikkamagaluru
609244,Gundasamudra,7078,Ajjampura,532,Chikkamagaluru
609276,Hanne,7078,Ajjampura,532,Chikkamagaluru
609275,Hannekaval,7078,Ajjampura,532,Chikkamagaluru
609234,Haralahalli,7078,Ajjampura,532,Chikkamagaluru
609248,Hariyanahalli,7078,Ajjampura,532,Chikkamagaluru
609278,Hebbur,7078,Ajjampura,532,Chikkamagaluru
609305,Heggadehalli,7078,Ajjampura,532,Chikkamagaluru
609263,Hirekanvangala,7078,Ajjampura,532,Chikkamagaluru
609264,Hosahalli,7078,Ajjampura,532,Chikkamagaluru
609261,Jaldihalli,7078,Ajjampura,532,Chikkamagaluru
609257,Javoor,7078,Ajjampura,532,Chikkamagaluru
609240,Jodijayapura,7078,Ajjampura,532,Chikkamagaluru
609219,K.Gollarahalli,7078,Ajjampura,532,Chikkamagaluru
609288,Kallapura,7078,Ajjampura,532,Chikkamagaluru
609295,Kallasettihalli,7078,Ajjampura,532,Chikkamagaluru
609236,Kallenahalli,7078,Ajjampura,532,Chikkamagaluru
609247,Kanabagatte,7078,Ajjampura,532,Chikkamagaluru
609298,Karanaghatta,7078,Ajjampura,532,Chikkamagaluru
609321,Karehalli,7078,Ajjampura,532,Chikkamagaluru
609233,Karehalli,7078,Ajjampura,532,Chikkamagaluru
609290,Katiganere,7078,Ajjampura,532,Chikkamagaluru
609227,Kenchapura,7078,Ajjampura,532,Chikkamagaluru
609246,Koppadahalli,7078,Ajjampura,532,Chikkamagaluru
609317,Koratikere,7078,Ajjampura,532,Chikkamagaluru
609315,Kurubarahalli,7078,Ajjampura,532,Chikkamagaluru
609186,Lakshmisagara,7078,Ajjampura,532,Chikkamagaluru
609245,Makanahalli,7078,Ajjampura,532,Chikkamagaluru
609206,Makanahalli,7078,Ajjampura,532,Chikkamagaluru
609308,Malenahalli,7078,Ajjampura,532,Chikkamagaluru
609185,Mallenahalli,7078,Ajjampura,532,Chikkamagaluru
609230,Masanekerekaval,7078,Ajjampura,532,Chikkamagaluru
609322,Mudigere,7078,Ajjampura,532,Chikkamagaluru
609303,Mugali,7078,Ajjampura,532,Chikkamagaluru
609287,Mylanahalli,7078,Ajjampura,532,Chikkamagaluru
609229,Nagabovanahalli,7078,Ajjampura,532,Chikkamagaluru
609316,Nagavangala,7078,Ajjampura,532,Chikkamagaluru
609170,Nagenahalli,7078,Ajjampura,532,Chikkamagaluru
609274,Nandipura,7078,Ajjampura,532,Chikkamagaluru
609265,Naranapura,7078,Ajjampura,532,Chikkamagaluru
609300,Paravatharayanakere Kaval,7078,Ajjampura,532,Chikkamagaluru
609296,Rangapura,7078,Ajjampura,532,Chikkamagaluru
609252,Rangapura,7078,Ajjampura,532,Chikkamagaluru
609208,Shanubhoganahalli,7078,Ajjampura,532,Chikkamagaluru
609249,Shivane,7078,Ajjampura,532,Chikkamagaluru
609250,Shivanekaval,7078,Ajjampura,532,Chikkamagaluru
609260,Siddapura,7078,Ajjampura,532,Chikkamagaluru
609400,Siddapura,7078,Ajjampura,532,Chikkamagaluru
609242,Siragalipura,7078,Ajjampura,532,Chikkamagaluru
609280,Siraganahalli,7078,Ajjampura,532,Chikkamagaluru
609299,Sokke,7078,Ajjampura,532,Chikkamagaluru
609301,Sollapur,7078,Ajjampura,532,Chikkamagaluru
609318,Somenahalli,7078,Ajjampura,532,Chikkamagaluru
609307,Southanahalli,7078,Ajjampura,532,Chikkamagaluru
609306,Sriramapura,7078,Ajjampura,532,Chikkamagaluru
609268,Tadaga,7078,Ajjampura,532,Chikkamagaluru
609302,Tamatadahalli,7078,Ajjampura,532,Chikkamagaluru
609297,Thimmapura,7078,Ajjampura,532,Chikkamagaluru
609262,Thimmapura,7078,Ajjampura,532,Chikkamagaluru
609294,Thippagondanahalli,7078,Ajjampura,532,Chikkamagaluru
609272,Thyarajjanahalli,7078,Ajjampura,532,Chikkamagaluru
609253,Thygadakatte,7078,Ajjampura,532,Chikkamagaluru
609209,Vaderahalli,7078,Ajjampura,532,Chikkamagaluru
609255,Veerapura,7078,Ajjampura,532,Chikkamagaluru
609314,Veerapura,7078,Ajjampura,532,Chikkamagaluru
609830,Aladagudde,5530,Chikkamagaluru,532,Chikkamagaluru
609856,Aldur,5530,Chikkamagaluru,532,Chikkamagaluru
609732,Allampura,5530,Chikkamagaluru,532,Chikkamagaluru
609865,Amble,5530,Chikkamagaluru,532,Chikkamagaluru
609710,Aniganahalli,5530,Chikkamagaluru,532,Chikkamagaluru
609799,Annindadike,5530,Chikkamagaluru,532,Chikkamagaluru
609823,Anoor,5530,Chikkamagaluru,532,Chikkamagaluru
609867,Aradavalli,5530,Chikkamagaluru,532,Chikkamagaluru
609729,Aralaguppe,5530,Chikkamagaluru,532,Chikkamagaluru
609723,Arasinaguppe,5530,Chikkamagaluru,532,Chikkamagaluru
609721,Arebidacoor Estate,5530,Chikkamagaluru,532,Chikkamagaluru
609787,Arekallahalli,5530,Chikkamagaluru,532,Chikkamagaluru
609839,Arenahalli,5530,Chikkamagaluru,532,Chikkamagaluru
609716,Arenoor,5530,Chikkamagaluru,532,Chikkamagaluru
609679,Athigiri,5530,Chikkamagaluru,532,Chikkamagaluru
609712,Avathi,5530,Chikkamagaluru,532,Chikkamagaluru
609700,Bagamane,5530,Chikkamagaluru,532,Chikkamagaluru
609702,Baganeheddalu,5530,Chikkamagaluru,532,Chikkamagaluru
609861,Balehalli,5530,Chikkamagaluru,532,Chikkamagaluru
938945,Balehalli (Kasaba),5530,Chikkamagaluru,532,Chikkamagaluru
609767,Balenahalli,5530,Chikkamagaluru,532,Chikkamagaluru
609888,Banavara,5530,Chikkamagaluru,532,Chikkamagaluru
609853,Bannur,5530,Chikkamagaluru,532,Chikkamagaluru
609848,Basagal,5530,Chikkamagaluru,532,Chikkamagaluru
609818,Basagodu,5530,Chikkamagaluru,532,Chikkamagaluru
609667,Basapura,5530,Chikkamagaluru,532,Chikkamagaluru
609708,Basaravalli,5530,Chikkamagaluru,532,Chikkamagaluru
938946,Basavanahalli,5530,Chikkamagaluru,532,Chikkamagaluru
609737,Beekanahalli (Rural),5530,Chikkamagaluru,532,Chikkamagaluru
609735,Beekanahallikaval,5530,Chikkamagaluru,532,Chikkamagaluru
609776,Beeranahalli,5530,Chikkamagaluru,532,Chikkamagaluru
609803,Belawadi,5530,Chikkamagaluru,532,Chikkamagaluru
609697,Beranagodu,5530,Chikkamagaluru,532,Chikkamagaluru
609706,Bettadamalali,5530,Chikkamagaluru,532,Chikkamagaluru
609792,Bhaktharahalli,5530,Chikkamagaluru,532,Chikkamagaluru
609664,Bidare,5530,Chikkamagaluru,532,Chikkamagaluru
609873,Biggadevanahalli,5530,Chikkamagaluru,532,Chikkamagaluru
609885,Bigganahalli,5530,Chikkamagaluru,532,Chikkamagaluru
609671,Bikkarane,5530,Chikkamagaluru,532,Chikkamagaluru
609875,Bikkemane,5530,Chikkamagaluru,532,Chikkamagaluru
609760,Bilekallahalli,5530,Chikkamagaluru,532,Chikkamagaluru
609877,Billenahalli,5530,Chikkamagaluru,532,Chikkamagaluru
609724,Bindiga,5530,Chikkamagaluru,532,Chikkamagaluru
609690,Bisagnimutt,5530,Chikkamagaluru,532,Chikkamagaluru
609665,Boggase,5530,Chikkamagaluru,532,Chikkamagaluru
609788,Boochenahallikaval,5530,Chikkamagaluru,532,Chikkamagaluru
609879,Boodanike,5530,Chikkamagaluru,532,Chikkamagaluru
609701,Byaravalli,5530,Chikkamagaluru,532,Chikkamagaluru
609711,Bygoor,5530,Chikkamagaluru,532,Chikkamagaluru
609815,Channagondanahalli,5530,Chikkamagaluru,532,Chikkamagaluru
939548,Channapura,5530,Chikkamagaluru,532,Chikkamagaluru
609775,Chikkagowja,5530,Chikkamagaluru,532,Chikkamagaluru
609794,Chikkakalasapura,5530,Chikkamagaluru,532,Chikkamagaluru
609852,Chikkamagaravalli,5530,Chikkamagaluru,532,Chikkamagaluru
609730,Chikkolale,5530,Chikkamagaluru,532,Chikkamagaluru
609747,Chikmagalur (Rural),5530,Chikkamagaluru,532,Chikkamagaluru
609757,Chindenahalli,5530,Chikkamagaluru,532,Chikkamagaluru
609835,Chithavalli,5530,Chikkamagaluru,532,Chikkamagaluru
609751,Churchugudde Kaval,5530,Chikkamagaluru,532,Chikkamagaluru
609740,Dambadahalli,5530,Chikkamagaluru,532,Chikkamagaluru
609704,Danihalli,5530,Chikkamagaluru,532,Chikkamagaluru
938947,Dantaramakki,5530,Chikkamagaluru,532,Chikkamagaluru
609773,Dasarahalli,5530,Chikkamagaluru,532,Chikkamagaluru
609722,Dasarahalli,5530,Chikkamagaluru,532,Chikkamagaluru
609687,Dattathreyapeeta,5530,Chikkamagaluru,532,Chikkamagaluru
609668,Devadana,5530,Chikkamagaluru,532,Chikkamagaluru
609779,Devagondanahalli,5530,Chikkamagaluru,532,Chikkamagaluru
609774,Devarahalli,5530,Chikkamagaluru,532,Chikkamagaluru
609715,Devarahalli,5530,Chikkamagaluru,532,Chikkamagaluru
939549,Dinnekere,5530,Chikkamagaluru,532,Chikkamagaluru
609850,Doddamagaravalli,5530,Chikkamagaluru,532,Chikkamagaluru
609854,Donagudige,5530,Chikkamagaluru,532,Chikkamagaluru
609742,Dumagere,5530,Chikkamagaluru,532,Chikkamagaluru
609802,Eswarahalli,5530,Chikkamagaluru,532,Chikkamagaluru
609800,Galihalli,5530,Chikkamagaluru,532,Chikkamagaluru
609695,Galipooje,5530,Chikkamagaluru,532,Chikkamagaluru
609780,Ganadalu,5530,Chikkamagaluru,532,Chikkamagaluru
609889,Gangalagodu,5530,Chikkamagaluru,532,Chikkamagaluru
609744,Gavanahalli (Rural,5530,Chikkamagaluru,532,Chikkamagaluru
609688,Gonakal,5530,Chikkamagaluru,532,Chikkamagaluru
609810,Govindapura,5530,Chikkamagaluru,532,Chikkamagaluru
609827,Gowthameshwara,5530,Chikkamagaluru,532,Chikkamagaluru
609828,Guddenahalli,5530,Chikkamagaluru,532,Chikkamagaluru
609756,Gungarahalli,5530,Chikkamagaluru,532,Chikkamagaluru
609844,Hachadamane,5530,Chikkamagaluru,532,Chikkamagaluru
609883,Hadihalli,5530,Chikkamagaluru,532,Chikkamagaluru
609725,Halasabalu,5530,Chikkamagaluru,532,Chikkamagaluru
609842,Halasumane,5530,Chikkamagaluru,532,Chikkamagaluru
609782,Halelakya,5530,Chikkamagaluru,532,Chikkamagaluru
609851,Haliyur,5530,Chikkamagaluru,532,Chikkamagaluru
609884,Haluvalli,5530,Chikkamagaluru,532,Chikkamagaluru
609736,Hampapura,5530,Chikkamagaluru,532,Chikkamagaluru
609820,Hancharavalli,5530,Chikkamagaluru,532,Chikkamagaluru
609758,Hanchihalli,5530,Chikkamagaluru,532,Chikkamagaluru
609862,Handi,5530,Chikkamagaluru,532,Chikkamagaluru
609717,Hangaravalli,5530,Chikkamagaluru,532,Chikkamagaluru
609714,Havare,5530,Chikkamagaluru,532,Chikkamagaluru
609855,Hawalli,5530,Chikkamagaluru,532,Chikkamagaluru
609726,Hebballi,5530,Chikkamagaluru,532,Chikkamagaluru
609819,Hedadalu,5530,Chikkamagaluru,532,Chikkamagaluru
609674,Heggarmathavani,5530,Chikkamagaluru,532,Chikkamagaluru
609872,Hejjiganahalli,5530,Chikkamagaluru,532,Chikkamagaluru
609676,Hipla,5530,Chikkamagaluru,532,Chikkamagaluru
609772,Hiregowja,5530,Chikkamagaluru,532,Chikkamagaluru
609718,Hirekolale,5530,Chikkamagaluru,532,Chikkamagaluru
609748,Hiremagalur *,5530,Chikkamagaluru,532,Chikkamagaluru
609728,Hosahalli,5530,Chikkamagaluru,532,Chikkamagaluru
609791,Hosahalli,5530,Chikkamagaluru,532,Chikkamagaluru
609793,Hosahally,5530,Chikkamagaluru,532,Chikkamagaluru
609869,Hoskote,5530,Chikkamagaluru,532,Chikkamagaluru
609670,Huigere,5530,Chikkamagaluru,532,Chikkamagaluru
609738,Hukkunda,5530,Chikkamagaluru,532,Chikkamagaluru
609727,Huliyarahalli,5530,Chikkamagaluru,532,Chikkamagaluru
609832,Huluvale,5530,Chikkamagaluru,532,Chikkamagaluru
609669,Hyarambi,5530,Chikkamagaluru,532,Chikkamagaluru
609817,Ilehole,5530,Chikkamagaluru,532,Chikkamagaluru
939550,Immanamane,5530,Chikkamagaluru,532,Chikkamagaluru
609693,Inam Dattathreya Peeta,5530,Chikkamagaluru,532,Chikkamagaluru
609731,Indavara,5530,Chikkamagaluru,532,Chikkamagaluru
609734,Iyanahalli,5530,Chikkamagaluru,532,Chikkamagaluru
609709,Iydahalli,5530,Chikkamagaluru,532,Chikkamagaluru
609685,Jagara,5530,Chikkamagaluru,532,Chikkamagaluru
609814,Jakkanahalli,5530,Chikkamagaluru,532,Chikkamagaluru
609754,Jakkerikaval,5530,Chikkamagaluru,532,Chikkamagaluru
609816,Joladalu,5530,Chikkamagaluru,532,Chikkamagaluru
609778,Kabbigarahalli,5530,Chikkamagaluru,532,Chikkamagaluru
609890,Kabbikere,5530,Chikkamagaluru,532,Chikkamagaluru
609666,Kadavanthi,5530,Chikkamagaluru,532,Chikkamagaluru
